bin,item
90,92
90,9
90,1
90,46
90,81
90,93
90,12
90,69
91,76
91,85
91,27
91,96
91,25
92,38
92,28
92,44
92,56
92,22
92,18
93,41
93,52
93,20
93,29
93,99
93,34
93,8
94,77
94,82
94,14
95,91
95,64
95,0
95,40
95,63
96,2
96,15
96,11
96,39
97,43
97,95
97,42
97,61
97,65
98,33
98,70
98,55
98,53
98,73
99,30
99,74
99,86
99,84
99,23
100,62
100,16
100,66
100,59
100,58
101,19
101,50
101,36
102,75
102,98
102,5
102,79
102,83
102,51
102,6
102,72
103,60
103,49
103,37
103,4
104,3
104,35
104,90
105,7
105,48
106,89
106,57
106,26
106,88
106,78
106,45
106,80
107,10
107,21
107,13
107,17
107,47
108,32
108,71
108,94
108,68
108,67
109,97
109,87
109,54
109,24
109,31
