bin,item
90,61
90,20
90,10
90,36
90,7
90,37
90,27
91,82
91,50
91,53
91,60
91,31
92,3
92,54
92,91
93,90
93,17
93,33
93,73
93,35
94,24
94,26
94,29
94,43
94,74
94,98
94,8
94,63
94,28
95,89
95,70
95,12
95,92
95,72
96,32
96,40
96,44
96,85
97,47
97,34
97,13
97,71
97,42
97,78
98,19
98,62
98,6
99,76
99,79
99,41
99,23
100,5
100,11
100,22
100,80
100,52
100,46
100,56
100,93
101,84
101,64
101,95
101,68
101,16
101,96
101,69
102,14
102,67
102,87
102,9
102,58
102,55
102,51
102,1
103,2
103,4
103,25
104,0
104,75
104,99
104,83
105,66
105,39
105,86
105,59
105,88
106,21
106,94
106,97
106,15
107,48
107,30
108,38
108,45
108,65
108,18
108,81
109,49
109,77
109,57
