bin,item
60,59
60,87
60,68
60,38
60,7
60,9
60,19
60,79
60,14
60,39
90,76
90,31
91,96
91,83
91,44
91,2
92,50
92,64
92,53
92,89
92,23
93,20
93,51
93,80
93,49
94,97
94,12
94,16
94,84
94,35
95,61
95,95
95,52
95,67
95,78
96,5
96,41
96,27
97,42
97,45
97,10
98,70
98,99
98,0
98,17
98,81
98,58
98,71
99,62
99,86
99,43
99,74
99,94
99,40
100,65
100,77
100,56
100,34
100,57
100,98
101,28
101,60
101,24
101,21
101,30
101,33
101,72
101,29
102,6
102,11
102,37
102,73
102,47
102,22
103,66
103,25
103,88
103,15
103,3
104,54
104,18
104,36
104,90
104,63
104,69
104,1
105,85
105,8
105,75
105,92
105,26
106,55
106,32
106,82
106,48
106,46
107,93
107,13
107,4
107,91
