bin,item
60,5
60,73
60,7
60,22
60,47
60,11
60,23
60,32
90,78
90,58
90,80
90,39
90,25
91,63
91,57
91,18
91,2
91,69
91,95
92,85
92,83
92,72
92,50
92,44
92,54
93,6
93,34
93,21
93,84
93,40
94,94
94,38
94,26
94,46
94,51
95,64
95,17
95,98
96,1
96,91
96,71
96,79
96,15
97,10
97,43
97,37
97,24
97,36
97,52
98,68
98,49
98,82
98,60
98,66
99,76
99,67
99,29
100,9
100,19
100,14
100,96
100,42
100,88
100,12
100,99
101,3
101,27
101,89
101,48
101,30
101,65
102,62
102,92
102,90
102,31
103,59
103,81
103,4
104,28
104,55
104,20
104,70
104,13
104,93
104,8
105,97
105,77
105,86
105,75
105,56
105,53
105,33
106,0
106,45
106,16
106,87
106,41
106,74
106,61
106,35
