bin,item
0,58
0,23
0,35
1,88
1,50
2,43
2,93
2,60
3,17
3,84
4,14
4,87
4,66
4,54
5,79
5,85
6,2
6,9
7,74
7,73
7,18
8,33
8,7
8,12
8,37
9,49
9,0
10,29
10,53
10,36
11,80
11,45
11,40
30,98
30,41
30,24
31,92
31,70
31,47
32,6
32,19
32,75
33,68
33,13
33,99
34,96
34,81
34,77
34,28
35,95
35,64
35,69
36,1
36,44
36,31
36,15
37,97
37,72
37,11
38,86
38,20
38,26
39,3
39,55
39,5
40,91
40,8
40,57
41,4
41,48
41,71
42,62
42,61
42,34
43,25
43,46
43,65
43,32
44,59
44,89
44,39
45,67
45,52
45,94
45,38
46,30
46,76
46,21
47,27
47,51
47,22
60,42
60,10
60,56
61,78
61,82
61,83
62,63
62,16
62,90
