bin,item
60,93
60,46
60,10
60,61
60,68
60,95
90,81
90,11
90,86
90,18
91,33
91,48
91,79
91,71
91,27
91,1
92,51
92,55
92,32
93,75
93,73
93,23
93,62
93,6
93,74
93,22
94,92
94,97
94,54
94,65
94,89
94,85
94,90
95,58
95,19
95,16
95,34
96,47
96,8
96,59
96,42
97,64
97,49
97,87
97,50
97,31
98,84
98,28
98,60
98,30
98,40
99,15
99,67
99,24
99,82
99,21
99,69
99,12
100,26
100,29
100,72
100,36
100,39
100,7
101,38
101,96
101,88
101,78
102,45
102,0
102,57
102,41
102,2
103,20
103,43
103,91
103,17
103,52
103,25
103,13
104,70
104,9
104,77
105,53
105,5
105,66
105,63
105,14
105,4
105,99
106,94
106,37
106,35
106,3
106,83
107,80
107,56
107,76
107,98
107,44
