bin,item
90,50
90,70
90,65
90,13
90,31
91,17
91,28
91,95
91,99
91,67
91,68
91,56
92,19
92,33
92,23
93,3
93,98
93,41
93,8
94,61
94,49
94,20
94,35
95,80
95,37
95,75
95,73
95,29
95,14
95,34
96,82
96,53
96,57
96,40
96,22
97,97
97,4
97,39
98,59
98,62
98,78
98,10
98,54
99,21
99,1
99,79
99,5
99,81
100,51
100,48
100,89
101,0
101,77
101,64
102,30
102,52
102,18
102,55
102,9
103,92
103,87
103,26
103,42
103,60
103,84
103,46
104,2
104,32
104,24
104,6
104,36
104,93
105,58
105,76
105,47
105,72
105,7
106,38
106,45
106,85
106,94
107,43
107,83
107,16
107,74
107,63
107,96
107,27
107,15
107,91
108,69
108,90
108,44
108,86
108,88
109,66
109,11
109,71
109,12
109,25
