bin,item
30,66
30,59
30,83
30,44
31,24
31,13
31,40
31,29
31,92
32,39
32,28
32,55
32,22
32,80
33,84
33,11
33,53
33,74
33,78
60,85
60,52
60,14
60,87
60,73
90,97
90,30
90,33
90,58
90,72
90,60
91,45
91,48
91,15
92,38
92,65
92,18
92,5
92,98
93,47
93,34
93,26
93,69
93,25
93,71
94,7
94,89
94,70
94,9
95,2
95,51
95,4
95,56
96,61
96,32
96,42
96,20
96,10
96,36
96,37
97,94
97,95
97,68
97,1
97,12
97,91
97,81
97,6
98,82
98,43
98,27
98,8
98,31
98,86
99,21
99,64
99,16
99,54
100,19
100,46
100,63
100,93
100,67
101,76
101,79
101,41
101,23
102,62
102,3
102,88
103,49
103,77
103,57
103,35
104,0
104,75
104,99
104,96
105,90
105,17
105,50
