bin,item
30,89
30,35
30,73
30,67
30,88
30,5
31,4
31,70
31,29
31,81
32,28
32,0
32,6
32,36
32,72
32,44
33,52
33,64
33,69
33,10
33,32
60,86
60,99
60,43
60,23
60,41
90,90
90,40
90,95
90,14
91,92
91,37
91,21
91,34
91,96
91,56
92,66
92,42
92,71
92,38
92,31
93,61
93,59
93,15
93,55
93,63
93,91
94,50
94,85
94,47
94,13
95,65
95,94
95,24
95,18
95,68
95,57
95,58
96,49
96,46
96,20
96,98
96,9
97,33
97,12
97,75
97,39
98,82
98,74
98,30
98,16
99,2
99,11
99,51
99,54
100,3
100,84
100,45
101,26
101,79
101,53
101,17
101,93
101,78
101,83
102,22
102,76
102,62
102,8
103,48
103,7
104,97
104,25
104,77
104,80
104,60
105,19
105,1
105,27
105,87
