bin,item
30,17
30,22
30,86
30,18
31,30
31,47
31,74
31,78
32,9
32,5
32,64
32,79
32,83
33,11
33,46
33,52
33,43
33,35
33,68
60,10
60,54
60,84
60,80
60,27
60,8
90,76
90,99
90,67
90,28
90,53
91,32
91,39
91,45
91,44
91,93
92,82
92,31
92,50
92,94
92,72
93,26
93,0
93,77
93,37
94,87
94,92
94,85
94,51
94,12
94,56
94,29
95,23
95,3
95,24
95,25
96,48
96,89
96,36
97,21
97,38
97,60
97,55
97,73
98,97
98,61
98,7
99,71
99,15
99,42
99,2
99,81
100,59
100,33
100,70
100,96
100,65
101,34
101,88
101,6
101,66
101,75
101,20
102,69
102,90
102,41
102,1
102,13
103,91
103,49
103,40
103,57
103,98
104,4
104,62
104,14
104,58
105,19
105,95
105,63
105,16
