volume,class_1,class_2
38,0,2
11,0,8
21,0,1
49,0,1
9,0,6
19,0,6
47,0,1
32,1,0
34,1,5
48,1,0
20,1,6
35,1,2
40,1,9
5,1,2
45,1,0
33,2,3
26,2,0
44,2,0
16,2,5
1,2,3
41,2,3
40,2,4
49,2,5
21,2,4
45,2,5
12,3,9
10,3,3
45,3,6
36,3,0
32,3,0
26,3,7
26,4,9
41,4,0
32,4,5
10,4,6
46,4,1
45,4,7
39,4,5
19,4,4
18,5,1
12,5,5
34,5,0
15,5,8
48,5,6
27,5,9
10,5,7
7,5,7
27,5,8
14,5,9
22,5,0
11,5,5
49,6,5
19,6,8
2,6,2
25,6,9
33,6,8
33,6,3
45,6,0
34,6,3
31,7,4
8,7,4
13,7,8
21,7,3
33,7,5
48,7,5
7,7,2
18,7,8
43,8,5
39,8,6
40,8,8
12,8,4
9,8,9
21,8,4
33,8,9
44,9,0
24,9,1
34,9,7
10,9,1
26,9,6
32,9,4
29,9,8
45,9,0
34,9,1
1,10,2
27,10,1
45,11,7
41,11,4
22,11,0
38,11,6
40,11,1
23,11,0
17,11,3
24,12,8
1,12,0
35,12,1
50,12,2
28,12,2
44,12,7
50,13,7
4,13,1
33,13,9
31,13,3
44,13,7
24,13,1
2,13,7
44,14,9
3,14,2
22,14,7
37,14,8
9,14,8
45,14,5
37,15,0
43,15,5
13,15,1
16,15,8
24,15,1
38,15,0
18,15,1
40,15,4
15,15,3
3,16,2
21,16,1
1,16,6
41,16,9
41,16,6
34,16,8
3,16,3
42,16,4
3,16,8
42,16,3
33,16,1
19,16,4
17,17,6
22,17,7
22,17,2
21,17,6
39,17,1
46,17,8
30,17,3
4,17,9
41,18,4
8,18,7
4,18,4
21,18,2
43,18,2
26,18,8
50,18,7
25,18,2
13,18,7
36,18,2
29,18,6
49,18,7
22,18,4
16,18,4
12,19,6
48,19,2
12,19,3
39,20,6
29,20,8
34,20,4
25,20,5
33,20,2
44,20,5
19,20,9
7,21,3
26,21,0
8,21,4
38,21,9
44,21,3
7,21,7
47,21,1
29,21,3
48,21,7
43,21,8
35,22,9
15,22,3
26,22,6
22,22,6
44,22,3
22,23,9
46,23,9
39,23,2
50,23,5
23,23,5
30,23,3
42,23,7
7,23,7
32,24,9
27,24,0
10,24,2
12,24,6
39,24,5
45,24,9
17,24,4
23,24,6
20,24,2
36,24,5
46,24,8
14,24,4
4,24,9
