volume,class_1,class_2,class_3
4.39,87,75,63
3.28,54,64,12
1.6,45,48,48
3.19,46,37,2
2.95,74,7,20
1.12,92,56,79
1.34,10,43,25
4.9,78,17,37
4.85,64,58,21
2.98,28,60,8
4.32,39,74,3
2.8,43,25,43
3.61,79,36,71
2.19,61,48,55
1.42,40,17,56
4.35,7,86,55
2.82,87,22,67
3.12,32,1,21
2.65,39,27,7
3.6,15,41,20
3.66,18,34,29
1.78,75,79,19
1.3,68,55,17
3.68,58,23,43
2.02,3,67,42
2.38,34,33,19
2.06,70,69,29
2.25,51,62,9
1.66,43,24,15
1.97,72,87,53
2.54,24,45,26
4.18,90,41,34
1.93,73,6,1
3.51,64,73,5
3.45,59,80,69
3.09,37,16,22
4.03,81,33,51
2.44,87,86,77
1.92,45,64,50
4.14,50,39,80
3.15,59,10,38
1.48,42,47,52
2.1,75,79,50
4.05,0,72,11
3.6,83,36,33
3.02,6,12,36
4.82,76,41,64
2.65,40,55,33
1.27,13,42,7
3.7,77,63,44
1.29,85,3,9
4.64,64,20,59
2.6,8,77,42
2.1,43,30,45
2.51,63,69,59
4.66,84,50,60
4.73,2,38,67
3.92,20,24,61
3.11,78,56,40
4.87,37,5,27
1.46,39,79,42
2.8,12,4,0
3.53,3,47,3
4.56,24,45,13
1.04,62,37,31
1.57,42,65,80
2.63,17,44,38
1.27,77,38,1
2.75,3,36,8
2.85,15,46,71
2.72,87,85,77
2.61,92,54,16
2.91,17,44,42
4.28,34,82,17
3.16,55,44,47
1.14,84,44,2
3.73,23,2,43
3.85,36,45,16
4.47,42,70,29
2.83,23,55,81
3.19,22,26,34
4.14,81,79,44
4.56,46,9,23
3.9,8,2,78
2.72,22,72,71
1.85,51,27,58
3.98,83,68,24
3.55,94,62,38
2.58,53,38,67
2.31,90,3,17
4.59,48,37,8
1.52,83,27,6
1.01,91,75,24
3.13,66,16,31
2.05,18,43,28
1.65,46,42,1
2.71,20,77,60
2.79,69,80,39
4.88,51,47,65
3.02,70,80,53
4.28,33,79,66
1.07,77,27,35
2.65,71,11,47
1.66,70,68,70
4.44,7,72,2
4.84,50,28,81
4.9,8,87,35
1.78,73,28,11
3.01,3,38,52
2.44,56,17,59
1.82,49,13,19
3.02,62,54,4
4.56,87,13,77
1.11,50,10,11
1.12,32,17,14
2.52,59,38,74
1.8,74,61,12
4.16,86,45,79
2.01,33,59,37
4.91,24,17,70
2.17,64,31,78
4.44,79,27,57
3.12,16,17,48
1.42,33,74,15
1.34,19,79,74
4.79,20,2,13
4.27,7,52,43
3.15,41,53,23
3.84,73,0,47
4.1,43,1,12
4.99,75,0,52
2.84,27,19,21
2.74,85,83,18
4.79,54,7,28
1.82,68,18,29
2.68,0,62,35
4.5,42,63,14
1.31,20,13,52
4.37,10,7,11
3.8,56,64,62
2.5,24,0,56
2.97,57,4,30
2.95,52,5,82
1.06,67,19,80
4.5,11,66,6
3.93,4,30,3
2.88,44,28,11
3.11,69,4,14
3.97,53,2,0
3.57,64,79,39
4.58,59,70,78
4.27,30,2,63
2.69,37,58,35
1.53,86,37,9
3.97,38,67,74
4.39,58,55,76
4.25,22,13,6
3.13,57,2,19
4.91,39,63,65
4.93,15,58,12
4.11,62,26,6
1.57,77,0,37
2.72,0,56,7
3.37,34,66,18
3.86,68,54,35
1.62,39,5,60
3.61,6,84,11
1.2,1,80,74
1.62,91,13,42
3.14,43,77,21
1.56,48,13,52
1.78,91,4,5
3.5,16,29,81
4.58,42,68,34
3.75,19,50,37
4.63,4,85,1
4.84,15,77,80
3.69,59,31,63
2.04,83,65,39
4.39,4,15,28
2.4,54,63,2
4.37,29,46,3
3.79,43,83,77
1.8,26,28,29
2.43,59,9,73
1.74,36,43,7
4.57,30,84,11
1.85,28,23,63
1.67,32,79,31
3.35,90,17,54
2.75,54,73,56
2.13,25,64,23
1.02,45,4,23
2.84,33,85,46
1.6,46,70,53
1.02,72,73,69
2.18,47,59,40
2.02,40,61,64
4.76,64,41,18
3.3,46,36,57
2.36,49,28,54
1.84,30,8,2
1.01,2,24,66
2.72,45,16,68
3.88,34,63,78
1.85,27,65,16
3.52,9,37,7
1.33,42,27,72
3.38,51,74,18
4.02,32,6,57
1.0,5,33,57
3.41,53,18,79
2.45,85,73,49
1.27,70,26,62
3.82,50,62,10
4.87,12,55,27
3.97,15,62,24
1.19,61,51,3
1.18,25,41,65
2.3,68,49,52
3.91,10,55,73
1.71,38,9,61
1.13,50,32,61
3.73,24,48,37
2.9,92,21,67
4.19,0,22,59
2.3,80,2,78
4.07,79,85,24
3.61,42,6,32
4.66,20,64,54
1.44,77,14,5
4.05,6,86,21
3.45,58,10,72
4.71,55,39,50
1.6,60,83,40
3.41,9,64,6
1.95,79,4,42
3.84,16,71,62
1.66,18,26,50
1.61,10,15,40
2.17,58,32,6
4.26,86,33,11
2.81,37,49,30
3.52,7,14,70
2.45,82,43,6
1.87,12,81,42
3.47,6,31,0
2.66,26,43,31
3.94,93,80,19
4.8,89,13,49
1.07,66,9,26
4.58,68,53,30
1.61,76,64,44
2.82,4,34,55
2.05,64,24,53
1.61,82,75,29
4.85,64,14,4
1.29,37,54,33
2.31,13,28,81
2.77,18,27,63
2.68,13,20,40
3.29,79,3,18
1.19,67,18,26
1.06,33,78,0
4.47,81,11,38
3.51,45,16,38
4.08,16,22,46
3.93,6,27,80
1.2,42,55,7
2.37,15,40,43
3.84,31,35,52
2.26,59,30,67
1.18,82,82,57
4.73,72,62,30
2.13,11,3,79
2.4,52,12,24
1.45,91,45,37
2.55,31,33,37
1.37,17,78,20
4.82,31,85,82
2.21,20,75,74
4.07,49,64,0
4.58,32,83,75
4.83,73,55,41
3.63,69,74,31
4.31,34,33,71
2.07,5,36,69
2.12,82,53,27
1.2,58,54,8
2.43,89,22,56
3.26,87,56,0
4.17,7,3,9
4.04,67,43,37
4.33,51,17,23
3.67,50,61,14
2.71,12,38,25
4.13,75,31,19
2.88,67,37,41
2.98,69,25,7
3.77,61,88,56
2.28,50,26,59
2.29,32,12,62
1.13,47,68,0
2.12,8,0,10
2.91,58,10,8
4.3,37,25,4
3.84,84,61,5
2.16,18,16,28
1.78,87,38,14
2.67,37,55,47
2.77,85,18,28
4.5,17,68,26
4.34,2,17,37
2.35,84,26,72
3.77,50,81,50
2.49,28,41,82
3.26,15,88,18
4.82,17,73,40
4.3,51,4,54
3.98,20,13,50
4.02,37,22,43
3.79,68,85,1
1.54,84,11,24
2.35,18,5,79
3.8,28,15,61
3.61,39,22,23
1.16,21,11,25
2.86,57,29,43
3.89,49,55,18
3.55,90,70,65
3.49,59,12,4
2.62,26,29,54
3.98,71,3,32
2.46,75,80,47
2.03,61,13,9
2.8,72,17,71
1.96,76,10,21
1.04,55,62,82
3.86,45,15,29
1.12,73,66,4
4.37,50,80,44
2.18,61,41,72
1.3,24,52,46
1.88,69,26,74
3.61,38,52,47
1.65,35,66,35
1.26,0,47,73
2.02,17,42,47
1.46,8,31,13
3.34,42,47,4
3.43,34,34,23
4.76,76,12,70
1.41,54,14,33
1.33,10,70,22
1.19,88,63,71
1.7,64,2,43
4.01,33,62,1
2.18,58,34,66
1.44,43,79,24
2.95,94,25,28
2.46,25,5,8
4.63,68,16,51
1.54,10,8,63
3.22,11,19,41
1.3,45,0,72
4.4,18,11,22
2.95,55,24,6
1.51,9,32,10
3.07,48,79,39
2.43,53,69,57
2.12,62,18,2
2.51,65,48,48
4.61,12,80,52
4.76,41,81,0
3.39,65,55,66
1.42,51,49,46
3.9,47,6,55
2.46,33,85,21
3.88,17,55,22
1.18,22,81,64
3.68,94,59,78
2.11,77,15,44
4.48,0,77,6
2.41,77,65,46
1.67,80,70,17
2.6,48,59,15
2.62,49,70,28
2.28,16,54,76
1.8,23,77,31
4.04,35,66,32
1.91,75,27,21
4.37,5,46,53
1.88,1,81,13
1.85,69,8,58
2.39,9,81,75
1.01,48,3,68
1.53,33,41,47
2.9,47,7,3
2.87,16,48,25
2.01,15,9,68
1.25,68,11,19
4.88,10,7,38
3.51,19,6,7
1.66,83,34,43
3.09,53,77,34
2.59,68,86,8
3.49,3,16,47
4.24,44,65,34
4.69,19,54,31
4.07,4,72,21
2.48,38,50,79
1.14,11,19,29
3.2,48,18,9
2.16,71,71,28
3.05,3,22,28
2.31,61,52,33
2.83,59,77,64
4.53,34,30,38
2.31,9,86,52
4.98,62,2,80
4.38,0,67,45
3.08,68,83,13
1.02,87,50,67
4.74,47,33,43
4.08,42,84,25
3.02,9,53,60
4.36,30,47,80
2.47,40,21,11
4.45,51,21,14
2.64,30,81,34
4.47,0,52,7
2.32,82,58,32
3.45,91,72,51
4.78,32,67,11
3.71,73,7,81
3.54,1,3,41
1.31,31,44,37
1.47,0,50,57
2.97,37,77,57
3.18,73,16,3
2.14,57,26,15
3.78,59,72,17
1.54,77,27,35
2.21,53,41,19
2.41,7,49,5
3.83,68,14,0
3.0,19,83,68
2.14,58,61,60
3.59,74,67,58
3.7,21,85,38
2.2,0,70,13
2.35,93,33,41
3.99,58,39,63
4.06,10,25,51
1.35,65,79,64
1.53,66,72,16
1.49,61,72,61
2.59,24,29,18
1.22,90,33,23
3.77,27,50,53
1.78,4,59,27
2.36,75,2,60
2.72,80,31,75
2.57,36,36,26
3.29,34,39,5
1.82,93,31,9
1.74,22,42,2
2.25,35,36,1
1.77,43,16,71
4.56,41,12,37
4.49,61,36,72
4.66,13,8,57
2.18,12,62,19
4.96,94,30,79
4.98,59,75,60
1.73,46,3,7
2.97,61,16,8
1.19,67,23,67
1.85,45,85,39
3.41,77,52,59
2.02,4,20,78
3.89,59,58,20
1.08,1,28,17
1.51,16,74,41
1.76,22,40,30
4.85,76,42,80
1.69,47,4,16
2.66,30,12,43
2.13,28,79,7
1.5,51,70,42
3.43,94,69,2
3.1,15,80,66
3.48,78,73,55
4.81,51,30,14
4.16,1,75,74
1.57,72,2,39
2.12,94,18,58
3.62,47,53,65
1.15,42,59,30
4.18,49,41,76
7.86,24,42,59
5.79,73,51,0
8.8,6,66,50
9.31,38,14,67
5.57,56,65,12
7.91,24,64,58
9.94,55,71,11
5.85,22,15,15
8.85,5,3,12
5.29,59,27,45
9.5,15,15,1
8.26,78,17,58
9.38,74,61,29
7.98,8,29,28
8.68,86,43,15
9.47,75,53,7
7.94,59,25,69
6.88,83,66,29
7.15,72,33,53
7.66,54,29,0
5.94,60,36,63
7.86,84,55,35
6.77,64,71,4
7.23,16,0,4
5.27,83,74,71
6.94,66,22,61
9.01,31,65,40
9.26,21,48,1
5.8,34,31,20
5.55,59,53,65
6.33,46,61,9
8.55,55,12,28
8.38,54,12,71
7.61,36,72,42
8.52,87,48,65
8.07,7,41,33
9.03,82,26,81
9.47,66,47,2
9.98,68,32,78
6.72,53,12,60
5.29,59,8,81
8.61,5,4,76
8.11,58,1,41
5.48,10,35,38
5.62,65,45,7
7.5,4,19,81
5.05,16,49,54
5.95,92,69,36
6.37,35,79,47
6.4,31,39,80
5.51,89,1,35
5.62,60,73,67
9.48,22,65,11
7.8,72,19,4
8.44,25,13,31
6.02,29,11,29
8.46,55,4,20
7.92,3,31,43
9.49,79,49,40
7.18,62,65,41
5.02,94,79,78
8.09,15,11,58
7.74,9,82,29
7.81,21,85,79
5.36,63,74,56
6.76,69,83,5
6.29,58,62,68
8.13,35,30,23
6.19,67,39,6
8.87,43,73,68
8.37,51,75,67
9.08,74,35,51
7.68,19,33,61
9.37,73,65,57
9.07,76,64,8
7.79,79,1,31
8.93,73,51,43
7.57,55,26,36
5.92,3,21,81
8.95,42,1,36
5.87,48,44,55
9.59,8,41,37
9.37,38,59,0
6.87,31,14,8
6.93,31,77,50
6.54,70,49,30
5.31,28,25,8
8.24,13,7,62
9.59,73,9,32
8.66,67,3,6
8.5,83,20,46
9.58,46,58,62
7.55,57,35,74
9.1,43,37,57
7.33,1,59,67
7.51,62,1,26
5.21,3,88,76
7.73,29,87,12
5.79,31,14,7
9.16,43,43,5
5.64,8,38,34
5.53,60,71,9
7.33,56,68,42
5.36,22,72,54
9.39,80,81,4
7.61,58,52,1
9.33,19,35,3
8.59,54,66,9
5.49,23,4,34
5.93,73,42,53
7.32,85,10,61
7.06,4,87,26
8.08,63,66,23
5.22,24,88,9
6.28,25,21,47
7.81,45,17,68
5.6,26,18,76
6.81,50,2,5
6.04,61,41,64
8.75,41,19,38
6.71,36,41,69
6.24,1,56,21
8.21,2,82,1
6.99,52,4,40
9.37,78,65,47
6.82,57,6,64
7.32,58,1,44
9.86,34,44,18
8.26,38,57,8
9.83,81,15,58
8.81,2,84,23
8.58,84,82,77
5.83,18,2,19
7.81,64,88,26
7.48,69,38,58
7.62,85,30,51
9.77,6,78,66
5.51,43,8,72
8.67,63,88,26
7.69,1,4,81
7.13,45,66,36
5.71,5,85,26
6.2,88,19,3
6.61,56,80,12
7.07,3,83,79
7.95,20,20,60
9.35,36,40,73
6.98,49,8,13
9.06,69,76,63
6.73,74,72,20
5.7,86,69,23
5.4,57,55,14
5.09,47,42,67
7.47,60,23,39
7.51,34,21,70
5.0,28,30,6
8.46,36,65,58
9.33,11,30,32
8.88,35,16,79
5.2,32,23,69
6.48,14,18,7
8.12,17,54,4
6.03,24,38,15
6.56,38,87,75
7.81,34,0,59
6.15,16,51,59
7.76,34,39,57
8.59,26,76,25
5.01,72,45,28
9.71,3,47,53
8.1,76,43,63
8.62,94,36,17
8.78,74,53,44
6.15,55,17,68
7.32,75,8,1
8.96,93,27,57
9.91,21,30,63
7.52,2,10,15
7.24,94,76,9
5.57,12,1,47
8.07,39,50,1
9.44,80,24,6
8.51,27,87,75
6.01,78,54,16
9.07,48,87,76
6.27,6,64,26
6.13,28,32,6
6.89,41,30,41
6.43,83,18,32
8.24,2,62,27
8.37,48,11,53
8.99,84,47,54
8.66,9,86,74
6.79,49,79,71
6.93,93,3,36
6.61,47,5,28
7.21,32,5,10
9.92,90,48,4
5.57,54,41,81
7.4,13,70,70
6.88,50,23,42
5.08,30,15,55
5.91,41,51,28
7.17,1,78,71
7.24,80,61,21
7.05,14,49,40
5.7,93,85,30
8.49,66,8,67
8.53,40,15,6
9.96,44,43,40
9.76,77,57,33
9.26,63,57,19
7.47,5,47,60
5.43,94,2,26
5.94,32,44,1
8.54,61,2,82
9.09,84,2,30
9.81,36,79,25
9.06,17,75,10
8.58,7,30,60
6.17,82,57,61
8.15,64,31,12
6.26,63,57,30
6.58,34,51,0
5.87,44,3,66
7.49,56,2,81
7.25,4,72,80
9.03,36,48,32
9.83,86,38,42
5.24,56,38,52
6.6,81,0,24
7.65,65,18,77
9.46,94,54,63
7.69,91,68,80
7.57,40,11,75
8.91,2,38,81
5.82,12,85,69
