volume,class_1,class_2,class_3,class_4,class_5
4.93,13,25,7,16,6
4.08,9,7,0,10,8
2.82,7,22,12,9,10
1.07,0,19,15,14,4
3.37,17,23,1,19,5
4.46,5,15,1,15,8
2.66,0,2,6,8,7
1.18,7,20,15,15,2
4.88,1,2,7,17,13
2.27,6,7,8,9,14
4.58,12,4,4,6,12
4.55,12,24,15,1,2
2.16,3,20,6,5,11
1.42,19,5,8,9,5
3.37,0,9,1,21,8
1.46,18,18,7,19,10
2.51,0,16,7,10,14
2.58,16,5,12,11,14
4.96,15,16,12,2,3
1.73,10,22,14,14,11
1.43,10,3,10,6,6
4.15,2,8,9,13,14
2.26,19,21,9,17,13
3.13,11,10,13,2,5
4.99,12,23,3,0,2
1.76,6,10,12,19,1
2.16,15,22,1,8,14
3.41,19,9,9,15,10
4.94,7,8,3,16,6
1.65,5,3,5,14,14
4.17,13,17,13,11,13
2.01,5,24,15,10,7
4.89,9,24,11,6,13
3.14,2,16,8,21,1
2.42,17,8,12,3,10
2.49,7,7,10,9,1
4.86,19,11,3,12,13
4.72,6,13,9,2,4
2.76,2,13,5,5,1
3.74,16,16,6,11,14
3.5,9,16,12,1,1
2.9,19,10,3,13,6
4.32,14,12,3,0,10
4.17,2,15,14,4,5
5.0,4,2,5,14,6
3.57,8,15,5,10,12
1.39,14,4,0,15,7
3.18,15,15,6,10,13
4.75,4,1,6,1,5
4.01,8,4,0,12,12
1.58,12,8,15,2,11
2.16,0,12,13,17,9
1.57,3,15,6,15,14
3.27,12,23,2,10,1
4.8,15,11,14,19,1
4.25,5,1,0,17,4
4.1,9,24,7,20,6
3.29,1,12,5,9,0
4.36,7,25,13,16,8
2.36,19,23,6,7,10
4.59,8,3,10,18,9
1.11,8,22,2,19,13
2.26,12,5,6,21,0
4.11,19,14,7,3,8
1.46,7,21,13,7,10
4.52,3,19,11,17,10
2.53,13,13,15,21,14
4.84,8,21,13,7,0
3.36,15,15,12,14,4
3.84,6,2,8,1,13
2.31,9,14,1,17,7
4.02,1,5,5,15,1
2.06,0,7,10,17,14
2.34,16,14,6,4,2
4.95,2,11,13,15,9
3.75,18,21,11,5,6
3.12,0,17,7,6,14
2.02,4,22,2,7,4
4.99,1,12,5,13,12
2.92,6,24,13,11,9
4.77,19,0,10,15,11
2.27,2,20,14,14,12
1.43,10,4,10,3,10
3.05,15,20,8,2,5
1.5,8,25,6,5,11
2.3,7,7,14,14,11
1.6,6,7,2,4,5
2.5,14,14,4,9,9
3.72,0,19,7,18,0
1.37,16,24,12,20,13
2.81,14,11,2,12,7
3.36,8,21,3,21,14
2.31,13,19,5,17,12
3.42,14,14,12,7,12
2.19,5,9,15,11,1
3.06,5,13,9,10,5
2.04,11,10,11,15,9
4.28,6,2,8,9,4
2.66,0,8,12,7,8
4.98,14,24,5,15,10
3.48,15,15,0,14,9
1.25,12,18,7,6,10
4.97,9,12,15,8,11
1.93,18,22,7,18,10
2.83,2,14,4,1,11
2.91,11,5,5,16,4
1.08,10,10,10,16,10
1.44,11,10,5,6,6
4.6,19,25,2,11,12
2.5,3,14,5,0,3
1.37,7,17,5,12,11
3.61,19,15,15,21,13
2.76,14,8,6,17,12
2.33,9,3,9,10,4
4.35,18,20,11,14,0
1.64,3,10,8,14,0
3.89,10,5,7,5,5
4.01,16,12,1,2,0
2.68,15,4,4,12,9
4.58,12,19,10,17,13
1.17,15,14,8,9,1
1.22,9,17,9,10,14
2.76,12,7,14,10,13
1.0,14,1,1,16,14
4.22,12,0,12,15,1
6.67,13,11,9,11,8
5.51,16,24,8,18,12
5.09,12,3,2,14,13
9.08,5,7,13,14,6
8.25,5,20,6,4,14
7.91,3,7,7,0,10
8.41,6,25,10,10,9
8.13,1,24,8,14,1
5.73,7,6,3,15,7
5.46,11,23,1,19,6
7.3,7,19,6,13,0
9.44,7,15,3,11,8
6.44,15,5,14,9,9
5.21,10,14,0,19,7
6.51,0,23,0,20,11
9.71,19,20,15,8,7
9.76,16,20,8,9,9
5.45,19,24,0,6,9
6.74,6,7,4,8,11
5.04,17,7,10,18,5
9.93,16,14,3,15,2
8.81,18,21,6,16,10
9.87,8,21,14,7,2
6.98,17,18,0,10,10
8.53,5,15,12,20,6
5.61,8,9,4,16,1
9.24,15,1,2,5,6
7.07,19,20,8,15,14
5.86,11,3,4,20,13
9.57,18,14,1,12,5
6.03,2,16,8,7,3
9.85,18,1,3,9,6
9.98,10,22,15,10,4
7.33,16,21,4,5,11
7.74,3,15,10,2,13
9.07,4,20,10,1,9
6.77,15,24,9,18,13
5.95,4,14,13,7,1
8.69,11,1,3,9,0
8.61,1,9,1,12,1
7.52,13,19,3,18,14
9.88,19,4,7,6,7
7.07,18,7,12,3,7
9.27,5,7,13,1,5
5.12,17,2,14,0,4
8.04,5,5,13,1,4
8.31,13,5,0,10,12
6.53,6,22,2,9,3
7.61,18,5,7,17,12
9.39,18,18,7,12,6
7.84,7,25,8,9,2
8.96,2,21,4,7,1
5.41,15,8,8,21,0
6.79,10,16,2,2,0
5.63,10,18,5,13,1
6.52,1,5,12,7,10
9.02,9,12,0,10,11
9.09,10,20,7,10,0
7.07,1,10,7,14,1
5.76,2,1,12,17,11
7.24,18,23,13,7,11
8.53,15,23,1,9,2
9.73,9,0,12,19,6
8.53,10,5,2,11,5
7.15,6,0,0,20,4
8.41,5,8,13,5,0
6.39,19,13,0,17,11
6.08,5,8,11,8,8
5.89,3,11,1,0,7
6.54,15,22,12,5,12
7.4,2,9,15,11,12
8.02,14,22,0,13,14
6.52,14,16,1,18,1
9.27,3,25,14,3,4
8.11,2,4,5,15,10
5.07,13,1,2,8,7
8.53,9,6,15,20,2
5.57,18,21,1,3,5
9.38,2,10,9,8,9
9.01,2,15,15,5,9
5.81,13,19,1,11,7
5.77,12,18,6,21,3
8.77,10,12,5,9,0
7.81,14,16,10,4,10
6.79,13,20,8,21,4
9.97,18,17,0,17,14
6.19,7,4,12,3,7
6.77,10,9,12,9,13
14.45,9,13,3,13,8
13.93,11,5,11,13,7
11.41,13,12,0,19,4
11.02,12,1,6,9,12
13.59,11,11,11,12,11
11.49,6,7,1,2,4
13.07,18,19,14,3,2
13.68,0,5,15,3,4
14.25,8,2,1,18,11
14.14,16,22,8,7,6
13.77,3,4,3,19,9
14.4,1,25,3,1,10
12.2,0,18,4,9,12
12.81,14,25,0,17,11
12.1,13,7,9,0,14
10.95,12,2,5,8,0
14.91,3,20,3,9,9
13.82,19,18,12,13,4
14.07,16,21,8,4,12
13.61,19,7,5,14,2
13.88,19,8,8,13,1
14.15,15,4,13,7,2
11.79,4,23,9,9,14
12.62,13,19,8,9,3
11.27,4,0,9,21,5
13.06,7,2,7,12,11
12.0,5,11,0,10,5
12.11,6,0,14,9,0
13.53,11,16,6,19,7
11.65,11,22,4,6,7
12.79,3,12,7,5,5
11.58,8,12,1,11,4
11.71,0,6,4,16,13
11.67,16,24,11,7,7
13.7,17,5,12,3,14
11.61,19,19,3,1,5
13.45,3,12,11,1,10
