volume,class_1,class_2
111,0,22
97,0,40
48,0,30
97,0,6
93,0,30
58,0,28
25,0,0
6,0,17
63,0,39
67,1,24
102,1,5
4,1,19
145,1,17
90,1,32
101,2,31
29,2,16
14,2,8
140,2,2
64,2,2
72,2,26
2,2,47
33,2,9
70,2,0
50,2,48
32,2,31
11,2,15
71,2,23
103,3,39
101,3,13
103,3,38
7,3,13
139,3,5
140,3,27
66,3,47
120,3,27
6,3,43
94,3,37
114,3,24
54,4,18
56,4,44
21,4,36
57,4,33
93,4,33
64,5,7
47,5,16
115,5,4
96,5,44
120,5,41
138,5,29
26,5,25
31,5,46
71,5,30
87,6,39
97,6,6
93,6,8
129,6,42
103,6,11
31,6,26
137,6,26
52,6,38
23,6,13
21,7,28
46,7,30
55,7,37
14,7,14
51,7,47
143,7,14
144,7,3
98,7,29
35,7,49
112,7,11
83,7,15
15,7,29
136,7,49
62,7,9
72,7,2
134,8,32
72,8,26
97,8,22
126,8,48
7,8,7
91,8,4
120,8,12
87,8,48
99,8,32
11,9,46
44,9,45
150,9,21
94,9,10
59,9,20
140,9,34
83,9,35
3,9,48
119,9,21
97,9,45
120,10,10
100,10,36
47,10,42
149,10,21
117,10,0
40,10,12
90,10,19
150,11,43
17,11,3
129,11,37
76,11,31
36,11,42
37,11,31
31,12,14
8,12,46
71,12,2
33,13,35
148,13,3
49,13,1
84,13,35
87,13,38
150,13,23
127,13,10
119,13,42
72,13,20
36,13,18
84,13,32
115,14,34
50,14,34
33,14,1
3,14,18
82,14,4
101,14,15
36,14,17
100,15,47
87,15,29
76,15,28
95,15,44
147,15,20
77,15,41
82,15,11
129,15,41
83,15,14
82,15,27
59,16,25
13,16,45
126,16,24
50,16,20
130,16,1
99,16,40
98,16,3
145,16,43
68,16,17
47,16,11
21,17,49
54,17,16
5,17,38
106,17,40
44,17,8
36,17,6
103,17,37
59,18,12
135,18,22
76,18,9
122,18,35
71,18,27
28,18,0
93,19,23
111,19,45
76,19,6
75,19,25
127,19,4
109,20,34
66,20,1
149,20,10
46,20,12
147,20,44
91,20,33
34,20,33
116,21,5
96,21,16
56,21,7
61,21,22
64,21,49
79,22,9
52,22,24
49,22,28
105,22,15
130,22,43
135,22,13
88,23,40
71,23,46
69,23,21
96,23,18
144,23,5
3,23,39
65,23,36
35,23,25
79,23,19
145,24,41
135,24,19
122,24,8
135,24,23
25,24,36
45,24,7
