volume,class_1,class_2,class_3
91,0,24,33
88,0,22,29
90,0,9,3
76,0,19,16
95,0,3,20
86,0,14,43
84,0,0,19
60,0,22,0
70,1,8,36
89,1,15,2
87,1,0,20
89,1,11,16
87,1,23,42
62,1,11,7
74,1,23,14
81,1,22,26
74,1,4,12
97,1,3,42
69,1,14,6
75,1,14,48
84,2,16,6
89,2,17,46
99,2,13,28
59,2,2,27
80,2,12,17
75,2,15,45
76,2,0,4
66,2,20,49
83,2,4,35
52,3,18,24
62,3,5,5
50,3,6,15
66,3,9,1
58,3,20,44
81,3,21,40
77,3,19,31
70,3,21,42
84,3,13,12
85,3,11,23
93,3,17,47
82,3,11,15
86,3,10,13
94,3,0,2
95,3,18,16
50,3,15,49
53,3,23,30
71,4,0,44
58,4,20,34
63,4,7,48
63,4,13,5
50,4,22,35
84,4,21,9
83,4,12,49
50,4,3,40
83,4,5,40
60,4,3,30
97,4,1,25
91,4,15,31
84,4,3,44
69,4,16,9
70,5,22,30
83,5,23,31
58,5,10,19
89,5,4,13
72,6,7,29
72,6,10,11
71,6,14,23
51,6,18,43
56,6,24,0
59,6,1,35
77,6,19,32
52,6,4,11
73,7,12,35
93,7,6,18
92,7,20,8
81,8,17,29
88,8,18,33
95,8,12,22
73,8,2,44
71,8,19,27
71,8,7,23
51,9,1,32
62,9,5,40
86,9,6,14
65,9,12,43
68,9,16,28
64,9,14,41
83,9,20,4
90,9,11,33
74,9,9,29
99,9,19,39
77,9,22,5
79,9,3,18
65,9,5,15
52,10,10,9
66,10,2,28
86,10,21,45
71,10,2,42
82,10,18,34
52,11,16,21
62,11,5,26
93,11,6,6
78,11,6,22
74,11,21,22
89,11,24,8
94,11,0,2
83,11,21,19
87,11,18,47
54,12,4,43
55,12,24,27
93,12,2,37
66,12,4,17
99,12,18,18
88,12,13,30
95,12,23,4
88,12,20,47
99,13,19,32
61,13,10,12
64,13,8,36
99,13,16,37
86,13,17,5
76,13,22,24
50,13,0,15
52,13,22,49
84,13,18,10
71,13,12,39
54,13,13,20
64,14,1,48
69,14,15,14
96,14,6,32
69,14,8,22
56,15,13,2
66,15,7,39
52,15,9,6
58,15,2,46
57,16,4,45
77,16,9,13
61,16,5,1
75,16,3,17
74,16,8,46
86,17,19,31
77,17,21,24
92,17,5,13
98,17,11,47
53,17,3,36
67,17,15,21
95,17,16,0
95,18,7,38
80,18,24,0
86,18,23,4
61,18,10,18
73,18,17,11
70,18,7,28
89,18,1,16
92,18,16,8
84,18,7,41
87,18,8,38
76,18,1,46
93,18,8,33
70,19,23,26
86,19,15,21
78,19,17,14
68,19,13,23
56,19,5,41
95,19,12,38
76,19,2,27
62,20,1,41
98,20,4,1
87,20,16,21
66,20,24,1
63,20,20,37
58,20,11,39
65,20,0,36
66,20,15,34
94,21,14,9
60,21,14,25
57,22,1,7
77,22,9,45
63,22,24,19
55,22,8,37
90,22,17,24
77,22,10,10
84,22,13,25
69,23,9,26
60,23,19,8
69,23,12,12
54,23,9,17
69,23,20,3
96,23,7,10
57,23,24,7
61,23,10,7
57,23,23,3
53,24,14,11
58,24,8,3
51,24,6,38
79,24,11,25
97,24,17,48
70,24,21,34
68,24,6,10
73,24,2,20
