volume,class_1,class_2,class_3,class_4,class_5
1.64,49,2,11,50,43
4.93,19,2,26,4,8
2.5,40,4,4,49,18
4.74,42,12,14,47,43
1.67,6,12,12,26,23
2.01,27,8,11,32,2
4.88,31,7,12,16,5
4.3,27,13,24,14,25
3.05,25,16,22,45,35
4.65,23,3,16,40,12
3.88,18,12,13,39,17
3.07,18,8,6,16,19
3.19,15,12,24,32,26
2.59,31,1,26,45,8
1.24,48,14,21,34,37
2.78,40,0,23,41,0
2.28,15,3,13,26,3
3.17,28,3,15,17,7
4.47,24,10,15,14,16
3.16,25,13,26,42,46
4.87,20,13,15,3,7
4.56,10,8,25,36,35
2.87,4,5,25,20,28
3.35,11,4,7,30,44
2.0,40,8,10,14,39
4.05,28,14,21,18,15
4.13,36,2,18,50,26
2.49,29,12,20,16,16
1.86,34,8,8,25,36
2.67,31,7,14,0,8
3.89,4,6,23,26,9
3.58,2,12,14,47,14
3.47,21,13,10,44,13
4.86,9,8,15,18,38
1.73,33,2,25,31,14
4.47,31,5,26,29,24
3.71,50,9,8,38,31
4.21,25,12,17,10,9
4.37,16,16,4,35,36
1.01,3,8,15,0,12
1.87,44,14,14,39,44
3.11,44,13,14,50,41
3.21,2,15,21,48,35
3.18,34,12,2,48,44
1.64,20,3,4,28,8
3.35,44,1,2,6,15
2.16,2,14,10,14,22
3.03,38,0,14,17,45
4.74,40,4,26,18,17
4.84,41,9,16,14,43
4.12,36,9,16,27,7
1.3,30,1,5,49,4
1.84,28,11,25,27,11
4.63,19,11,13,5,24
3.94,2,7,8,18,19
2.39,8,10,4,31,3
2.6,6,16,12,40,32
1.89,20,6,2,43,9
2.06,4,14,23,35,15
4.67,18,2,11,12,24
2.99,32,7,1,42,44
2.15,35,0,6,21,40
3.22,14,15,0,6,15
4.06,44,3,18,22,35
2.29,2,1,22,5,17
1.65,32,8,20,14,12
4.97,13,7,22,47,7
3.29,29,10,22,48,34
3.91,44,3,24,0,30
2.36,2,9,8,29,27
2.94,0,9,18,19,6
2.99,44,4,7,17,38
3.44,26,11,13,44,18
3.08,47,12,26,5,41
1.68,31,9,6,4,0
