volume,class_1,class_2,class_3,class_4,class_5
3.38,12,40,21,0,94
1.09,16,50,52,0,18
2.51,11,57,12,20,4
5.0,34,8,36,8,9
1.77,19,29,1,13,24
4.31,7,30,1,7,46
4.68,40,28,32,6,11
4.21,17,16,33,20,63
3.75,25,34,46,21,68
1.39,37,67,0,2,28
2.73,19,49,37,5,58
3.43,13,27,44,15,31
1.73,37,2,11,3,86
1.09,16,51,7,1,0
2.89,24,67,16,3,9
2.64,29,54,20,14,10
2.26,7,12,24,2,8
2.61,1,25,37,9,90
3.56,15,2,47,18,68
3.59,35,64,46,21,32
3.0,8,64,30,1,74
4.86,2,59,43,3,9
4.48,41,17,34,7,20
1.03,18,7,49,20,51
2.15,8,25,46,2,53
3.9,18,32,32,2,91
1.94,21,31,39,3,73
2.23,32,40,50,9,5
4.39,23,7,52,11,44
2.27,14,53,26,0,15
1.12,14,25,45,13,66
1.56,13,6,20,11,89
2.49,16,64,4,16,55
1.54,21,60,43,20,74
1.01,15,3,4,21,7
4.9,1,33,31,14,34
1.65,24,33,21,0,52
3.79,13,15,34,2,88
2.51,12,62,11,2,84
1.42,6,64,9,6,44
1.72,37,9,10,14,25
1.38,37,32,35,5,56
1.18,11,47,43,12,85
3.85,38,15,44,16,94
4.7,17,49,15,4,9
1.12,17,41,22,6,89
4.44,17,66,22,17,84
4.35,39,23,17,14,34
4.54,14,17,39,16,16
2.35,0,47,25,10,55
4.72,39,36,5,15,44
1.26,40,43,15,1,2
1.24,12,37,40,19,49
4.3,39,19,35,10,67
1.4,16,48,47,5,37
2.04,32,37,15,1,15
2.3,37,46,27,1,66
2.73,28,11,52,19,93
4.71,35,62,26,0,9
3.12,41,0,6,17,8
2.49,25,26,40,4,97
1.46,1,18,20,15,40
2.73,8,58,39,13,85
3.46,21,2,51,1,70
4.75,17,35,49,14,25
2.85,10,62,18,18,62
1.57,4,7,11,14,8
4.01,5,45,30,16,95
4.83,28,23,30,13,85
1.21,15,31,49,13,93
1.42,34,42,21,15,28
3.02,11,62,12,21,83
2.37,19,54,16,15,33
3.02,16,37,15,16,65
1.62,33,3,18,19,90
2.47,35,2,20,17,1
3.51,33,49,17,0,70
2.29,20,33,22,7,30
2.54,37,2,1,9,28
4.66,5,30,17,15,27
4.75,18,31,19,13,57
3.91,32,10,28,19,90
3.0,5,30,33,8,79
4.27,6,0,49,20,75
4.05,24,64,9,9,97
1.22,27,14,46,5,69
4.83,10,16,0,4,58
1.16,29,6,16,8,28
3.34,21,68,14,5,40
2.41,15,38,9,5,32
2.96,7,52,51,4,59
1.06,41,63,28,2,53
2.29,25,52,34,14,36
3.61,6,13,7,9,48
4.61,34,62,38,15,1
4.61,18,23,29,2,25
1.49,21,37,48,16,89
1.65,34,20,9,6,0
1.71,2,22,22,4,91
2.8,13,31,44,7,93
1.58,27,2,30,17,60
3.67,8,49,1,17,15
4.48,9,52,15,18,83
3.71,39,46,48,20,33
3.29,6,39,30,7,90
3.77,23,57,21,14,37
