volume,class_1
45,0
171,0
192,0
192,0
156,0
19,0
196,0
192,0
41,0
167,0
174,0
179,0
167,0
165,0
179,0
190,0
196,0
16,0
187,0
47,0
30,0
4,0
151,1
185,1
10,1
19,1
33,1
25,1
1,1
161,1
152,1
35,1
32,1
8,1
183,1
32,1
17,1
170,2
155,2
31,2
8,2
196,2
185,2
158,2
7,2
1,2
196,2
20,2
44,2
159,2
33,2
2,2
180,2
170,2
175,3
200,3
15,3
191,3
172,3
38,3
161,3
45,3
176,3
2,3
31,3
165,3
197,3
192,3
152,3
182,3
43,3
185,3
12,3
173,3
2,3
19,3
15,3
16,4
193,4
49,4
28,4
12,4
44,4
11,4
164,4
41,4
194,4
198,4
150,4
38,4
16,4
181,4
44,4
175,4
25,4
17,4
193,4
3,4
164,5
30,5
155,5
42,5
49,5
169,5
184,5
158,5
195,5
150,5
37,5
181,5
197,5
3,5
19,5
17,5
1,5
40,5
48,6
25,6
159,6
189,6
32,6
43,6
32,6
185,6
49,6
154,6
162,6
197,6
34,6
34,6
158,6
26,6
160,6
11,7
174,7
154,7
188,7
39,7
191,7
34,7
13,7
50,7
6,7
188,7
4,7
184,7
150,7
47,7
196,7
29,7
45,7
161,7
166,7
190,7
47,7
176,7
28,7
152,7
42,7
185,7
195,7
150,8
6,8
44,8
178,8
27,8
37,8
46,8
192,8
30,8
33,8
181,8
25,8
5,8
28,8
152,8
16,8
34,8
164,8
13,8
1,9
199,9
159,9
19,9
44,9
176,9
154,9
172,9
1,9
186,9
21,9
20,9
36,9
29,9
46,9
33,9
177,9
30,9
31,9
162,9
