volume,class_1,class_2,class_3
2.29,8,7,3
3.31,14,2,7
2.61,0,3,15
1.61,8,11,13
2.43,8,20,5
3.85,1,2,17
4.5,22,9,2
1.18,9,20,4
4.73,17,17,18
2.65,17,13,12
2.45,7,10,7
2.02,14,14,3
3.87,24,3,8
3.76,22,10,8
3.58,19,9,13
2.77,9,23,18
3.31,21,8,0
1.82,7,15,0
1.56,22,0,18
4.52,11,18,4
2.83,2,5,7
2.51,19,7,12
2.49,1,23,2
4.93,4,9,8
2.49,24,22,6
2.14,18,17,13
1.05,4,16,1
1.04,22,16,18
2.91,13,9,1
1.99,2,17,13
1.98,21,14,8
4.2,24,4,7
3.58,4,3,6
4.94,6,1,12
1.8,10,4,11
2.69,1,2,15
4.75,7,9,5
4.01,18,6,9
3.78,16,20,11
3.8,6,1,9
4.54,0,18,13
4.95,19,15,15
2.54,14,23,5
1.33,24,7,14
3.9,5,6,16
3.49,22,8,4
4.88,3,23,15
2.66,11,14,8
1.6,12,17,3
2.06,3,19,14
3.65,0,14,3
1.73,2,1,6
1.17,14,22,4
4.26,8,1,18
2.51,17,14,1
4.02,0,18,1
3.03,12,3,10
4.44,5,8,7
2.11,14,17,5
3.05,15,21,13
4.11,19,7,0
4.19,14,16,17
4.19,10,11,16
4.96,15,5,9
4.91,20,7,11
4.14,15,1,3
2.05,19,8,17
4.6,1,14,1
1.98,15,15,4
4.84,3,0,15
2.86,19,13,2
2.81,2,22,3
3.92,0,9,10
1.62,11,9,9
4.04,4,18,0
3.41,13,5,18
1.48,16,17,15
2.45,14,0,16
4.76,0,19,15
2.29,21,10,6
4.81,9,2,1
3.42,10,11,13
1.05,0,3,4
1.34,17,1,3
1.62,3,1,15
1.85,13,15,18
2.51,6,0,13
3.97,24,14,14
3.47,4,12,16
3.94,24,20,8
2.32,22,14,10
3.27,16,22,13
4.69,10,13,2
2.85,17,9,15
3.45,15,20,2
2.94,10,10,14
2.17,22,7,4
3.51,3,11,11
1.66,16,3,0
2.5,12,22,5
1.27,9,18,2
1.23,6,10,2
3.56,17,15,0
1.56,6,2,5
4.32,13,5,18
3.28,20,11,8
1.4,1,0,4
1.69,23,17,0
2.55,7,20,4
2.85,23,0,0
2.97,4,17,9
4.06,17,7,10
3.17,11,8,0
4.88,13,11,7
3.97,2,6,9
3.26,23,12,15
4.4,3,5,15
4.31,20,5,12
4.5,23,20,18
2.45,16,18,5
1.38,15,10,6
2.72,23,3,17
3.88,19,21,1
1.57,12,18,13
3.79,10,18,17
5.83,19,8,3
5.41,8,8,8
7.63,20,19,11
9.98,2,8,7
5.16,1,19,17
9.93,0,18,9
8.69,16,12,12
7.64,15,1,9
9.81,19,19,2
7.29,12,1,12
8.09,12,15,5
8.34,12,19,13
8.56,8,19,3
7.78,1,5,7
8.53,16,4,14
9.06,3,9,0
9.29,9,4,9
7.05,24,8,11
8.87,17,1,8
6.52,13,19,5
5.78,14,15,10
8.06,23,10,0
5.76,13,15,11
7.54,19,16,9
6.35,11,17,3
8.94,8,23,2
6.31,14,2,11
5.58,8,19,5
8.24,13,0,7
6.24,9,2,7
6.42,9,20,10
6.2,22,17,13
9.02,15,2,2
7.13,19,20,14
5.06,16,10,14
9.61,6,10,17
5.05,3,15,14
9.18,21,3,15
9.62,15,8,9
5.08,17,19,2
8.61,19,11,5
8.54,6,0,13
7.76,14,8,3
6.81,3,5,17
7.63,22,16,14
6.89,6,11,5
6.35,22,13,15
9.68,18,4,11
9.17,17,2,13
6.21,16,3,8
9.16,6,19,17
8.39,1,19,8
9.19,5,12,17
8.34,22,2,0
6.37,1,13,1
7.21,1,9,0
9.77,9,23,7
9.51,13,9,12
9.53,6,14,16
7.56,20,17,9
8.62,20,16,7
8.91,9,21,17
8.96,21,13,12
6.02,24,12,2
6.76,14,12,2
9.09,1,8,9
7.91,6,6,1
6.85,4,2,7
5.36,4,6,14
9.51,22,1,2
8.9,2,1,0
8.21,20,15,7
8.27,11,17,18
5.3,1,13,8
8.9,7,3,4
5.56,8,14,5
5.38,7,9,3
7.42,2,17,8
6.45,2,16,13
9.16,20,3,4
6.69,13,3,1
5.85,10,2,5
6.09,10,16,13
8.24,2,4,8
8.82,0,16,0
6.92,17,22,7
6.84,15,13,6
7.57,1,19,9
6.76,5,21,16
8.48,23,2,10
7.13,6,8,14
8.99,8,15,8
7.89,16,11,13
7.87,13,22,6
7.27,3,5,6
7.79,1,18,3
7.91,23,9,8
8.48,22,15,16
7.21,18,9,13
5.93,21,18,13
9.98,3,10,7
7.95,23,9,5
8.12,19,18,14
8.99,23,3,2
7.69,4,11,2
7.02,9,5,13
5.53,8,21,8
7.0,5,4,10
7.76,6,12,9
8.55,11,0,8
8.12,15,12,4
5.64,17,19,5
9.22,22,11,5
8.38,3,16,17
8.72,23,0,15
7.09,18,9,9
5.66,19,5,16
8.71,7,2,10
5.78,5,17,13
8.16,3,10,10
7.51,11,21,0
9.12,20,5,6
8.9,13,0,9
6.35,15,17,16
5.06,4,19,8
7.9,3,3,9
5.96,11,23,18
6.17,23,12,4
9.57,2,0,16
8.7,10,21,15
7.29,8,6,1
9.47,5,10,15
9.09,13,5,16
6.0,15,7,8
8.51,1,3,1
8.42,7,10,15
5.64,12,20,17
6.29,1,23,9
9.66,15,18,18
9.14,22,23,12
6.04,17,9,4
9.52,24,3,5
5.54,17,21,2
5.29,12,2,15
5.44,0,5,9
6.96,12,0,2
6.87,20,21,6
6.95,17,16,6
7.01,16,16,0
6.4,19,17,16
9.38,0,0,6
8.58,23,4,14
9.04,1,1,16
6.86,4,23,12
9.4,16,16,15
9.31,10,7,9
8.19,18,11,3
7.56,10,17,8
7.88,9,5,11
5.72,7,20,18
6.84,10,22,16
6.25,23,20,2
5.48,11,6,13
5.47,5,7,9
5.94,6,8,7
8.89,3,12,7
5.28,8,15,8
5.5,5,7,8
5.11,16,9,15
8.21,2,20,18
7.35,4,13,10
9.85,21,3,1
7.8,13,9,17
6.59,19,15,17
6.3,16,2,11
7.92,8,7,8
6.51,11,13,5
5.9,8,2,11
8.72,14,21,5
5.49,1,20,7
8.6,21,5,10
5.7,2,8,12
7.71,14,10,18
5.29,13,19,6
5.53,11,1,2
7.07,21,21,9
8.51,12,7,1
5.9,4,13,17
5.07,2,3,13
5.25,17,20,9
9.7,3,7,11
8.1,13,19,17
6.76,8,18,13
9.03,14,17,1
6.17,24,10,5
9.4,21,2,2
5.5,5,8,3
6.32,18,2,6
8.89,1,6,11
8.14,1,22,1
8.27,19,2,2
8.63,4,20,4
9.66,6,21,11
5.64,10,20,14
6.67,7,10,5
8.81,4,11,6
9.64,8,2,14
7.36,3,18,17
8.16,2,14,3
8.79,16,0,15
8.5,22,19,11
8.87,17,22,3
5.69,7,5,7
6.88,17,7,12
7.0,0,10,12
8.91,7,7,18
8.74,0,21,3
5.75,16,0,3
5.89,16,7,18
5.61,1,18,7
6.24,9,13,12
6.78,19,11,17
7.23,15,1,5
5.94,3,3,12
6.28,8,6,15
7.46,8,8,14
5.2,15,18,1
8.15,3,16,8
6.25,19,9,12
9.02,1,18,8
9.49,0,22,5
6.45,10,5,4
8.35,13,1,15
9.63,24,18,18
9.19,19,6,14
7.05,15,6,14
8.87,4,20,15
9.3,18,3,6
5.42,21,11,17
6.04,20,16,3
8.56,0,12,1
7.23,21,14,12
7.28,12,17,9
5.02,18,22,18
6.11,13,7,13
7.8,13,10,9
7.58,6,8,3
8.68,7,11,9
5.93,24,3,18
7.25,2,23,8
10.74,3,23,13
12.27,8,23,14
14.82,14,7,16
12.71,2,4,11
10.44,21,1,16
14.44,8,3,14
14.58,9,22,6
11.64,21,20,17
10.37,6,8,7
12.12,6,22,17
12.73,3,17,11
14.4,8,2,0
11.5,3,2,18
10.32,8,9,9
10.33,3,20,13
12.23,13,6,14
12.45,23,17,9
14.7,20,18,12
14.95,22,10,10
13.08,11,4,15
14.92,22,11,8
14.9,8,7,7
13.48,16,23,10
11.28,3,3,7
10.75,15,5,4
13.53,22,23,6
10.74,5,15,8
10.51,17,15,17
10.19,4,4,11
12.45,21,20,13
10.2,6,5,10
14.14,19,16,1
11.58,9,17,17
13.35,8,20,6
13.23,12,5,5
10.06,1,9,8
13.67,22,22,6
10.04,3,3,4
11.64,18,6,4
10.98,10,6,14
10.33,24,0,4
14.26,5,7,1
14.8,0,7,11
13.23,12,15,1
13.98,0,5,10
11.47,17,23,11
13.72,8,22,1
10.84,16,13,3
13.58,4,18,15
11.95,19,12,18
13.01,5,23,16
14.27,11,15,14
12.1,11,12,8
14.25,8,20,5
14.3,21,10,2
12.32,6,18,5
13.5,4,9,13
11.5,7,1,1
11.27,0,14,16
11.94,23,17,1
12.68,17,15,14
11.67,11,23,3
12.15,15,19,16
11.53,7,8,11
13.39,14,7,2
14.14,6,21,4
14.29,17,19,11
10.87,16,23,0
12.76,7,22,17
10.68,16,21,2
12.68,9,23,15
14.51,1,1,0
13.17,2,2,12
13.23,2,3,7
13.09,18,19,4
11.62,14,21,7
12.35,0,23,2
11.38,18,1,17
10.53,2,13,12
12.86,5,13,6
11.52,11,12,14
14.21,8,19,8
14.34,4,23,14
12.85,10,20,4
11.81,14,21,11
12.84,16,22,7
14.92,17,1,2
14.02,9,0,6
12.29,4,20,17
10.76,19,14,12
14.43,7,4,17
12.48,17,7,6
10.27,5,11,0
12.86,1,23,12
10.59,2,10,11
13.62,16,12,17
14.32,3,7,3
10.68,8,22,14
13.13,21,3,3
14.16,8,2,4
11.68,24,7,13
13.63,19,3,4
13.54,13,8,10
14.87,1,14,10
11.55,24,14,17
10.54,18,3,12
11.03,5,17,18
11.03,15,19,5
10.52,7,22,8
10.34,10,16,8
13.1,14,2,8
14.69,20,16,0
13.93,11,6,16
10.54,19,19,8
14.34,3,14,0
11.34,4,7,3
12.9,5,20,18
14.19,4,13,4
11.58,10,4,17
11.35,0,12,0
12.36,18,21,13
11.72,11,14,8
13.92,10,18,13
13.94,15,4,6
10.47,22,11,10
