volume,class_1,class_2,class_3,class_4,class_5
1.38,27,1,25,17,0
3.14,35,1,37,26,9
4.67,17,10,33,13,5
4.93,22,7,3,2,7
4.4,4,3,15,27,6
3.98,1,7,37,1,7
2.64,22,11,2,22,6
3.26,2,5,4,7,1
1.34,9,13,0,28,3
3.59,4,13,0,6,3
2.04,0,5,15,8,4
4.49,4,2,3,29,4
1.16,26,10,24,22,4
4.96,15,13,16,17,7
3.77,20,1,11,7,2
4.39,5,12,9,30,6
3.84,11,3,35,31,8
1.28,22,11,34,22,8
1.46,36,9,15,25,8
1.68,23,1,13,21,4
4.89,17,11,13,1,0
4.56,29,9,33,1,10
1.44,26,12,9,10,7
1.1,4,6,36,6,8
2.3,28,9,3,20,4
2.63,20,1,19,8,8
2.05,27,13,24,4,1
1.46,16,11,7,8,8
1.36,27,4,16,3,5
2.68,19,6,21,22,9
4.13,24,8,30,26,6
3.86,8,9,37,16,4
2.59,16,8,25,5,1
2.74,22,4,6,1,4
3.86,32,4,7,26,6
1.43,36,9,31,0,1
1.91,5,0,11,30,1
1.53,15,0,33,14,0
2.0,23,12,6,26,8
3.31,34,9,31,24,2
2.09,9,0,30,21,7
4.9,9,13,15,5,2
3.34,17,13,14,13,3
4.67,38,7,18,0,3
4.2,34,8,24,29,0
3.85,30,10,18,1,5
4.21,16,4,31,18,2
3.44,29,2,26,30,6
2.44,4,0,18,2,1
2.77,18,2,17,28,0
4.15,24,7,36,31,4
1.19,4,8,28,11,7
4.07,35,6,37,4,8
4.51,25,3,13,20,8
4.79,1,4,11,27,2
4.51,14,8,7,1,8
2.37,33,10,0,22,5
1.42,18,9,20,15,5
4.86,9,13,21,27,7
4.19,17,13,35,21,7
3.68,25,5,14,25,1
3.61,30,7,27,18,7
3.1,33,6,29,27,10
3.0,9,8,37,7,3
4.15,27,0,13,13,7
4.86,35,3,13,5,3
1.57,13,3,19,13,6
2.73,28,10,20,6,4
1.83,1,8,36,2,1
4.17,33,8,22,25,8
2.15,28,7,14,18,3
1.4,28,6,19,0,7
2.99,10,6,3,24,7
3.23,38,0,28,4,4
4.4,19,13,12,15,6
3.38,21,9,32,26,1
4.37,18,8,29,17,5
1.91,17,8,7,15,5
4.92,6,4,29,18,6
2.73,2,0,31,16,4
3.4,9,4,18,4,4
1.64,33,6,33,29,3
3.32,8,12,3,16,9
1.69,22,3,22,7,8
2.73,25,0,37,8,4
2.38,30,10,2,30,0
4.35,20,8,1,28,3
4.71,26,7,35,2,4
4.36,10,7,3,18,3
1.7,27,3,31,27,8
1.14,23,6,36,8,8
4.76,37,1,37,15,1
2.58,21,8,31,2,8
4.57,10,6,32,3,9
1.03,2,0,22,2,4
4.6,18,13,2,2,5
4.3,2,2,5,20,9
4.51,15,7,5,17,5
4.28,30,10,29,22,4
1.83,6,0,18,11,5
1.11,33,6,29,25,4
3.66,7,3,35,19,1
1.99,24,3,6,29,0
2.64,29,3,26,26,10
1.8,28,9,24,29,3
4.97,6,1,31,11,0
2.66,22,2,17,5,6
4.92,37,7,32,24,8
2.99,8,5,32,30,3
2.41,24,12,30,17,7
3.35,19,13,6,2,1
4.65,29,2,7,3,10
4.12,7,7,4,6,5
2.99,19,13,22,29,8
3.02,24,10,22,17,10
2.31,24,13,27,19,7
3.36,23,9,34,19,3
4.03,34,8,14,22,3
3.78,6,6,25,14,0
3.52,9,1,29,17,7
1.12,26,10,16,10,3
1.34,38,9,9,25,2
2.94,9,0,33,5,9
2.84,20,0,25,23,9
1.26,19,12,6,14,6
3.07,14,0,37,27,2
4.96,33,1,18,0,3
1.43,12,5,0,25,10
3.98,11,6,6,20,9
3.79,0,5,29,28,2
2.8,33,6,15,3,8
1.55,10,7,4,17,9
3.6,12,11,16,8,5
2.46,12,8,29,1,5
4.0,28,9,36,23,8
2.38,22,11,20,27,5
4.44,10,9,17,8,4
2.44,28,5,11,19,3
1.75,31,0,35,2,9
3.96,28,2,25,30,3
4.14,18,1,35,22,7
3.81,27,4,2,31,9
2.92,11,8,21,8,0
3.14,29,5,12,14,2
2.91,5,4,16,11,7
