volume,class_1,class_2,class_3
119,0,4,8
5,0,2,30
33,0,38,7
139,0,47,10
138,0,49,12
98,1,30,40
112,1,17,14
20,1,21,35
87,1,44,15
43,1,37,29
1,1,7,19
40,1,10,40
28,1,12,20
51,1,47,32
47,2,29,45
8,2,7,26
82,2,26,27
8,2,42,15
106,3,49,45
76,3,28,40
32,3,0,16
145,3,24,13
54,3,49,27
60,4,40,22
100,4,35,17
16,4,12,28
17,4,24,39
57,4,16,0
58,4,18,23
25,5,32,7
83,6,39,43
96,6,8,13
93,6,7,9
20,7,22,45
77,7,5,22
51,7,42,29
62,7,19,34
113,7,31,37
41,8,21,43
91,8,13,48
74,9,32,24
61,9,11,2
25,9,25,15
92,9,41,12
54,9,22,24
3,9,6,25
12,10,12,17
86,10,16,32
19,10,35,10
71,11,37,38
87,11,19,26
5,11,15,36
119,11,27,1
130,12,16,18
105,12,10,43
4,13,45,8
99,13,7,39
144,13,39,47
34,13,43,1
44,13,17,10
116,13,9,19
33,13,36,41
131,14,13,41
129,14,23,24
63,14,31,15
146,15,13,14
102,15,35,12
74,15,30,9
108,15,20,43
28,16,26,11
91,16,24,37
76,16,21,42
106,17,34,26
77,17,15,6
72,18,34,16
64,18,25,2
48,18,41,38
47,18,46,49
119,18,46,49
90,18,33,47
37,18,1,33
111,18,32,39
97,19,43,39
2,19,14,11
62,19,19,31
75,20,47,44
39,20,18,37
124,20,9,2
40,21,37,41
124,21,27,30
119,21,43,48
139,22,30,12
63,22,41,48
121,22,27,49
122,22,3,17
124,22,2,4
135,22,38,40
28,22,40,25
71,23,44,28
72,23,21,47
135,23,45,44
143,24,47,9
120,24,48,23
26,24,17,32
62,25,33,6
58,25,26,14
38,26,45,44
11,26,30,8
16,26,46,16
6,26,22,7
133,27,48,44
102,27,31,22
143,28,43,33
114,28,15,0
37,28,28,26
69,28,34,0
18,29,10,35
106,29,37,19
82,29,3,4
63,29,20,5
90,30,33,20
55,30,36,31
50,30,44,14
63,30,8,49
71,31,5,34
1,31,44,4
47,31,3,7
28,31,11,21
95,31,18,23
15,32,9,33
98,32,39,0
113,33,29,24
35,33,28,42
76,34,23,1
50,34,34,10
132,34,4,5
122,34,32,34
129,35,40,11
72,35,4,38
55,35,4,31
47,35,23,46
131,35,25,6
17,35,35,28
133,35,10,21
112,35,48,47
127,36,14,5
31,36,0,41
113,36,17,23
135,36,1,11
33,37,11,21
24,37,48,36
103,37,0,30
129,37,45,18
127,37,49,32
111,37,12,46
65,37,14,36
83,38,38,3
76,38,27,3
117,38,25,18
27,39,3,30
134,40,8,42
91,40,33,19
56,40,1,29
123,41,20,42
86,41,0,31
111,41,9,16
122,42,11,3
132,42,18,20
132,42,13,25
105,43,2,13
82,43,6,36
16,43,6,13
57,44,38,48
21,44,29,2
6,44,2,29
3,44,31,22
46,44,46,46
74,44,42,38
53,45,20,3
15,45,41,27
2,45,6,28
91,45,24,35
119,45,23,17
120,45,36,5
111,45,16,34
40,45,29,35
114,45,36,45
122,46,19,21
57,47,26,25
6,47,14,46
45,47,15,33
126,47,5,20
27,47,42,9
78,48,28,6
58,48,5,8
81,48,40,1
139,48,1,4
95,48,22,37
105,49,8,27
41,49,39,18
