volume,class_1,class_2,class_3,class_4
1.86,2,2,12,23
4.7,1,4,6,18
2.77,10,2,3,6
3.98,3,8,14,12
2.17,5,9,17,20
2.03,9,8,12,5
4.5,7,4,7,14
3.0,4,6,12,19
4.73,0,8,6,13
4.33,2,5,11,23
4.51,9,1,16,19
1.91,6,4,3,1
2.68,10,7,1,11
3.36,10,2,10,21
3.63,8,6,3,22
4.14,9,2,16,19
4.46,1,7,8,24
3.11,9,4,13,12
3.21,9,8,7,2
4.83,4,7,7,16
1.52,2,6,9,7
4.16,8,0,18,0
2.64,8,6,10,15
1.19,1,0,0,12
3.89,7,2,12,1
2.8,7,7,8,0
1.94,8,9,18,20
4.44,1,9,3,19
3.55,5,4,8,11
4.67,4,9,12,20
1.89,3,2,16,8
4.17,2,2,15,14
3.94,4,0,6,10
4.95,10,7,11,15
2.93,2,6,14,23
3.05,0,4,5,16
4.21,5,0,15,21
1.36,9,0,3,17
4.01,0,7,2,16
3.71,2,6,11,8
3.46,7,1,9,7
2.24,9,5,11,24
1.36,6,7,4,1
1.15,3,2,11,2
3.74,10,1,14,3
3.48,9,5,11,21
1.0,6,1,4,24
3.02,3,3,18,1
1.96,7,7,7,1
1.21,10,6,10,9
4.09,0,9,15,24
1.1,8,1,0,4
4.76,5,4,13,18
4.31,7,2,0,1
4.79,7,9,17,1
4.2,6,7,6,8
2.79,10,1,7,3
2.9,5,4,8,14
4.71,2,8,3,17
4.34,9,2,3,13
2.01,3,7,14,19
2.38,9,7,1,4
1.9,2,8,9,24
3.32,10,3,7,13
1.24,4,1,4,18
2.74,10,7,13,19
4.12,3,9,4,8
3.42,0,9,14,8
3.6,9,1,9,22
4.78,0,4,18,8
2.75,0,1,14,24
3.59,6,6,4,1
1.36,3,2,13,21
4.42,5,5,18,4
1.09,1,7,5,19
3.72,1,3,5,8
4.02,3,0,2,13
3.64,8,5,0,18
3.63,8,6,7,12
2.41,10,4,1,2
1.58,0,2,9,7
2.21,7,3,12,7
3.01,2,0,5,14
4.84,10,4,14,16
3.86,1,4,1,13
1.26,1,0,0,16
1.96,1,1,2,0
1.4,2,1,2,23
1.74,9,9,1,0
1.6,5,4,18,14
3.18,7,8,14,22
4.37,10,4,13,16
1.43,5,2,17,12
4.91,8,8,18,0
2.49,5,6,16,24
1.31,10,5,8,7
4.02,7,3,2,23
1.19,6,2,2,9
3.58,10,9,1,13
2.59,0,9,2,7
4.82,9,8,7,9
4.9,9,9,3,21
1.8,8,7,7,4
1.79,1,4,1,24
2.84,7,0,3,8
3.89,10,2,12,22
1.95,8,8,0,22
1.27,4,0,9,22
4.96,1,1,18,13
1.29,1,0,4,5
4.04,2,1,8,11
2.4,4,0,4,2
1.52,3,8,6,12
1.52,0,9,3,0
2.67,7,9,1,17
3.25,5,9,13,20
4.53,0,5,10,15
3.83,0,3,13,0
2.05,5,3,17,17
3.09,8,3,9,9
3.86,7,5,15,7
4.12,8,1,4,11
4.02,8,7,15,12
1.71,0,4,12,0
4.22,8,3,2,24
9.85,10,1,2,11
6.83,3,4,0,14
7.67,1,4,13,9
5.92,2,6,10,19
8.65,3,1,5,21
8.55,1,8,13,15
8.99,3,1,14,24
9.9,7,7,4,4
6.76,1,8,9,15
9.64,2,0,4,23
6.73,0,8,11,18
5.84,9,8,9,23
9.53,8,4,3,0
7.11,9,8,5,22
6.78,3,2,12,21
5.94,9,8,14,12
9.92,10,6,8,21
8.13,4,8,18,7
5.38,6,8,10,7
6.05,4,3,2,15
9.21,3,5,10,11
7.95,2,0,10,16
5.98,2,2,14,16
8.72,2,3,7,2
8.88,4,1,6,24
6.77,5,4,17,10
6.62,6,9,11,12
5.18,6,5,13,8
7.75,4,0,4,20
7.97,9,3,11,19
8.77,3,7,15,14
8.17,1,4,3,2
7.5,7,1,17,3
7.31,10,0,18,20
5.53,9,7,15,14
6.16,9,3,9,18
6.59,1,9,12,22
6.51,0,7,12,14
6.44,1,5,12,23
5.5,10,1,15,19
7.87,1,3,11,7
7.22,9,0,8,8
8.26,6,3,12,21
7.16,7,9,7,19
7.77,4,3,0,20
5.43,9,6,3,15
8.2,4,3,15,9
5.52,0,7,14,23
5.07,0,1,6,11
5.51,7,0,3,6
9.64,6,6,14,11
9.66,9,5,8,4
5.13,9,8,16,20
7.1,10,7,10,8
7.95,1,1,7,18
9.04,0,1,18,3
9.49,10,1,18,0
7.15,6,6,4,10
8.29,4,0,3,23
6.5,8,6,7,7
7.51,9,7,8,24
9.15,6,4,6,15
5.19,5,2,0,23
8.48,6,6,10,23
9.88,0,7,4,24
7.85,7,0,0,11
6.45,2,4,3,19
6.76,2,6,12,10
9.76,8,6,9,23
6.46,8,5,17,11
6.9,4,0,5,11
9.57,10,9,10,23
7.77,4,7,18,0
9.53,5,0,5,10
6.5,6,4,4,16
9.23,3,9,1,23
6.84,8,3,8,15
9.87,5,2,14,2
9.38,9,8,17,6
8.91,2,8,10,11
5.96,1,2,11,12
7.4,9,1,13,8
9.98,0,1,16,24
5.46,7,6,13,5
6.74,4,8,9,20
6.09,9,1,15,9
9.48,6,3,10,6
9.33,1,4,14,24
14.44,1,6,10,18
10.4,3,4,7,18
14.52,6,3,2,4
10.56,9,2,2,5
12.73,10,7,10,12
10.03,6,9,7,23
11.01,4,0,0,6
10.98,1,7,12,16
12.4,8,4,15,4
10.16,0,8,13,0
10.56,6,9,4,1
14.14,9,1,0,14
12.49,6,2,3,7
14.74,4,7,1,13
10.05,8,1,16,24
14.75,0,5,16,10
13.45,5,3,10,0
14.71,2,3,9,3
14.14,1,5,10,1
12.94,2,8,13,11
13.05,4,3,11,18
11.94,5,1,4,22
10.06,7,0,1,8
11.53,5,4,2,19
13.52,0,7,14,22
11.93,9,7,11,0
11.86,9,0,10,10
12.83,2,5,15,8
11.54,7,0,18,5
10.92,6,1,6,3
12.33,5,3,0,24
13.55,5,6,2,2
12.46,5,5,4,2
12.42,3,8,1,0
10.15,8,8,6,7
11.84,6,4,4,3
14.98,7,0,9,1
