volume,class_1,class_2,class_3
7,0,7,10
11,0,41,15
27,0,35,16
22,0,17,14
8,0,41,15
6,0,28,0
25,0,13,0
25,0,1,22
9,0,25,13
5,0,46,23
6,0,18,17
6,0,7,17
13,0,9,16
15,0,17,15
4,0,5,16
14,0,21,6
24,1,22,3
19,1,16,16
15,1,26,23
4,1,36,3
12,1,46,5
29,1,47,1
7,1,32,0
31,1,0,4
31,1,20,18
32,1,2,9
29,1,12,2
1,1,12,17
21,1,6,10
2,1,45,0
2,1,22,4
24,1,47,23
33,1,15,15
21,1,18,9
26,1,25,8
37,1,19,0
5,1,47,8
28,1,38,8
18,1,7,11
14,1,30,2
8,1,41,5
10,1,29,1
3,2,20,20
18,2,8,7
25,2,30,23
31,2,32,9
9,2,6,11
1,2,21,23
22,2,43,2
7,2,10,21
6,2,32,7
33,2,48,8
10,2,4,16
21,2,23,1
10,2,37,15
18,2,16,10
27,2,17,22
6,2,39,10
35,2,27,11
5,2,20,6
21,2,29,11
21,2,43,14
33,2,19,21
15,2,39,0
30,2,28,23
21,2,16,17
28,2,43,6
11,2,39,14
22,2,46,24
19,3,2,14
3,3,2,19
18,3,14,16
2,3,33,0
17,3,30,23
36,3,18,5
30,3,3,20
8,3,35,21
1,3,44,5
32,3,39,18
5,3,26,3
36,3,13,22
28,3,0,12
11,3,23,5
26,3,38,4
33,3,33,7
4,3,24,21
1,3,44,3
9,3,11,3
2,3,25,3
35,3,27,11
29,3,16,7
15,3,25,10
26,3,35,1
2,3,48,13
4,3,42,22
27,3,3,5
15,4,1,12
29,4,8,19
26,4,40,4
30,4,26,9
13,4,36,15
21,4,49,18
9,4,23,3
19,4,38,4
13,4,1,19
17,4,40,23
5,4,28,0
9,4,42,12
2,4,0,3
12,4,21,14
33,4,5,5
23,4,36,24
34,4,31,9
33,4,40,22
1,4,32,21
18,4,31,10
11,4,37,19
2,5,15,9
29,5,45,16
16,5,5,11
34,5,19,15
7,5,12,14
14,5,24,10
33,5,12,9
6,5,34,7
11,5,19,5
25,5,17,8
16,5,10,13
27,5,4,18
12,5,43,16
19,6,26,24
37,6,44,2
24,6,1,22
12,6,13,21
14,6,11,24
9,6,14,11
21,6,38,8
1,6,41,18
9,6,9,17
16,6,23,4
36,6,44,7
32,6,24,20
7,6,45,17
31,6,37,15
2,7,11,11
4,7,34,13
18,7,49,18
20,7,3,24
29,7,2,13
8,7,49,20
13,7,36,6
7,7,4,1
32,7,42,12
5,7,10,19
23,7,48,20
29,7,40,1
21,7,27,21
2,7,9,1
32,7,34,12
33,7,15,12
28,7,10,2
6,7,35,13
7,7,46,13
17,7,48,13
36,7,22,12
30,7,11,24
9,8,34,1
29,8,49,4
36,8,7,8
33,8,4,4
31,8,22,18
21,8,20,22
16,8,27,2
24,8,6,6
17,8,8,9
33,8,0,10
1,8,13,19
13,8,9,20
2,8,21,17
19,8,28,21
29,8,3,18
19,8,14,19
28,9,5,12
12,9,15,7
11,9,31,14
15,9,45,2
3,9,47,6
21,9,14,7
3,9,33,6
36,9,29,22
6,9,42,20
14,9,30,17
31,9,29,20
26,9,33,19
15,9,24,14
1,9,31,8
36,9,18,6
36,9,6,24
34,9,37,2
10,9,8,24
