volume,class_1,class_2,class_3
1.71,4,1,14
4.81,12,8,0
1.15,6,2,5
1.93,2,7,5
1.79,6,7,1
2.03,6,1,2
4.54,12,4,3
2.97,9,7,5
1.46,11,4,9
3.14,12,2,17
3.93,12,5,10
2.09,10,8,5
2.82,0,3,3
4.77,10,0,9
4.56,9,7,18
3.58,1,5,6
4.34,9,7,19
2.06,7,3,14
2.53,5,2,14
4.37,11,6,4
2.82,10,4,11
4.34,3,4,19
1.46,1,5,7
2.31,9,2,5
4.37,7,6,2
3.29,8,3,6
3.98,7,1,2
2.04,7,4,16
4.69,5,4,19
1.94,10,3,7
3.0,6,5,0
2.08,6,5,4
4.86,4,1,1
3.5,2,3,7
4.05,1,8,18
2.04,2,5,11
4.1,7,5,12
3.66,0,2,15
2.34,2,0,3
1.45,2,7,17
3.4,3,4,6
4.37,9,8,15
3.02,10,8,1
4.17,7,6,6
2.54,12,4,17
3.27,11,3,0
3.1,6,7,14
1.9,6,4,8
1.83,8,8,18
1.92,11,5,15
2.47,0,7,13
4.92,10,5,7
1.77,12,3,4
3.36,9,6,5
3.5,3,4,17
1.11,3,5,14
4.07,3,5,13
1.12,11,6,11
1.64,3,4,17
4.42,12,4,6
2.83,7,3,9
3.85,8,8,6
4.11,9,6,15
4.95,4,0,6
3.33,3,2,0
2.26,0,0,16
3.21,2,4,14
4.45,12,7,1
1.06,7,2,16
4.41,4,0,6
3.1,5,5,2
2.7,11,4,17
4.89,3,3,12
4.54,4,4,12
4.06,10,2,14
4.42,8,8,17
4.32,7,3,13
2.48,4,0,14
2.49,5,7,0
3.97,2,5,10
2.03,2,6,3
3.15,6,3,12
2.06,4,0,11
3.92,0,3,10
3.42,12,6,15
4.54,8,6,4
3.32,12,5,0
3.03,12,4,3
4.99,2,8,16
2.34,7,4,14
2.75,3,6,3
3.59,10,3,19
2.39,4,6,12
4.0,5,0,14
2.31,12,7,18
2.29,1,6,5
2.07,11,6,3
1.01,3,2,5
4.24,4,7,18
3.04,10,7,3
4.7,11,8,7
1.35,8,7,17
2.2,8,5,3
2.49,12,5,5
2.36,3,5,10
3.57,10,7,2
4.57,3,3,3
4.48,9,7,8
2.41,10,3,12
2.36,11,1,19
3.49,7,8,0
2.07,8,6,17
3.53,7,5,8
4.57,3,0,16
2.69,10,4,4
2.41,10,5,9
3.9,6,6,13
4.55,11,2,10
1.63,8,1,5
3.02,2,3,13
3.98,12,4,11
3.1,11,6,11
3.55,8,2,16
1.19,11,8,19
1.26,10,3,15
7.59,8,7,7
8.58,5,4,9
8.13,2,5,4
6.2,1,0,10
8.33,11,5,1
9.82,12,5,19
5.86,2,7,19
9.64,5,2,7
8.06,3,3,6
8.69,1,4,12
8.47,1,8,3
8.92,10,8,14
9.9,12,6,16
8.79,5,8,16
7.02,7,2,9
8.63,6,2,0
9.22,2,7,4
5.43,5,7,9
6.29,10,0,3
8.8,4,7,4
6.43,1,3,11
6.46,0,2,7
9.23,1,4,13
9.2,10,0,7
5.81,4,6,2
9.73,1,4,9
8.36,2,6,7
9.29,8,8,14
8.08,7,5,8
9.99,1,0,19
6.25,5,4,11
8.02,6,6,14
9.01,12,0,13
5.7,4,6,5
7.21,10,8,7
8.69,3,0,13
7.11,2,6,13
7.12,3,2,16
9.42,7,2,9
9.88,1,1,10
9.77,4,8,19
8.31,4,0,7
9.37,1,2,3
7.89,1,4,13
6.17,4,1,19
9.24,3,3,19
7.71,0,8,0
9.09,11,8,15
7.32,9,5,3
8.81,2,1,14
9.4,12,3,5
7.54,0,2,15
5.97,5,8,10
5.85,4,7,12
8.47,2,1,12
7.59,11,2,4
9.38,12,3,0
7.86,6,6,16
6.65,10,8,7
9.45,4,4,10
9.92,4,7,6
6.7,8,3,18
8.34,5,2,11
6.99,11,0,18
7.35,12,2,13
6.06,9,1,7
6.04,0,0,6
5.22,7,8,13
9.44,6,1,18
5.29,9,7,19
8.3,8,0,4
5.9,5,7,17
9.99,11,4,2
6.45,0,5,11
6.29,12,4,18
6.7,10,1,8
7.34,9,7,1
5.58,10,7,8
5.79,2,2,6
9.52,1,6,17
9.83,7,8,2
9.22,6,7,15
9.84,1,3,1
7.76,5,4,15
7.36,9,6,13
6.32,8,7,17
5.8,10,3,12
6.06,5,4,5
14.29,11,6,10
14.18,11,6,16
10.87,12,4,7
14.27,10,7,3
10.51,5,5,10
12.93,1,7,16
11.14,5,6,1
10.58,11,6,16
13.37,9,3,17
10.4,7,6,18
11.55,5,8,15
10.72,8,0,17
12.53,2,1,10
11.11,1,4,9
11.87,11,7,8
14.54,0,0,12
13.02,0,7,13
12.08,1,2,0
10.51,1,7,2
12.13,4,3,6
12.99,1,5,1
13.7,9,2,5
14.64,1,7,6
13.38,1,8,18
13.69,4,6,12
14.2,7,6,14
11.96,5,3,2
10.18,10,8,3
10.87,3,7,0
13.27,1,3,12
11.36,8,8,18
12.89,4,5,1
12.32,4,6,12
10.81,5,2,8
11.64,9,4,0
14.82,3,4,14
10.36,2,7,10
