volume,class_1
64,0
24,0
11,0
4,0
8,0
2,0
27,0
55,1
50,1
94,1
32,1
27,2
8,2
92,2
82,2
32,2
17,2
78,2
42,2
55,2
96,2
77,2
35,3
7,3
49,3
2,3
51,3
97,3
70,3
56,4
72,4
76,4
2,4
99,4
98,5
66,5
31,5
72,5
24,5
78,5
6,5
25,5
27,5
12,5
10,6
46,6
12,6
76,6
79,6
72,7
58,7
98,7
62,7
35,7
23,7
7,7
75,8
57,8
68,8
65,8
49,8
71,8
99,8
1,8
89,8
56,8
94,9
73,9
60,9
30,9
15,9
57,9
28,9
46,9
2,9
8,9
93,9
40,9
73,9
95,10
81,10
69,10
3,10
79,10
97,11
87,11
93,11
21,11
5,11
9,11
10,11
96,11
96,11
35,11
31,11
72,11
80,11
3,11
89,11
14,12
10,12
32,12
37,12
70,12
72,12
81,12
64,13
26,13
35,13
92,13
55,13
30,14
77,14
88,14
95,14
29,14
89,14
1,14
33,14
62,14
29,15
100,15
93,15
31,15
38,15
76,15
53,15
74,15
29,15
17,15
81,15
49,16
42,16
30,16
49,16
67,16
57,16
36,17
60,17
2,17
48,17
97,17
86,17
64,17
20,17
55,17
39,17
6,17
41,18
51,18
67,18
87,18
61,18
17,18
47,19
85,19
7,19
67,19
68,19
68,19
16,19
75,19
7,19
37,20
32,20
20,20
3,20
55,21
43,21
40,21
30,21
70,21
94,22
21,22
20,22
13,22
36,22
98,22
79,22
34,22
62,23
91,23
28,23
26,23
88,23
54,23
31,23
85,23
36,24
71,24
46,24
20,24
95,24
79,24
76,24
52,24
14,24
29,24
86,24
15,24
