volume,class_1
190,0
165,0
163,0
171,0
168,0
22,0
46,1
200,1
18,1
182,1
6,2
196,3
49,3
21,4
155,4
22,4
185,4
35,5
29,5
15,5
42,6
150,6
8,7
30,7
12,7
3,7
45,7
176,8
10,8
21,8
46,8
200,8
9,9
182,9
151,9
40,10
152,10
171,10
42,10
25,10
184,10
36,10
34,11
28,11
17,11
155,12
199,12
187,12
32,12
199,13
25,13
197,13
194,13
32,13
16,14
189,14
38,15
42,15
156,15
23,15
21,15
160,15
170,16
164,16
185,16
150,16
43,17
30,17
167,17
163,17
180,17
39,17
153,18
189,18
154,18
29,18
164,19
2,19
161,19
173,19
168,20
167,20
28,20
23,20
27,20
6,21
166,21
1,21
25,21
14,21
42,22
50,22
35,22
2,22
15,22
166,22
6,23
10,23
4,23
40,23
15,23
174,24
17,24
158,24
175,24
169,25
153,25
164,25
3,25
200,25
43,25
30,26
23,26
3,26
33,26
196,26
192,27
35,27
180,27
45,27
34,27
28,27
20,28
43,28
22,28
164,29
182,29
16,29
21,29
25,30
177,30
30,30
161,30
10,30
150,31
4,31
175,31
178,32
25,32
45,32
11,32
193,33
15,34
41,34
172,34
186,34
192,34
154,34
22,34
7,35
191,36
185,36
36,36
25,37
177,37
155,37
6,37
23,38
154,38
10,38
192,39
197,39
166,39
7,39
19,39
191,39
185,39
166,40
17,40
160,41
44,41
28,41
5,41
179,41
2,42
28,42
194,42
50,43
168,43
188,44
161,44
161,44
44,44
10,45
12,45
185,45
179,45
48,45
192,46
180,46
195,46
169,46
41,46
190,47
175,48
9,48
27,48
27,49
24,49
171,49
