volume,class_1,class_2,class_3,class_4,class_5
2.83,38,26,11,53,35
3.77,14,1,19,75,8
1.88,3,25,12,10,51
2.85,48,46,3,39,39
1.52,44,27,30,68,24
2.76,51,46,18,56,15
1.53,60,51,25,69,52
3.88,57,48,21,72,51
1.31,7,47,12,50,40
3.4,20,34,40,55,40
2.87,19,15,12,23,26
4.58,28,6,1,32,52
4.05,10,46,5,60,19
2.8,19,51,39,67,14
1.96,35,55,29,58,7
4.53,22,41,15,30,27
4.61,55,13,38,12,41
4.41,55,2,3,17,59
3.06,51,46,35,65,4
4.17,0,22,37,23,11
4.27,63,1,24,23,60
3.61,25,23,2,23,62
2.22,21,41,40,54,58
4.82,57,17,2,63,15
3.49,6,42,31,11,53
2.07,41,29,9,7,15
2.23,26,17,20,24,40
2.71,22,19,19,6,51
1.15,66,19,4,21,7
4.23,42,54,8,30,10
4.22,24,21,41,55,35
4.15,9,45,34,12,17
2.14,0,11,11,44,38
4.77,12,1,30,57,26
1.91,55,42,30,23,42
4.8,3,44,36,13,27
4.05,24,37,33,60,18
2.36,49,33,27,25,52
2.47,54,33,33,3,62
2.71,16,0,39,7,35
1.92,14,40,36,53,46
1.66,13,41,27,45,36
4.32,13,12,19,74,12
1.32,13,1,39,54,13
4.64,13,23,30,64,14
4.24,51,57,10,40,62
4.4,48,22,16,49,6
1.05,49,36,18,25,9
4.56,30,32,39,64,19
1.73,64,36,41,30,51
1.07,41,1,35,13,25
2.21,63,49,7,59,0
2.55,16,45,15,30,64
1.2,30,35,35,6,39
4.87,56,30,39,33,26
3.86,23,43,24,76,7
3.82,10,29,37,30,43
4.41,60,54,21,41,53
1.28,47,39,19,15,45
1.94,44,57,12,43,17
3.96,41,3,25,3,55
1.58,60,10,37,70,9
3.46,40,17,24,66,6
1.9,8,7,7,69,43
1.98,9,31,20,70,15
2.2,26,49,38,21,46
2.27,9,54,37,35,36
2.32,36,9,0,59,13
2.83,21,54,18,33,45
4.19,30,27,34,23,47
2.36,26,21,13,13,13
2.1,60,11,41,28,39
3.51,54,48,29,4,61
1.85,55,34,7,24,42
1.67,61,21,40,48,57
2.47,33,34,19,4,64
3.89,39,53,32,27,3
1.55,0,14,15,45,3
4.33,47,24,27,75,27
2.07,50,47,4,39,54
1.8,63,27,0,19,30
3.33,37,37,34,2,51
1.74,61,45,28,2,29
3.92,35,43,32,73,48
2.62,44,35,25,32,33
3.95,36,26,7,0,41
2.23,33,36,37,26,23
1.19,44,26,0,42,32
4.49,44,26,12,13,44
2.71,63,16,24,24,36
3.58,52,44,36,72,35
4.13,32,27,31,41,6
3.97,41,48,34,39,56
3.59,57,51,7,68,7
4.25,51,38,32,69,63
3.33,41,33,12,40,31
1.2,59,52,8,30,14
1.99,13,8,26,58,36
4.78,34,24,23,62,51
3.2,58,57,10,14,14
3.79,41,34,3,11,15
3.8,9,2,32,12,24
1.78,29,22,0,24,18
3.61,45,26,28,23,56
3.22,43,52,25,15,58
1.84,30,38,11,34,22
4.88,59,20,17,71,49
1.79,61,47,22,14,60
4.77,54,48,28,31,2
1.83,8,57,11,29,21
2.63,30,44,23,5,46
4.36,56,22,21,62,50
4.07,32,46,13,15,16
2.02,13,46,1,56,32
4.85,24,36,35,20,51
2.53,54,48,35,18,20
3.58,43,20,16,72,32
3.97,61,50,7,62,19
2.72,16,51,4,36,41
1.61,65,22,33,10,4
3.25,64,20,36,52,14
4.34,65,7,36,50,12
4.83,62,5,17,39,12
4.94,53,23,11,42,54
4.15,53,9,4,9,62
1.13,19,18,2,14,17
1.71,65,53,34,51,9
4.77,32,57,2,25,4
1.67,54,40,13,58,50
1.04,8,51,16,46,51
4.11,17,49,6,10,49
2.56,43,4,2,38,60
2.82,54,54,29,76,7
4.4,1,13,0,44,16
3.45,42,41,31,46,17
3.07,43,47,19,5,29
2.76,43,1,25,21,14
2.42,15,28,35,48,9
3.29,10,54,36,20,18
1.46,17,51,9,66,47
3.06,48,57,24,25,54
2.57,41,0,22,75,55
4.62,41,29,13,53,44
3.08,13,54,8,47,58
4.28,5,17,30,34,20
3.7,52,2,30,72,61
1.8,14,2,15,61,3
3.65,53,17,28,0,44
2.19,10,45,7,1,42
2.08,5,54,36,40,28
1.25,6,44,36,13,56
1.18,4,42,18,36,24
4.63,53,1,8,41,40
4.54,7,32,3,17,53
1.56,7,9,27,44,29
2.22,64,38,13,14,30
4.45,49,31,34,42,25
1.51,16,51,38,14,56
1.76,1,26,31,70,45
3.66,29,51,1,75,24
3.18,12,6,18,32,57
4.66,55,10,38,65,18
2.55,2,57,19,41,57
4.64,17,8,16,2,31
3.87,43,41,15,57,0
4.78,2,25,10,24,15
2.86,21,36,12,6,24
3.21,38,2,5,3,12
1.02,58,23,18,32,1
1.83,52,28,25,73,63
4.76,20,45,8,4,14
2.76,3,13,7,63,26
2.82,12,33,37,40,43
4.3,17,47,29,70,57
3.95,54,26,11,42,60
2.47,55,24,30,49,64
1.7,14,31,31,50,12
4.61,24,45,36,76,5
4.93,19,28,38,18,41
3.45,21,15,0,72,28
4.33,5,51,20,71,55
1.25,6,44,9,1,60
4.32,1,25,34,10,14
1.68,34,26,2,60,28
3.6,31,32,5,42,29
2.5,56,31,37,19,4
3.51,10,31,25,8,36
3.01,34,17,22,47,16
2.84,27,44,1,42,4
4.98,55,50,5,47,23
4.72,56,30,10,48,59
2.41,2,34,11,51,10
1.03,21,21,12,26,23
2.49,64,12,34,69,51
1.21,51,52,12,58,22
2.67,1,20,33,71,44
4.91,3,19,10,25,45
4.03,58,23,18,48,45
1.47,38,26,18,9,16
4.36,17,14,19,63,18
2.9,59,57,14,28,13
2.03,54,55,11,53,30
3.23,15,47,23,62,64
4.29,35,10,22,27,52
4.14,5,5,28,15,36
4.16,63,35,18,48,39
1.15,15,14,23,41,1
3.12,33,44,13,3,15
4.07,63,8,14,59,12
3.97,29,43,11,21,7
3.48,48,36,0,28,51
2.71,28,20,13,49,62
3.18,55,42,14,3,25
1.74,27,19,3,62,49
3.52,13,37,17,53,63
3.55,24,36,3,30,16
2.37,38,43,1,76,26
3.65,35,52,29,47,55
1.09,26,46,7,58,38
3.02,20,51,7,20,62
2.8,17,10,14,73,10
1.7,37,50,4,64,35
4.82,37,20,22,29,49
3.37,61,45,37,39,26
3.25,54,33,40,54,20
4.06,1,8,8,32,16
4.77,53,27,35,4,34
2.96,50,16,24,0,56
3.97,44,20,17,64,7
1.39,14,0,32,3,54
4.37,29,39,40,27,1
3.08,65,54,37,20,55
4.45,22,3,17,0,18
1.71,49,24,35,21,27
1.46,46,57,41,15,9
3.68,0,47,15,18,3
4.62,25,29,22,2,22
3.48,39,57,41,19,5
2.2,29,29,33,54,62
2.91,59,30,6,74,51
4.61,36,2,31,7,27
2.59,23,24,23,70,30
1.78,36,53,26,31,13
3.52,34,1,17,27,11
3.24,22,2,26,51,62
2.7,54,23,23,38,49
4.27,24,24,21,28,13
4.48,30,47,7,45,25
2.04,46,28,0,55,18
1.92,39,6,35,20,18
8.0,17,11,1,56,6
5.72,42,26,31,75,46
5.72,65,17,41,19,17
8.88,10,17,1,12,63
6.88,17,38,9,38,52
6.96,61,24,34,4,43
6.6,26,37,29,68,39
8.38,4,44,2,55,49
8.41,0,25,21,9,48
9.38,38,31,3,58,22
9.55,25,35,29,4,63
5.99,46,43,10,49,16
7.31,18,36,20,72,64
6.4,55,35,8,40,24
6.7,39,55,35,4,43
6.79,41,15,25,24,38
9.61,9,54,27,41,21
9.62,11,29,24,36,5
7.71,30,33,8,20,7
9.69,4,17,34,28,42
9.22,45,46,27,13,55
7.06,40,45,9,66,4
5.65,18,42,18,45,19
6.33,44,6,19,41,7
6.67,26,7,1,56,50
8.83,29,32,6,45,24
5.36,40,9,41,35,29
9.25,5,10,4,52,58
7.57,41,20,3,39,47
8.9,21,32,40,40,57
9.04,36,42,28,66,49
6.0,65,17,22,9,12
6.04,41,2,21,3,1
5.23,41,26,7,15,53
7.5,14,39,33,20,40
8.18,44,21,34,52,3
6.34,62,23,11,37,54
9.07,14,57,13,57,64
9.2,30,29,40,7,13
6.61,45,54,34,40,3
6.75,25,15,23,13,12
9.68,31,4,12,38,51
9.61,48,24,30,36,21
5.87,47,20,7,24,29
6.5,3,35,10,46,49
9.47,53,6,30,9,60
7.36,34,55,14,18,23
9.91,64,44,0,26,0
9.01,9,19,38,4,4
5.31,26,14,19,55,60
6.76,56,35,5,43,37
8.38,1,50,17,55,5
9.87,28,15,8,44,1
9.31,5,29,12,36,0
5.95,53,28,9,58,54
5.46,1,47,17,38,9
7.55,11,9,14,23,60
9.01,25,49,27,76,23
6.42,7,50,36,56,23
9.21,19,4,0,15,36
5.8,38,39,13,32,49
5.6,2,28,1,7,5
6.42,41,30,38,6,21
5.27,61,9,18,64,14
6.36,10,25,19,7,1
9.63,9,45,17,22,20
8.36,40,56,16,29,62
7.44,3,53,28,53,50
5.33,26,57,16,43,41
5.33,33,12,34,16,27
8.49,20,3,3,33,51
8.8,29,50,7,2,32
5.65,41,18,12,48,41
6.94,19,38,15,40,47
8.93,36,7,16,60,18
9.28,24,56,36,4,24
5.66,2,56,8,11,11
8.24,36,34,29,12,21
5.31,64,11,35,40,5
9.67,3,0,23,67,8
9.73,54,16,4,11,9
9.98,3,11,26,11,19
5.09,4,10,35,31,18
5.12,66,55,6,4,42
6.26,41,12,37,46,25
8.58,37,56,3,71,26
8.05,45,10,6,41,8
8.24,0,54,22,67,6
7.32,48,50,8,70,14
7.26,27,33,32,34,29
5.17,29,36,9,26,35
6.42,21,9,36,33,31
6.19,51,56,2,5,42
9.21,48,53,40,9,19
5.71,64,56,16,53,27
9.69,35,16,28,49,8
6.31,55,46,6,50,35
6.27,46,29,18,64,62
6.19,59,16,19,61,62
8.64,55,39,8,53,30
9.99,43,31,39,44,19
6.64,5,16,36,51,61
8.1,8,11,41,75,31
7.71,66,55,39,18,42
9.25,54,22,13,14,48
7.51,53,54,28,37,30
8.45,10,30,1,22,12
6.03,10,5,7,61,2
6.04,18,1,16,62,28
9.47,55,10,17,11,50
6.53,27,16,1,66,3
7.22,43,35,15,60,33
8.92,13,47,41,64,60
8.69,59,2,39,74,19
9.7,33,44,5,20,18
5.22,53,46,1,20,54
8.98,65,31,13,74,4
8.97,11,9,18,15,43
8.34,5,34,32,39,12
8.45,32,16,29,23,31
8.92,23,57,9,69,18
5.11,23,14,8,71,55
5.38,36,29,16,61,58
9.3,33,23,19,36,17
7.18,21,37,17,39,57
8.84,16,11,3,69,7
5.86,18,51,1,34,23
5.34,49,56,32,58,32
7.23,25,16,1,45,60
6.88,64,25,32,48,13
5.15,20,17,27,50,28
7.68,22,38,25,61,14
5.55,64,50,12,32,42
5.38,4,34,13,9,52
9.08,9,46,11,41,63
5.79,50,39,29,67,20
7.92,10,18,25,46,60
9.79,0,41,6,55,61
6.62,40,0,24,18,17
7.37,8,55,26,6,29
7.74,48,38,18,73,62
7.79,53,55,14,0,11
6.22,62,35,12,69,5
9.55,61,41,33,23,47
9.38,18,55,15,24,44
7.31,31,29,4,20,53
9.55,26,12,31,0,61
7.23,19,30,9,68,45
5.13,9,23,17,8,58
6.86,37,6,14,62,55
5.54,41,42,9,1,30
7.11,53,15,29,67,29
9.12,2,46,25,37,59
9.56,47,3,18,74,53
6.45,25,7,21,26,23
9.95,29,55,30,4,50
7.7,11,28,4,56,47
6.28,35,52,16,39,13
7.0,8,31,26,26,42
7.39,7,22,30,65,46
8.58,15,45,16,35,54
8.73,0,22,29,65,43
5.15,33,4,3,30,28
6.29,13,45,8,42,52
6.22,16,53,28,68,16
8.19,4,54,33,53,31
5.44,63,6,29,33,41
7.86,32,10,26,70,48
5.65,25,46,37,34,56
5.99,30,22,23,13,20
7.05,25,21,32,42,10
7.12,4,42,17,70,35
8.9,63,55,41,66,9
8.06,58,10,32,62,11
9.85,46,10,21,17,34
8.94,27,0,4,24,63
5.3,19,8,19,31,11
5.29,44,3,4,73,35
5.84,12,33,34,61,31
7.07,63,55,9,22,45
7.9,29,45,2,38,40
7.62,40,11,41,49,39
6.3,26,7,18,13,23
8.56,10,10,14,51,32
9.4,29,2,26,5,17
7.32,0,48,16,72,30
7.77,44,56,20,56,15
9.12,57,37,41,38,27
8.63,5,12,39,11,63
9.93,32,38,35,16,20
7.69,15,39,21,2,50
8.28,10,39,40,74,18
6.86,34,54,10,55,2
9.37,47,24,22,35,51
5.4,36,45,20,46,25
7.43,2,11,26,32,20
6.18,57,19,25,45,32
6.62,2,11,6,25,36
5.0,63,22,3,34,30
7.2,40,37,21,49,17
9.44,50,16,5,60,2
9.67,19,42,8,19,18
5.47,24,33,8,42,46
6.11,56,41,25,33,46
9.67,2,31,24,26,1
7.16,8,57,15,17,23
5.68,66,46,37,31,29
7.55,4,16,7,65,30
5.36,47,22,29,74,61
7.19,0,2,3,7,14
7.77,28,56,40,26,55
7.78,2,6,21,18,44
9.22,38,31,7,65,0
9.49,39,26,23,23,13
5.35,17,27,39,16,46
7.72,27,3,4,21,17
5.53,27,44,12,72,58
7.57,48,9,35,72,3
7.72,47,7,1,53,32
6.27,32,42,8,46,57
8.83,44,49,28,17,17
7.75,46,38,14,31,59
9.13,54,43,15,57,57
5.7,29,41,11,30,39
6.83,11,54,0,63,19
7.65,4,11,23,15,20
8.15,46,41,38,75,31
5.2,61,18,6,64,43
6.34,14,46,7,76,64
5.82,17,14,11,11,38
6.81,54,19,39,21,15
6.74,31,53,8,25,35
9.82,22,41,24,12,54
9.09,64,54,7,39,8
8.99,58,7,22,31,6
9.53,6,45,4,52,2
8.81,14,4,25,1,3
5.11,23,9,27,73,31
8.98,24,7,12,50,12
8.39,8,45,13,61,51
6.71,29,30,0,30,14
6.66,59,21,14,11,53
9.34,52,26,23,16,53
7.18,61,16,7,24,50
8.48,42,26,36,17,17
7.29,44,17,27,41,32
5.64,53,10,7,41,6
6.34,15,16,15,19,10
7.33,41,5,38,38,26
6.41,21,24,4,46,50
10.0,2,50,27,40,37
6.86,5,26,14,32,6
9.09,13,29,29,53,4
6.43,5,25,38,43,52
7.38,40,43,9,0,39
9.11,21,50,39,73,24
9.03,15,32,32,43,9
7.64,32,45,16,52,14
7.73,3,15,27,60,49
9.06,66,43,30,5,45
5.51,10,23,30,5,8
6.04,6,21,39,63,12
9.74,63,47,38,75,60
7.26,50,11,32,29,41
8.0,12,12,37,21,59
6.23,63,29,26,48,64
7.7,23,35,7,4,58
7.49,24,8,34,44,18
6.56,47,2,0,26,39
6.23,20,0,3,39,52
5.75,30,14,3,34,48
8.88,33,20,1,22,31
7.17,31,11,4,12,23
6.32,25,40,6,63,41
5.59,64,3,20,56,0
8.14,54,15,41,30,26
6.88,54,15,22,39,60
7.16,46,47,12,13,7
6.66,40,15,29,49,22
9.79,8,47,21,44,44
8.69,55,40,29,35,14
5.24,54,33,0,16,0
7.03,50,12,41,71,18
5.42,60,45,22,49,6
8.8,63,5,19,7,33
8.2,29,27,2,51,0
8.45,57,3,26,43,37
6.8,15,56,24,65,56
5.42,7,11,13,27,44
6.31,6,12,33,35,22
8.79,61,12,27,3,36
9.94,1,46,33,12,50
7.67,3,11,18,58,50
8.53,35,22,32,35,49
9.27,55,43,7,23,47
9.03,64,35,34,26,37
8.79,42,15,36,30,58
6.54,46,29,26,44,54
5.89,45,1,26,26,31
9.78,12,20,23,18,4
5.87,55,17,23,14,61
9.75,56,23,20,46,9
7.81,23,24,3,62,55
5.52,45,54,11,76,18
7.71,0,9,41,65,4
6.74,6,57,27,8,24
6.9,35,2,7,15,5
9.62,53,55,27,14,17
9.49,3,7,28,36,15
7.03,20,1,14,54,56
7.91,37,42,5,2,35
8.55,18,30,27,68,56
5.14,19,53,19,30,12
6.02,12,55,10,71,50
6.27,33,33,39,39,17
7.41,45,31,29,14,8
5.3,16,37,31,6,17
8.74,10,2,13,9,8
7.87,43,32,28,0,12
9.34,65,4,29,76,54
6.77,46,43,0,4,57
9.16,18,39,32,41,24
6.08,14,2,17,64,44
8.81,64,45,32,50,48
9.18,65,41,40,67,35
8.37,49,13,9,32,24
6.77,17,3,27,5,5
9.86,50,33,34,58,46
9.42,21,22,14,10,41
9.25,42,28,19,42,38
5.27,16,10,19,52,43
5.0,42,30,24,20,62
8.69,45,30,24,63,12
9.17,62,41,35,41,34
7.08,18,35,31,31,55
10.0,65,45,11,57,6
6.04,6,42,6,3,40
5.06,0,48,33,58,7
6.81,28,10,30,16,37
5.26,9,45,20,72,64
7.54,51,44,15,16,49
5.16,41,14,20,75,19
7.95,24,43,5,11,23
9.99,33,57,17,18,34
5.41,15,52,39,55,24
7.51,4,10,9,27,43
8.57,14,53,41,45,46
9.44,35,0,3,20,32
5.79,38,19,20,66,33
8.94,14,10,11,56,8
5.19,27,7,28,40,24
5.51,20,45,21,39,36
6.72,47,8,41,32,15
7.84,32,5,14,33,56
7.32,51,17,3,55,55
9.63,31,3,4,23,64
7.02,22,48,32,40,44
7.56,11,51,4,22,4
7.09,58,54,26,47,47
5.88,56,4,27,34,50
5.22,39,16,30,76,17
8.35,25,21,38,59,19
9.04,57,53,38,73,6
7.75,33,51,6,15,29
8.81,7,42,2,47,64
7.07,63,35,2,41,7
6.88,66,42,29,15,36
7.29,36,36,34,15,32
5.86,9,48,37,40,59
6.98,22,33,25,12,11
7.47,45,9,26,2,58
8.6,11,26,25,50,48
7.95,0,11,13,50,7
9.24,40,25,24,16,20
6.4,56,57,35,46,35
6.01,39,32,16,41,1
8.66,35,32,25,16,6
8.16,41,18,19,3,28
8.78,64,31,19,48,39
8.57,36,36,29,13,23
6.48,41,38,25,64,18
6.24,31,57,33,27,59
5.78,10,51,27,69,21
5.22,51,51,9,38,32
9.85,1,12,31,26,49
8.3,46,20,21,41,27
7.48,9,6,23,31,5
9.63,31,16,10,32,13
9.14,54,51,24,60,54
8.36,57,39,19,29,25
8.21,33,10,33,44,52
9.48,19,52,28,56,4
5.32,38,44,2,41,54
5.32,34,8,37,66,37
8.82,53,4,1,72,14
7.16,9,57,8,1,36
5.64,4,37,20,69,52
7.84,27,50,2,28,37
5.43,49,11,38,44,2
6.71,6,32,16,63,57
8.09,53,19,4,10,52
5.32,20,10,40,31,30
8.51,0,18,37,19,25
6.19,61,17,34,31,46
6.25,6,30,23,76,22
8.11,14,18,27,54,47
9.7,48,10,22,9,56
9.13,50,39,25,34,63
5.99,3,28,31,45,60
6.87,15,32,11,23,3
9.77,51,47,21,36,18
5.31,53,27,30,30,44
8.1,9,51,39,58,62
8.0,37,20,10,38,2
7.93,32,56,18,55,31
9.68,13,18,38,62,34
7.71,54,21,25,31,60
