volume,class_1,class_2,class_3,class_4,class_5
1.87,8,4,1,10,14
2.58,11,11,11,10,6
2.87,3,13,9,7,24
4.32,2,2,7,24,15
1.85,23,12,6,12,0
3.82,6,8,1,21,27
2.08,1,2,1,14,3
1.4,1,6,13,13,26
3.02,21,18,11,26,26
3.04,5,6,7,8,23
3.7,19,13,6,26,12
2.86,5,6,13,16,6
2.16,11,15,9,2,4
1.45,9,15,9,8,23
4.71,14,10,0,25,14
1.43,6,0,7,15,21
3.08,7,13,11,15,1
1.28,1,18,7,22,18
4.73,5,7,5,10,20
4.55,3,15,9,2,28
4.91,23,18,2,4,2
4.86,19,8,9,9,14
1.94,12,6,5,20,7
3.06,19,3,8,8,15
4.15,7,1,13,0,5
3.92,1,6,10,11,12
4.86,9,6,4,14,11
1.99,0,10,6,11,24
4.98,10,8,1,7,12
1.9,14,8,9,6,6
4.34,22,17,2,25,3
1.34,14,9,8,2,10
2.64,2,13,8,9,5
3.75,0,18,9,10,17
4.13,19,16,7,11,17
3.32,23,8,5,21,29
4.75,18,4,11,23,8
2.05,11,16,12,15,13
3.27,23,1,3,18,19
3.83,3,14,0,14,2
3.81,5,16,2,17,18
3.27,18,13,12,4,15
1.26,6,2,12,16,17
3.12,10,3,2,6,16
3.51,22,9,10,8,17
2.59,22,11,1,6,21
2.55,15,15,0,25,4
1.54,1,3,3,12,22
3.86,2,7,13,24,8
4.8,20,13,11,3,16
4.91,1,3,0,1,1
1.73,16,15,1,8,2
4.21,10,14,3,4,26
3.82,13,11,0,13,19
2.91,17,4,2,5,17
2.31,2,17,13,8,6
4.02,6,5,5,17,18
4.17,11,2,5,7,2
3.5,17,16,12,21,9
3.01,10,12,6,22,15
1.24,17,11,12,17,1
1.13,21,12,11,19,4
1.17,22,0,4,7,16
4.13,7,7,13,2,7
2.62,18,18,0,10,3
2.44,8,2,13,0,4
3.09,8,4,11,25,11
1.07,18,0,2,10,24
2.95,18,11,9,25,1
4.28,14,14,8,15,20
2.76,1,9,2,18,18
2.1,2,9,6,22,22
3.49,6,13,9,0,14
3.84,3,10,5,17,1
1.9,6,8,7,15,3
4.63,7,0,8,26,0
4.78,19,5,6,0,12
3.46,6,9,8,23,17
3.3,19,11,4,6,14
2.42,9,16,3,2,24
3.74,3,12,9,16,6
2.37,15,12,6,17,20
1.14,13,10,12,3,25
3.72,17,4,2,17,27
3.39,17,16,2,6,9
4.37,21,3,3,26,11
2.67,11,17,2,6,0
4.95,18,8,1,13,12
2.62,11,17,2,19,13
5.0,7,11,12,16,1
1.97,5,5,0,15,2
4.45,8,9,7,16,2
2.93,10,16,9,9,21
4.51,19,1,4,3,29
2.83,2,12,6,16,24
1.28,13,2,11,15,16
3.79,18,3,8,24,17
1.51,14,4,3,8,19
1.15,8,2,5,1,27
1.38,18,13,11,11,25
4.51,10,8,2,13,7
3.66,0,4,5,1,24
4.01,22,14,4,25,15
4.51,2,6,6,21,7
3.03,17,5,3,2,28
1.49,1,5,11,15,1
3.45,1,11,9,22,17
2.75,1,10,6,10,20
1.61,18,5,7,21,24
3.22,9,17,11,22,13
3.01,4,4,5,23,23
2.33,17,1,8,5,2
4.73,8,16,3,23,13
1.49,6,14,6,21,8
3.92,4,11,11,4,1
4.33,12,5,2,10,23
4.79,7,0,3,18,28
1.3,1,8,2,19,18
1.97,19,12,3,17,20
4.02,17,18,6,13,15
2.49,8,2,11,7,28
4.58,8,4,0,8,20
4.36,21,5,1,21,20
4.42,23,8,1,21,9
3.22,12,14,12,14,2
1.78,3,3,3,17,2
1.21,13,1,6,3,9
3.69,6,1,6,14,3
1.53,1,2,10,19,24
1.32,2,0,0,17,8
4.06,20,12,10,14,2
1.7,5,4,10,8,16
3.29,23,8,5,0,6
1.28,1,15,4,0,25
3.58,11,11,1,24,7
2.03,6,12,1,14,7
1.8,3,11,8,3,1
1.41,7,5,1,25,20
4.85,17,17,3,25,17
1.84,10,7,13,4,17
2.1,20,12,8,25,26
3.59,16,15,5,8,18
2.85,11,10,0,19,4
2.68,14,14,6,10,19
1.36,20,14,4,14,1
4.53,6,4,2,4,17
4.25,2,4,12,13,18
2.81,22,14,9,4,9
2.82,10,0,3,5,8
3.03,23,13,3,6,0
3.36,5,7,5,17,26
3.59,0,4,6,12,5
4.54,7,14,4,17,19
4.22,17,16,5,22,8
1.65,3,9,4,22,12
1.07,14,9,0,10,4
2.14,9,17,3,25,17
2.19,15,8,6,13,16
4.91,22,9,5,4,7
2.04,15,17,1,2,21
4.93,3,3,13,25,19
2.61,18,3,11,23,1
2.44,17,13,5,5,28
4.84,20,13,10,3,29
1.65,19,7,13,16,28
1.91,15,4,13,14,0
4.78,10,11,13,6,14
4.11,14,10,5,11,28
1.84,22,9,11,25,5
4.27,17,16,4,12,3
3.39,12,15,1,7,1
4.85,22,9,4,2,9
3.47,6,17,10,10,20
3.57,7,6,9,4,25
3.74,6,6,7,18,22
2.93,11,9,4,26,0
3.78,3,9,2,2,21
1.34,19,4,9,17,8
2.72,9,10,8,19,2
4.01,2,8,10,22,5
3.77,4,4,8,25,3
1.12,3,2,11,10,25
1.62,11,5,9,16,6
2.63,14,0,11,20,20
1.19,4,14,11,9,29
2.71,3,4,0,1,28
3.27,11,13,7,16,12
2.24,0,0,11,20,24
3.51,9,3,8,0,26
1.04,0,0,11,1,21
2.06,16,17,2,9,11
1.06,8,12,6,9,29
2.09,17,5,1,21,26
3.57,4,16,13,16,0
3.3,5,5,7,6,0
3.43,8,8,9,0,7
1.94,21,0,3,12,16
2.51,19,7,1,14,14
2.11,12,8,0,5,25
4.3,13,7,10,3,13
3.66,13,3,8,5,14
3.48,10,15,12,25,28
3.65,12,8,6,3,10
2.81,0,2,13,8,6
3.79,8,17,7,2,23
3.18,11,8,4,16,4
1.54,11,10,4,25,3
3.91,12,6,8,0,21
1.59,0,8,8,16,10
4.62,16,18,5,25,9
4.55,18,10,0,15,29
2.03,6,16,7,19,14
4.55,4,2,11,16,15
1.93,13,17,9,11,16
2.57,13,1,8,21,0
4.65,6,17,7,19,11
1.99,1,5,13,1,25
4.01,2,8,6,4,25
1.46,23,9,2,8,5
2.72,8,16,13,21,14
4.59,17,12,1,1,23
3.95,9,12,8,1,3
2.32,0,9,10,8,12
4.49,23,16,0,6,21
1.14,21,1,8,18,27
2.24,14,1,7,26,27
3.25,5,14,5,21,23
2.47,8,8,6,0,25
3.27,10,14,7,3,12
1.35,17,3,7,25,9
4.56,9,14,10,18,3
2.47,6,15,9,18,9
4.27,4,6,3,13,6
2.29,12,14,10,7,3
4.94,19,18,11,13,18
3.73,6,11,13,16,20
3.38,6,8,12,7,10
3.17,8,8,1,19,2
4.24,16,2,3,20,23
3.16,22,5,12,11,29
1.7,16,18,4,16,25
4.6,16,9,9,11,5
3.47,3,2,0,23,13
1.91,15,18,11,20,15
3.61,4,0,4,10,9
1.45,13,2,6,8,19
1.15,21,18,1,10,25
4.07,21,0,1,9,13
4.23,21,17,5,22,17
4.34,19,4,1,0,14
2.79,8,17,8,12,9
3.05,10,15,10,2,20
1.12,19,4,8,8,25
2.7,19,0,1,5,11
4.2,11,3,13,12,12
4.16,7,13,1,12,21
4.74,11,16,3,19,17
1.41,21,1,9,22,24
2.97,10,10,2,1,14
2.03,12,0,7,15,9
2.25,5,10,10,1,18
1.42,23,10,5,16,10
1.2,17,7,9,19,20
4.39,19,2,0,2,0
1.13,5,10,11,8,22
3.4,18,10,11,18,0
4.33,16,12,7,22,14
1.27,4,17,3,0,4
2.91,23,12,1,21,7
3.7,2,1,13,22,0
2.11,14,10,4,15,21
4.19,17,12,3,20,12
2.63,11,6,4,18,28
4.34,20,13,6,12,8
2.85,13,3,13,2,6
1.91,23,0,13,20,9
4.43,16,8,9,6,9
3.94,14,3,5,18,11
3.29,8,1,11,13,5
1.39,12,1,5,6,25
4.39,2,7,7,6,27
4.43,18,15,1,11,18
2.13,4,15,1,15,1
2.73,18,12,8,2,15
2.17,3,12,11,11,17
3.35,18,0,1,12,12
1.67,18,14,3,10,4
3.17,3,4,5,25,7
1.59,7,15,1,19,15
4.09,22,12,5,20,13
1.12,22,10,0,4,0
3.74,18,17,10,4,16
1.27,12,6,5,18,19
1.82,16,14,7,14,27
3.46,9,4,3,22,19
3.62,5,2,10,6,26
3.54,2,17,13,13,24
3.99,16,7,6,10,3
2.76,14,10,6,0,22
3.07,21,9,10,2,1
1.49,10,14,10,13,13
2.16,18,16,3,21,1
2.36,14,7,6,0,6
1.02,3,9,13,23,15
3.77,21,17,5,24,5
2.16,0,6,2,20,6
4.22,21,0,12,20,7
5.0,20,14,4,21,26
1.38,8,14,5,23,6
2.25,2,10,5,12,7
3.96,0,18,8,14,0
3.1,11,2,5,5,25
1.54,4,6,12,25,6
1.95,20,9,9,26,16
1.34,7,13,7,13,22
1.29,15,13,0,6,11
1.49,16,13,0,4,14
2.14,13,16,13,2,1
2.73,10,16,1,20,0
1.52,3,0,7,15,14
1.46,23,13,10,8,18
3.85,11,5,2,22,24
1.44,19,3,8,22,19
1.17,0,11,5,8,28
2.17,14,6,5,10,4
3.66,15,10,8,0,19
3.19,11,15,11,9,2
1.86,13,14,2,15,28
4.07,8,15,2,16,21
3.24,15,10,1,6,4
2.85,0,18,12,9,23
1.09,1,11,0,11,1
1.2,13,14,7,20,9
2.22,2,0,5,1,24
4.43,15,5,7,21,20
3.5,21,11,12,1,0
4.7,2,13,12,4,3
2.11,9,12,8,17,6
1.29,2,0,10,4,5
1.98,18,9,11,8,14
3.43,8,3,12,20,6
1.48,2,0,5,21,4
2.23,21,10,4,4,6
1.51,12,5,12,25,17
3.73,14,17,5,14,13
4.63,14,8,0,14,17
4.75,23,6,1,7,29
2.82,2,13,5,10,9
4.8,10,14,5,12,15
3.34,17,1,4,25,28
3.58,1,6,7,26,18
4.77,13,14,10,21,4
3.72,17,7,8,23,4
2.66,22,2,4,7,7
3.5,13,7,2,7,20
3.11,22,11,3,10,11
3.87,4,11,1,25,27
3.4,19,16,6,8,28
2.84,20,15,10,24,13
3.59,20,17,8,9,4
4.02,11,14,4,2,5
3.09,19,11,3,26,5
2.05,16,16,4,17,11
1.75,21,5,7,3,6
3.34,8,16,8,24,16
1.97,12,12,5,9,4
3.03,10,13,7,1,1
4.83,15,4,3,10,2
3.7,22,11,13,2,19
2.32,21,9,12,8,24
1.06,3,7,2,1,25
1.88,8,8,6,12,7
4.92,9,3,9,15,8
2.06,1,14,5,19,0
1.05,23,13,4,22,29
6.99,11,8,1,8,4
8.28,11,5,12,0,14
5.08,3,13,11,3,14
7.15,18,18,6,7,10
5.86,10,14,7,16,23
8.94,17,6,11,9,4
8.31,1,2,13,4,28
8.61,20,1,4,1,9
6.91,9,2,11,24,26
6.44,17,6,0,4,23
7.56,10,18,0,13,23
9.16,7,8,12,6,15
8.09,0,17,2,23,15
5.27,12,2,3,24,21
5.72,23,0,11,23,4
9.56,13,2,1,22,3
9.73,7,1,10,24,16
8.27,8,15,13,12,25
7.24,10,0,4,7,8
7.71,11,1,7,26,6
7.43,13,9,8,19,25
5.85,3,4,7,8,19
8.19,12,15,3,9,22
5.66,1,15,0,8,12
8.6,6,6,6,15,18
5.9,22,5,3,17,27
9.69,10,1,6,7,29
8.95,6,7,9,22,0
8.94,10,5,10,13,23
5.2,3,3,8,12,28
8.45,4,16,13,25,21
6.07,23,5,8,6,0
9.36,1,12,1,25,16
8.74,4,8,7,18,27
9.9,10,2,7,23,26
6.88,15,13,10,7,10
8.03,2,18,9,17,3
8.28,7,8,4,14,19
9.79,9,7,9,13,3
5.01,4,16,2,13,9
7.92,19,7,3,9,24
6.17,13,2,6,8,16
8.12,2,11,0,24,11
7.13,5,18,0,16,8
9.77,17,10,1,1,4
7.5,21,9,6,16,23
9.69,22,5,11,19,11
8.7,15,2,11,4,19
6.75,9,7,5,20,9
5.57,10,15,11,19,8
9.07,5,10,8,0,19
6.4,10,8,13,2,22
9.61,19,12,11,19,5
6.74,7,7,4,18,8
6.63,19,6,12,7,25
9.65,23,4,9,12,22
7.01,19,9,13,11,20
6.52,11,17,1,18,2
8.23,6,1,4,20,16
9.21,14,14,10,8,18
6.64,22,0,3,2,3
8.41,8,14,9,21,28
7.29,10,9,8,3,25
6.6,23,5,4,2,23
5.04,16,10,4,7,8
7.59,12,4,1,9,18
5.51,20,9,0,0,3
9.11,6,12,13,15,4
8.26,21,17,2,22,6
6.43,13,18,0,15,3
7.87,20,3,9,17,18
8.52,17,0,12,17,19
5.47,8,14,6,14,16
8.82,16,14,6,23,29
5.99,14,0,5,12,14
6.27,19,17,5,12,23
9.77,8,5,6,9,18
5.8,10,6,13,18,25
9.19,21,8,9,23,3
9.32,14,6,12,18,20
6.49,4,8,11,7,2
8.14,5,2,8,17,10
7.98,22,13,10,1,13
8.93,14,10,2,10,13
8.46,20,11,13,1,12
8.82,16,15,5,15,6
6.73,4,0,7,18,14
5.69,18,8,2,9,29
5.07,3,1,1,0,29
9.71,7,13,6,22,9
8.55,6,11,0,22,23
8.1,11,0,11,20,27
5.2,2,6,10,18,4
8.95,7,18,11,7,8
9.08,2,15,4,3,25
5.98,18,17,9,8,16
5.14,2,9,2,26,9
5.04,11,13,11,8,26
9.24,2,17,2,0,8
8.59,2,16,6,26,21
14.49,7,8,12,25,28
11.69,13,5,12,13,16
11.73,6,2,10,13,13
12.37,19,8,5,1,25
14.99,4,13,0,5,19
11.54,22,16,1,18,6
13.91,14,12,10,25,14
10.91,6,17,11,1,29
14.75,5,8,12,11,18
10.15,1,3,1,19,5
11.55,16,17,8,2,12
11.13,23,1,11,25,25
11.8,21,13,10,4,10
13.38,21,2,9,24,11
11.31,5,18,13,17,29
10.23,16,14,8,25,22
12.31,18,2,13,3,3
14.02,14,6,2,9,14
10.45,12,8,6,24,24
12.45,22,13,1,26,25
12.3,15,3,5,21,4
10.93,18,4,10,7,20
12.71,18,3,3,23,14
13.86,1,2,9,20,4
12.23,18,16,10,10,3
