volume,class_1
1,0
8,0
23,0
16,0
10,0
9,0
3,0
24,0
10,0
1,0
19,0
15,0
5,0
19,0
21,0
19,0
8,0
14,0
20,0
17,0
12,0
20,0
11,0
21,1
5,1
17,1
1,1
13,1
4,1
9,1
17,1
11,1
8,1
16,1
1,1
6,1
11,1
2,1
24,2
22,2
5,2
21,2
6,2
15,2
16,2
11,2
11,2
9,2
16,2
6,2
18,2
18,3
19,3
18,3
23,3
20,3
16,3
7,3
20,3
16,3
19,3
25,3
22,3
15,3
17,3
19,3
13,3
19,3
5,3
6,3
2,3
6,3
18,4
4,4
19,4
3,4
24,4
5,4
13,4
18,4
11,4
4,4
20,4
7,4
11,4
7,4
15,4
13,4
25,4
17,4
22,5
13,5
15,5
16,5
1,5
6,5
6,5
18,5
1,5
25,5
23,5
7,5
5,5
7,5
7,5
21,5
25,5
13,5
23,5
9,5
11,5
16,5
13,5
21,5
8,5
6,5
23,5
20,5
7,6
21,6
3,6
12,6
7,6
16,6
17,6
14,6
14,6
13,6
10,6
18,6
17,6
15,6
6,6
11,6
5,6
1,6
13,6
1,6
11,6
1,7
25,7
25,7
25,7
4,7
4,7
7,7
8,7
13,7
16,7
21,7
3,7
16,7
14,7
9,7
5,7
4,7
2,7
9,7
6,8
22,8
16,8
23,8
12,8
25,8
11,8
6,8
13,8
7,8
24,8
9,8
9,8
21,8
4,8
24,8
9,8
7,8
6,8
2,8
22,8
3,8
25,9
14,9
23,9
22,9
20,9
8,9
3,9
3,9
3,9
25,9
13,9
8,9
9,9
14,9
10,9
1,9
12,9
12,9
12,9
21,9
