volume,class_1,class_2,class_3
35,0,16,5
26,0,13,1
3,0,5,1
13,0,10,9
34,0,7,2
13,0,23,0
37,0,6,0
33,0,12,9
11,0,4,7
16,0,7,6
16,0,5,2
5,0,2,0
34,0,23,1
6,0,18,9
26,0,14,4
17,0,2,5
33,0,15,8
5,0,0,2
28,0,18,7
1,1,6,0
28,1,17,9
19,1,1,3
33,1,6,1
2,1,14,9
29,1,22,9
30,1,3,4
18,1,23,3
16,1,1,8
13,1,21,2
36,1,6,3
18,1,7,7
9,1,9,2
20,1,15,0
15,1,13,0
29,1,6,5
18,1,6,4
26,1,2,8
22,1,24,4
36,1,24,0
22,1,12,1
15,1,1,5
30,1,16,7
37,1,16,8
1,1,24,3
21,1,8,5
8,2,4,5
7,2,0,9
21,2,24,6
18,2,21,0
15,2,22,8
7,2,9,2
35,2,0,6
6,2,3,3
8,2,13,8
34,2,24,4
35,2,3,4
7,2,18,3
19,2,22,0
1,2,5,6
5,2,19,3
11,2,23,7
6,2,22,7
19,2,11,9
15,2,17,1
9,2,0,5
15,2,7,6
9,3,13,4
28,3,3,2
21,3,12,2
21,3,10,7
27,3,20,0
34,3,17,5
5,3,15,6
24,3,21,8
33,3,24,5
27,3,10,9
11,3,20,6
16,3,15,9
21,3,16,9
36,3,22,2
18,3,21,9
12,3,13,4
26,3,11,0
33,3,8,7
31,3,13,2
10,4,5,8
27,4,1,8
27,4,20,4
19,4,19,1
23,4,11,6
14,4,12,4
5,4,12,5
4,4,23,3
24,4,16,9
21,4,0,7
26,4,18,6
5,4,18,1
32,4,21,8
30,4,2,6
28,4,15,8
17,4,2,3
17,4,11,6
2,4,8,3
20,4,5,7
4,4,2,2
29,5,1,8
10,5,15,7
32,5,21,2
13,5,7,5
2,5,1,4
9,5,22,8
14,5,3,2
2,5,2,1
26,5,3,1
7,5,17,6
34,5,9,3
12,5,9,6
36,5,10,7
21,5,4,3
22,5,20,7
28,5,13,3
17,5,14,0
22,5,4,3
14,5,20,6
29,5,23,3
7,5,5,5
33,5,19,6
10,5,10,5
5,6,16,4
16,6,8,2
7,6,10,0
5,6,8,8
34,6,4,7
8,6,5,1
26,6,12,8
9,6,22,8
10,6,9,2
32,6,22,1
14,6,7,1
33,6,14,4
33,6,4,8
37,6,8,4
14,6,5,9
20,6,24,3
14,6,19,1
15,6,14,6
2,6,19,2
23,7,6,4
20,7,3,2
29,7,10,9
26,7,20,0
22,7,14,6
20,7,4,0
30,7,11,2
35,7,16,5
5,7,8,7
15,7,12,5
33,7,9,7
16,7,15,7
19,7,21,3
14,7,14,0
33,7,11,9
23,7,17,1
35,8,4,3
27,8,6,3
29,8,18,7
11,8,17,4
12,8,20,6
2,8,20,6
9,8,9,5
31,8,7,9
33,8,2,0
17,8,9,9
27,8,19,4
13,8,14,9
20,8,11,1
26,8,0,1
28,8,0,2
22,8,18,4
13,8,1,7
14,9,23,1
22,9,12,0
17,9,16,4
10,9,3,7
26,9,18,0
23,9,17,5
13,9,0,0
18,9,13,1
2,9,24,8
8,9,19,8
20,9,23,8
35,9,1,5
8,9,19,2
37,9,11,5
2,9,7,5
16,9,8,6
9,9,17,3
24,9,15,1
1,9,10,4
32,9,21,9
