volume,class_1
7,0
76,1
23,2
19,2
85,3
21,3
6,3
96,3
13,3
90,3
91,3
92,3
15,3
76,3
96,4
17,4
89,5
20,5
93,5
85,5
92,5
6,5
98,6
16,6
2,6
10,7
15,7
77,7
78,7
99,8
24,8
8,8
82,8
93,9
8,9
86,9
2,9
88,10
2,10
80,10
87,11
91,11
15,11
6,11
9,12
91,12
7,12
6,12
90,13
91,13
16,13
15,13
14,13
15,14
78,14
1,14
87,14
93,14
79,15
95,15
16,15
24,16
13,16
16,16
5,16
5,16
92,16
21,16
93,17
78,17
86,17
16,17
16,17
7,18
77,18
11,18
24,19
25,19
92,19
93,19
8,19
13,19
21,19
2,20
22,20
5,20
100,20
13,20
91,21
96,21
11,21
17,22
8,22
86,22
15,22
79,23
22,23
8,23
1,23
6,24
97,24
88,24
84,24
88,25
81,25
81,25
21,26
4,27
80,27
81,27
10,27
5,27
93,27
100,27
90,27
95,27
11,28
84,28
77,28
13,28
2,28
76,28
2,28
1,28
14,28
91,28
2,29
88,29
24,29
92,29
86,30
21,30
25,31
23,32
15,32
15,32
15,32
77,32
16,33
76,33
99,33
94,33
25,34
100,34
21,34
76,34
95,35
19,36
99,36
100,36
24,36
78,36
79,36
84,36
96,37
12,37
15,37
23,38
15,38
4,39
75,39
77,39
95,40
14,40
80,40
98,40
98,40
20,40
6,41
95,41
23,41
98,42
18,42
22,42
80,42
95,42
4,43
96,43
3,43
94,43
92,44
82,44
84,45
100,45
87,46
76,46
21,46
82,47
19,47
95,47
10,47
81,47
23,47
76,48
12,48
22,48
80,49
6,49
94,49
92,49
