volume,class_1,class_2,class_3,class_4
3.29,2,10,5,6
2.79,8,3,2,6
1.83,10,0,10,0
2.66,1,3,10,13
1.03,7,7,10,6
1.04,7,0,12,14
1.69,7,14,12,8
4.52,8,0,1,11
2.58,2,3,11,14
2.73,8,7,8,0
1.22,9,5,13,2
4.82,9,2,8,11
4.27,5,0,4,12
3.34,4,13,12,7
1.17,6,8,10,9
4.13,6,13,7,0
1.68,8,8,5,14
4.77,2,11,6,12
2.73,2,6,7,8
1.06,0,17,13,2
2.25,4,12,10,10
1.72,1,11,8,6
1.65,3,6,6,3
4.06,1,12,3,12
1.04,10,7,11,14
4.31,0,0,9,7
4.07,8,16,2,9
2.96,10,9,6,6
2.93,0,1,11,10
3.63,6,9,13,8
3.96,8,8,2,14
1.14,6,6,13,1
2.82,8,11,8,1
4.91,1,11,0,11
3.54,8,13,9,2
4.45,5,8,5,6
2.51,0,0,11,3
3.35,7,5,0,5
4.78,8,5,7,4
1.69,8,15,7,14
3.82,5,14,4,2
3.92,8,7,10,3
3.48,0,4,2,13
2.73,1,16,12,14
2.44,9,16,2,1
2.05,0,6,5,6
3.84,1,5,4,7
4.38,4,15,9,9
2.6,6,14,6,4
4.96,9,4,11,4
1.2,6,5,7,8
3.07,5,11,4,11
4.62,3,4,4,5
3.56,8,15,6,10
3.05,9,6,7,1
2.85,6,10,10,3
1.3,6,13,8,4
3.91,4,3,11,2
3.1,2,5,1,8
3.29,6,5,11,11
2.83,3,5,2,0
4.76,10,12,4,12
2.53,0,5,11,14
1.47,8,3,6,8
3.62,4,7,4,13
1.31,10,17,2,14
3.57,8,14,0,7
3.96,7,12,6,12
3.96,7,7,11,8
1.54,0,6,3,10
2.81,8,8,11,2
2.77,3,15,7,3
1.03,3,16,2,1
2.03,2,13,13,12
2.25,4,14,3,6
2.46,10,17,7,5
2.12,7,4,12,14
2.11,7,10,2,8
4.5,9,3,9,2
4.76,5,11,2,11
4.25,1,12,1,1
1.75,0,12,1,12
2.73,9,8,1,12
1.96,9,1,4,6
1.99,6,11,1,13
4.47,7,12,10,8
4.78,5,12,9,0
4.88,7,16,8,0
4.75,1,17,0,0
1.42,10,15,12,9
2.43,4,0,4,1
2.73,0,12,3,6
2.24,0,16,12,10
3.13,9,15,10,2
4.55,7,16,7,12
3.52,3,2,12,14
4.2,9,1,0,7
2.13,1,17,6,14
2.09,7,16,10,12
2.26,4,14,11,6
2.24,7,2,10,4
3.17,7,7,10,5
3.64,7,0,4,7
4.05,2,5,1,3
1.99,1,4,1,1
2.42,2,8,9,13
4.5,7,14,9,0
3.73,1,14,10,11
2.42,1,11,3,13
1.3,5,0,9,11
3.32,3,2,12,8
1.94,2,2,5,10
4.09,9,15,13,13
2.18,7,4,8,13
1.77,3,10,9,14
1.77,7,17,1,3
2.29,0,15,6,2
3.38,10,9,0,14
2.12,3,9,12,8
3.99,3,8,0,7
2.26,5,11,3,13
1.04,9,8,2,1
3.87,9,7,9,9
4.26,6,3,3,10
2.3,8,15,1,10
9.73,6,15,10,5
5.97,10,13,7,5
7.8,7,11,2,12
7.05,8,8,12,1
9.48,10,11,1,1
9.93,5,5,13,7
9.75,0,2,3,7
9.16,2,9,4,1
7.61,4,14,12,8
8.56,6,4,2,14
9.14,5,14,3,5
7.19,10,8,2,11
7.7,9,4,11,8
6.73,9,13,0,2
8.66,9,10,12,12
7.43,7,9,3,11
5.9,1,11,10,1
9.32,3,4,3,9
6.07,2,11,4,7
9.72,9,10,0,6
5.4,2,3,7,10
8.82,7,4,5,5
