volume,class_1,class_2,class_3,class_4,class_5
4.56,75,81,4,94,87
4.84,58,29,4,59,65
3.63,9,13,7,31,48
1.61,15,82,28,57,33
3.77,78,85,16,3,48
1.61,9,22,13,95,78
2.3,83,9,11,44,45
1.69,54,41,4,12,8
4.59,36,17,29,82,18
2.42,85,87,4,19,85
4.73,19,22,2,74,0
1.15,50,22,18,4,51
1.43,42,62,7,43,92
2.64,11,8,10,96,73
4.32,40,54,7,15,7
1.42,23,41,9,20,39
2.82,64,59,4,21,94
3.46,72,20,8,56,43
1.53,70,16,12,17,70
1.36,12,0,3,83,23
1.77,26,81,14,73,21
4.35,40,49,2,64,53
4.83,14,62,1,86,47
1.55,84,37,29,48,47
4.61,51,57,13,96,44
1.99,69,34,21,11,4
4.05,59,62,8,44,20
3.28,59,2,17,58,81
3.29,75,41,21,39,86
3.18,47,40,31,80,10
3.72,3,64,15,52,25
2.76,21,91,16,34,32
1.53,26,19,20,25,93
2.26,71,48,6,54,9
4.09,39,67,21,55,53
3.37,56,48,16,84,85
1.63,55,72,27,95,68
2.07,6,63,6,70,66
2.18,62,0,25,51,16
2.65,26,69,6,55,34
3.59,24,67,3,8,57
1.89,20,36,22,57,90
4.25,63,79,5,83,86
2.0,71,80,23,17,26
2.83,9,39,4,38,2
1.72,42,4,25,31,51
1.73,76,66,13,27,16
1.55,1,66,24,78,91
1.4,82,88,1,39,87
1.99,8,25,21,85,20
4.52,67,68,26,0,51
4.0,47,50,31,46,64
2.81,24,43,21,2,78
1.27,77,53,30,63,5
3.27,54,54,3,94,7
3.72,21,30,2,39,24
4.51,9,42,12,46,90
4.79,27,53,2,96,41
4.63,53,82,26,10,8
3.02,80,21,26,19,15
3.49,64,70,14,81,27
4.95,87,10,24,3,30
4.11,60,2,6,83,22
3.72,17,85,14,6,85
1.19,54,75,10,23,62
3.71,36,46,6,82,9
2.8,15,23,6,43,69
3.67,38,38,20,91,31
3.16,32,25,22,43,29
4.43,45,91,2,2,75
2.81,6,73,25,6,52
2.6,57,58,22,46,51
3.14,70,37,21,60,37
4.93,64,6,15,11,54
1.46,15,76,15,24,76
3.82,22,86,24,24,71
3.16,42,89,15,33,65
1.98,58,65,29,63,57
3.0,84,41,20,8,93
2.37,28,24,19,95,37
1.87,75,54,9,47,78
2.03,80,70,21,66,92
4.21,77,10,12,56,69
1.8,9,53,7,6,38
1.38,40,78,8,72,36
3.91,27,30,20,56,26
3.26,65,21,16,70,26
3.56,57,51,29,15,13
3.06,17,85,19,5,52
4.6,8,6,1,86,91
4.14,59,70,19,5,7
4.89,4,66,25,1,92
