volume,class_1,class_2,class_3,class_4,class_5
4.8,22,46,7,17,5
3.18,27,42,17,14,19
4.02,27,36,11,25,16
3.99,25,17,18,28,0
4.73,5,33,8,17,4
4.0,27,9,14,30,7
4.04,13,26,4,28,6
3.82,27,40,2,13,4
4.09,34,32,15,31,9
1.07,9,47,22,31,9
3.75,20,18,0,18,3
3.11,25,28,13,6,8
4.07,23,42,17,18,18
3.4,30,29,4,28,3
2.41,28,17,2,11,18
3.13,24,35,14,6,5
4.5,13,28,7,8,11
4.09,14,35,10,0,3
1.45,13,4,10,24,20
1.79,29,44,13,22,13
3.65,10,44,3,13,12
4.8,27,41,0,10,12
2.05,2,48,1,7,17
4.7,4,31,18,11,17
2.8,28,33,21,9,7
2.48,12,47,0,22,10
3.25,16,12,10,6,12
3.81,31,11,20,17,8
3.18,6,18,23,11,11
2.65,30,43,22,22,0
4.51,21,2,1,24,1
3.27,32,28,22,32,20
4.34,9,21,9,10,17
1.69,10,27,3,9,20
1.59,3,38,6,18,18
2.4,18,16,10,17,16
2.4,22,14,9,5,8
3.73,17,25,5,16,17
3.4,27,37,2,15,5
1.96,35,12,20,26,7
3.29,13,1,16,29,18
2.02,7,37,8,32,11
2.59,18,24,15,7,16
2.71,1,40,14,3,8
1.6,18,9,15,21,12
1.4,35,2,21,0,1
3.93,18,44,3,12,16
4.26,35,47,17,3,0
3.2,20,11,19,17,10
3.59,24,21,1,6,7
4.65,33,8,4,16,3
2.62,7,23,7,4,17
4.08,28,30,15,14,19
1.09,20,2,19,29,3
3.31,3,37,20,0,12
4.92,24,17,20,3,15
1.88,26,1,14,10,19
1.51,28,12,0,2,8
4.03,32,13,2,28,18
4.35,3,23,11,6,8
3.72,30,9,4,6,11
2.19,19,33,3,9,14
2.34,9,4,0,10,12
1.09,30,35,10,0,1
2.99,24,45,0,8,17
1.98,14,35,13,18,18
1.79,10,28,11,2,18
4.47,28,43,16,30,7
4.34,21,33,15,2,5
2.54,0,35,12,21,14
2.48,5,21,20,24,11
2.43,9,4,19,7,3
4.39,8,38,21,25,15
4.79,34,39,12,28,6
1.07,9,35,23,27,3
1.23,14,39,21,24,6
3.92,17,37,7,7,10
4.56,27,22,5,24,3
4.78,7,38,23,10,0
4.82,32,31,21,17,8
2.73,33,9,17,4,10
2.27,13,22,20,8,12
2.12,13,18,9,7,13
1.64,2,1,6,5,11
5.0,22,17,8,24,1
4.17,5,30,13,4,0
3.22,17,31,9,24,4
3.11,2,46,3,25,7
2.69,19,19,19,23,20
4.08,2,36,3,25,15
2.21,9,27,18,32,17
1.67,15,12,11,13,7
2.93,29,34,4,30,14
1.92,0,16,8,22,20
4.27,30,8,23,27,2
4.02,13,34,19,2,15
2.89,18,28,21,27,16
4.95,18,32,12,19,3
4.36,32,39,14,8,14
2.49,19,22,19,4,8
1.13,6,48,21,1,7
4.6,33,18,2,23,11
1.88,4,11,8,10,16
2.37,2,46,8,22,0
3.13,6,29,9,20,4
2.98,12,0,5,20,9
1.95,17,41,18,10,19
1.16,3,29,11,14,5
3.4,5,17,23,2,5
2.6,29,40,18,11,19
1.8,9,10,18,17,17
3.63,25,33,22,0,19
4.99,30,47,21,13,16
4.63,11,35,0,27,6
1.23,9,37,11,27,6
4.62,31,24,14,8,6
2.47,28,31,4,18,17
4.99,9,37,2,4,11
3.95,32,25,5,2,18
1.1,25,19,4,20,5
1.94,2,46,7,13,19
3.13,14,5,1,21,3
3.75,4,2,9,10,1
1.17,34,9,22,28,8
2.52,12,10,17,16,10
1.72,10,40,1,23,9
2.99,16,29,23,29,7
1.84,5,39,3,32,11
2.22,3,48,2,5,20
4.37,21,21,15,26,13
3.49,6,14,3,15,14
2.75,33,8,12,12,13
3.33,20,47,22,31,5
4.2,26,2,8,24,18
1.65,34,31,11,12,12
4.03,13,31,21,0,14
1.11,29,40,12,24,12
3.73,18,36,22,2,8
4.47,26,33,20,24,6
3.88,30,44,5,5,19
1.09,25,30,19,13,14
2.27,14,9,20,11,9
4.12,6,26,10,20,13
1.15,2,13,16,4,19
2.63,27,20,20,7,20
2.1,30,4,8,8,7
4.44,33,39,16,17,7
1.42,0,4,3,21,11
2.96,34,36,5,1,15
2.69,28,42,23,16,13
1.76,3,43,21,18,17
1.73,6,37,6,29,3
3.2,31,37,9,25,14
1.63,35,36,14,27,10
3.72,1,11,0,4,2
1.36,25,26,11,30,19
2.28,18,1,17,13,7
4.35,1,34,2,2,1
2.82,24,16,17,27,6
1.28,28,32,23,0,15
4.74,32,31,7,13,8
2.03,23,10,14,17,6
2.66,30,22,23,8,5
3.28,6,1,14,2,6
4.54,20,35,1,23,2
3.31,18,19,5,15,15
