volume,class_1,class_2
16,0,20
5,0,1
193,0,15
199,0,11
173,0,13
197,0,0
48,0,12
31,0,23
9,0,23
192,0,12
188,1,9
150,1,10
187,1,6
175,1,23
40,1,9
179,1,14
184,1,19
195,1,1
25,1,17
170,1,13
43,2,8
47,2,0
196,2,2
1,2,23
200,2,6
170,3,6
15,3,0
12,3,1
17,3,4
164,3,22
169,3,20
186,3,22
48,3,4
15,3,13
179,3,15
198,3,7
181,3,6
150,4,9
198,4,17
45,4,15
187,4,8
2,4,1
180,4,20
153,4,19
150,4,16
13,4,19
13,4,11
36,4,21
1,4,24
5,5,0
153,5,7
174,5,9
46,5,19
196,5,13
187,5,4
189,5,18
162,6,24
168,6,7
161,6,3
43,6,3
164,6,21
5,6,24
12,7,18
193,7,17
34,7,22
178,7,13
169,7,18
39,7,9
157,7,0
168,7,9
162,7,13
47,7,2
21,7,8
188,8,3
184,8,7
152,8,8
150,8,17
40,8,20
163,8,3
6,8,16
28,8,8
28,8,3
191,8,12
22,9,0
155,9,16
24,9,15
15,9,12
12,9,5
5,9,14
24,9,5
153,9,2
1,9,14
46,9,5
10,9,15
35,10,7
181,10,23
21,10,3
7,10,5
156,11,10
189,11,6
18,11,11
180,11,2
159,11,20
31,11,18
180,11,13
21,11,7
13,11,17
180,11,24
17,11,22
36,11,12
13,11,16
20,11,15
23,12,10
194,12,2
26,12,7
16,13,12
171,13,19
28,13,14
39,13,9
50,13,7
162,13,17
157,13,6
170,13,4
197,13,22
2,13,11
184,13,16
5,14,2
21,14,8
40,14,15
151,14,16
181,14,3
181,14,19
42,14,21
162,14,1
194,14,23
7,15,4
169,15,2
169,15,8
188,15,8
10,15,17
26,15,5
193,15,10
7,16,20
16,16,5
36,16,17
25,16,12
13,16,5
171,16,4
36,16,10
38,16,10
190,16,13
33,16,22
35,17,6
171,17,20
158,17,1
178,17,5
34,17,9
8,17,12
25,17,14
3,17,1
190,17,11
198,17,16
24,18,21
200,18,1
14,18,21
34,18,4
195,18,21
11,19,15
5,19,16
175,19,21
10,19,20
159,19,24
28,19,21
174,20,4
199,20,18
23,20,19
46,20,11
181,21,0
159,21,0
23,21,10
153,21,14
156,21,11
189,21,18
150,22,22
192,22,24
184,22,3
189,22,24
21,22,6
12,22,24
27,23,23
46,23,23
181,23,18
190,23,10
168,23,11
182,24,22
7,24,2
34,24,14
11,24,18
3,24,19
168,24,14
