volume,class_1,class_2
2,0,9
18,0,9
7,0,2
23,0,8
24,0,3
4,0,7
20,0,3
11,0,5
22,0,7
20,0,5
19,1,4
18,1,7
24,1,5
1,1,4
7,1,6
9,1,6
20,1,8
19,1,8
8,2,4
18,2,0
17,2,1
14,2,3
6,2,2
6,2,2
10,2,5
19,2,4
16,2,4
15,2,8
12,3,9
6,3,3
15,3,8
19,3,1
6,3,8
1,3,6
7,3,0
25,3,8
2,4,6
12,4,4
12,4,8
4,4,7
17,4,9
21,4,9
23,4,6
19,5,6
1,5,1
1,5,2
2,5,1
6,5,1
10,5,9
8,5,9
7,6,2
2,6,1
5,6,9
19,6,8
23,6,5
21,6,1
10,6,0
12,6,7
24,6,2
2,7,4
7,7,1
1,7,9
21,7,1
23,8,6
24,8,5
5,8,1
10,8,0
22,8,7
25,8,0
10,8,7
25,8,3
13,8,0
3,9,6
16,9,9
12,9,9
19,9,7
21,9,8
24,9,3
3,10,1
19,10,2
21,10,2
23,10,5
19,10,1
13,10,5
7,10,3
22,10,0
24,10,0
22,11,4
6,11,5
14,11,0
5,11,5
10,11,6
10,11,0
23,12,1
13,12,0
1,12,1
2,12,5
9,12,7
24,13,8
20,13,3
16,13,4
16,14,8
12,14,4
22,14,4
2,14,8
3,14,6
7,14,8
21,14,4
1,15,3
16,15,4
19,15,2
14,15,3
4,15,6
15,15,8
17,15,7
1,16,4
12,16,2
19,16,6
25,16,6
22,16,5
11,16,2
25,16,1
20,16,2
24,16,4
22,16,2
18,16,2
18,16,9
5,16,5
5,17,9
5,17,9
18,17,9
9,17,7
8,17,0
6,17,3
20,17,5
24,17,7
16,18,6
22,18,7
13,18,7
17,18,3
15,18,9
9,18,2
21,18,1
7,19,0
25,19,7
15,19,2
25,19,2
5,19,0
22,19,3
18,19,9
15,19,3
21,20,3
5,20,0
6,20,9
1,20,8
9,20,4
22,20,2
10,20,8
20,20,4
6,21,7
8,21,1
25,21,6
7,21,0
15,21,0
19,21,4
5,21,4
22,21,6
3,21,3
21,22,0
7,22,7
18,22,1
4,22,2
17,22,8
21,22,0
25,22,4
5,22,5
13,23,3
8,23,6
18,23,6
9,23,1
5,23,8
17,23,5
22,23,5
14,23,0
21,23,5
6,23,9
7,23,9
19,23,7
2,23,1
15,23,3
23,24,7
6,24,8
19,24,7
23,24,2
13,24,6
14,24,5
17,24,6
9,24,5
24,24,3
7,24,3
