volume,class_1
4,0
99,0
84,0
77,0
10,1
80,1
6,1
81,2
95,2
80,2
85,2
12,2
85,3
84,3
11,3
88,3
6,4
90,4
16,4
75,4
95,5
98,5
95,5
22,6
77,6
23,6
95,6
13,7
1,7
96,7
91,7
78,7
92,7
99,7
85,8
76,8
11,8
9,8
82,8
98,9
93,9
20,9
80,9
6,9
91,9
21,10
20,10
87,10
17,10
100,10
93,11
78,11
23,12
2,12
94,12
4,12
5,13
19,13
1,13
85,13
91,13
14,13
88,13
100,14
2,15
21,15
24,15
9,15
100,16
16,16
81,16
94,16
93,16
5,17
77,17
100,17
16,17
77,17
77,17
7,18
79,18
100,19
14,19
11,19
16,20
78,21
9,22
83,22
14,22
96,23
78,23
16,23
94,23
22,23
89,23
86,23
91,23
96,24
5,24
5,24
3,24
7,24
15,25
20,25
24,25
91,25
90,26
11,26
13,27
20,28
2,28
11,28
20,28
24,29
77,29
4,30
9,30
95,30
99,30
78,30
78,30
3,31
77,31
98,31
7,31
85,31
25,32
21,32
25,32
86,32
87,32
20,32
80,33
88,33
18,34
25,34
75,35
98,35
83,35
91,35
5,36
21,36
25,36
75,36
97,37
82,38
91,38
8,38
86,38
83,39
16,39
13,40
7,40
25,40
100,40
90,41
15,41
22,41
88,41
83,42
4,42
7,42
81,42
25,42
95,42
17,43
76,43
6,43
13,43
24,43
88,44
85,44
98,44
78,45
76,45
84,45
24,45
92,45
15,45
89,46
11,46
19,46
87,46
79,46
97,46
15,47
6,47
15,47
22,47
19,47
76,48
19,48
96,48
5,48
80,48
23,49
23,49
82,49
3,49
19,49
