volume,class_1
14,0
1,0
8,0
26,0
31,0
37,1
31,1
3,1
41,1
27,1
46,1
30,2
46,2
31,2
5,2
40,2
50,2
6,3
50,3
45,3
32,3
13,3
19,3
41,3
40,3
8,3
32,4
37,4
14,4
23,4
19,4
37,4
7,4
14,5
16,5
44,5
1,5
25,6
16,6
40,6
31,7
39,7
6,7
1,7
17,7
46,7
3,7
30,7
3,8
42,8
14,8
3,8
8,8
16,8
39,9
30,9
27,9
29,9
40,9
29,9
32,9
24,9
35,9
33,9
42,9
42,9
16,10
39,10
36,10
45,10
27,10
2,10
31,10
2,10
36,10
16,10
41,10
1,11
46,11
15,11
29,11
50,11
24,11
19,12
22,12
11,12
10,12
23,12
33,12
7,13
32,13
40,13
14,13
11,13
30,13
48,13
3,13
4,13
10,14
48,14
45,14
20,14
24,14
28,14
29,14
25,14
16,14
34,14
16,14
34,14
31,14
15,14
7,15
45,15
31,15
19,15
39,15
11,15
18,15
31,15
38,15
49,15
22,16
39,16
5,16
24,16
25,16
24,16
42,16
3,16
1,16
33,17
43,17
12,17
4,17
21,17
8,18
30,18
41,18
48,18
32,18
21,18
23,18
41,18
25,18
5,18
8,18
32,18
39,19
43,19
13,19
40,19
41,19
33,19
46,19
35,19
46,19
23,19
34,19
46,19
38,20
7,20
38,20
20,20
33,20
23,20
14,20
41,20
3,20
42,20
47,20
13,20
2,21
1,21
22,21
29,21
44,21
12,21
48,21
6,21
5,21
47,21
19,22
17,22
18,22
13,22
36,22
24,22
26,22
36,22
49,23
48,23
34,23
48,23
38,23
10,23
14,23
12,24
24,24
11,24
