volume,class_1,class_2,class_3,class_4,class_5
4.9,19,25,2,10,0
3.31,20,15,7,14,0
4.58,11,8,6,5,4
4.19,0,11,6,15,3
1.64,6,13,7,5,5
2.37,16,19,8,14,4
2.16,18,14,3,11,4
1.14,1,24,8,7,2
3.77,3,2,4,7,3
3.0,15,23,6,16,5
3.06,0,10,2,5,0
2.18,22,6,2,9,4
3.91,8,1,7,14,1
4.46,7,25,7,9,1
4.29,1,8,7,15,1
3.2,17,23,8,1,0
3.55,6,12,9,14,2
1.28,12,1,9,2,3
4.57,0,11,7,6,1
2.94,19,7,8,4,1
1.45,4,5,3,11,5
2.7,16,3,8,7,3
3.78,13,22,7,1,0
3.67,8,4,7,1,1
4.69,20,6,6,16,0
2.6,22,19,0,17,4
2.18,15,7,2,5,5
4.92,9,22,2,4,5
2.11,20,6,9,14,5
3.75,0,4,0,13,2
1.16,18,24,7,4,1
4.31,11,9,8,12,4
2.31,3,15,4,10,1
3.81,20,24,6,2,0
2.3,13,3,3,8,5
2.27,4,11,8,7,3
4.55,18,2,5,2,4
3.98,10,21,2,8,4
4.25,9,11,2,13,0
1.54,16,13,6,3,1
2.99,8,4,7,11,2
4.22,8,12,8,13,4
3.2,9,2,8,0,2
4.65,21,20,0,14,0
3.62,13,1,8,2,0
2.78,14,23,7,8,4
2.47,13,24,5,5,0
4.31,3,17,7,2,4
4.53,18,25,3,8,4
1.72,12,0,2,14,5
1.91,2,18,1,6,2
3.59,13,13,3,4,3
3.91,16,9,0,6,5
4.53,5,21,6,16,2
3.25,10,13,0,14,5
4.44,21,2,5,14,3
1.39,16,6,1,7,2
2.42,20,18,1,5,3
4.14,0,4,2,1,0
1.96,11,11,2,12,1
2.03,1,24,9,12,4
4.57,5,15,6,3,0
4.84,7,1,1,7,5
1.06,18,19,0,3,1
3.8,20,21,9,5,1
2.22,8,11,6,10,4
2.17,17,21,1,15,2
2.71,12,13,1,11,0
1.92,14,3,1,0,4
4.54,2,18,5,13,3
1.96,13,16,4,17,0
4.31,9,15,1,8,0
1.13,5,14,2,13,5
1.33,2,13,0,12,4
2.95,19,9,2,12,2
4.83,7,8,2,17,0
2.1,7,22,6,13,1
2.98,11,22,9,10,3
4.59,8,19,6,15,0
4.33,3,17,8,14,0
3.33,10,4,4,11,0
3.38,6,17,5,8,1
4.64,3,2,0,8,2
3.75,12,7,5,11,2
1.37,4,14,7,5,5
1.51,18,6,1,12,2
2.79,10,9,8,3,4
1.86,11,5,7,4,2
4.31,2,13,6,15,1
3.11,22,17,2,3,4
1.39,21,24,8,5,4
1.6,5,6,8,12,2
2.85,18,11,1,17,0
2.2,20,5,3,14,2
4.15,4,16,6,12,0
2.71,16,3,9,12,3
3.96,6,14,1,5,4
3.93,12,7,6,6,3
3.76,4,24,2,11,1
1.77,0,17,7,5,2
1.76,20,6,6,6,0
3.5,4,23,1,14,4
2.46,15,16,0,4,0
4.57,6,25,3,15,1
4.3,2,0,1,15,5
1.35,16,16,2,11,3
1.19,7,22,7,3,4
4.81,12,0,5,10,4
1.02,2,17,6,6,1
1.22,2,0,2,6,2
1.2,17,0,0,12,1
1.49,22,21,1,10,1
3.61,15,10,4,15,3
4.15,22,1,8,8,0
3.74,18,19,4,14,3
4.71,1,10,6,6,0
2.15,13,20,2,9,2
1.66,17,17,9,6,3
4.11,2,25,6,10,0
4.01,12,6,1,15,0
4.99,7,11,5,2,4
2.82,0,16,8,3,5
3.25,5,12,3,7,5
2.13,7,11,8,7,2
4.7,22,21,4,12,0
8.58,18,14,5,3,2
6.82,16,23,4,16,5
7.97,10,22,5,13,3
6.58,0,18,3,11,1
8.13,8,21,0,15,2
6.81,21,6,7,0,1
6.85,20,25,9,6,5
6.3,9,19,2,6,4
8.27,22,18,0,3,2
6.81,4,24,3,1,5
7.55,12,14,8,5,5
9.15,18,18,7,12,4
9.72,4,7,4,10,2
7.55,1,4,1,14,1
8.09,18,7,0,14,0
6.32,11,16,6,10,3
7.14,0,7,0,1,4
9.48,10,12,8,2,0
5.9,10,11,8,14,0
8.0,4,24,9,0,3
5.92,11,9,3,6,0
5.38,22,9,9,8,0
7.57,13,8,6,10,3
6.32,10,9,4,8,1
6.37,17,24,3,13,4
9.64,13,24,5,4,2
8.54,19,17,0,1,4
6.11,11,21,2,9,5
8.12,1,25,1,1,3
5.4,2,15,4,1,4
5.38,9,23,4,15,1
6.96,2,13,0,4,3
9.13,2,7,0,13,0
5.01,20,25,9,3,5
6.52,17,20,9,17,0
9.16,20,24,8,0,4
6.41,12,20,0,14,4
6.81,5,7,8,8,0
8.4,16,9,4,5,0
8.66,10,7,1,11,1
9.21,2,4,2,11,3
9.43,16,3,6,3,0
7.71,17,2,1,0,0
5.51,11,21,0,14,3
5.65,14,9,8,10,0
5.62,8,10,6,13,0
5.05,20,19,1,11,2
5.47,12,12,5,15,3
7.52,4,3,1,7,0
8.07,3,10,6,2,3
8.17,15,6,3,17,5
9.72,11,12,9,14,1
7.06,8,11,3,17,1
5.54,8,12,1,6,0
5.46,5,1,2,7,0
7.84,6,14,7,14,5
8.78,10,25,4,7,3
5.62,11,18,5,12,3
5.27,10,12,6,10,1
8.75,13,10,1,3,3
6.78,8,0,3,1,4
8.45,15,3,4,9,0
6.58,9,16,2,16,0
6.31,6,21,3,2,0
5.29,18,3,7,3,2
9.31,11,11,1,11,4
8.73,18,9,6,3,4
7.55,17,18,8,9,0
9.55,17,6,2,0,0
7.94,17,18,3,3,0
8.68,2,1,3,16,1
9.32,17,13,4,11,1
5.74,1,24,7,0,1
9.13,9,16,8,4,4
5.33,10,13,4,0,4
5.85,11,5,5,16,3
8.1,9,19,5,4,3
6.44,2,17,9,10,0
7.54,20,25,5,0,4
6.59,4,4,2,4,4
5.53,19,22,5,9,5
7.36,3,23,6,10,0
7.74,6,12,2,1,3
7.88,0,13,0,14,4
7.21,9,15,7,15,2
7.87,1,8,1,16,3
6.54,19,16,7,8,0
8.99,10,19,2,8,5
10.82,5,14,4,7,5
12.13,6,0,2,16,1
11.8,12,23,9,11,1
10.84,18,12,8,17,0
12.45,16,16,8,10,4
13.88,15,7,0,15,1
12.06,12,25,5,14,2
12.66,14,3,2,16,0
14.4,8,22,7,14,2
14.89,7,2,1,9,1
11.08,15,19,1,12,2
13.36,12,5,4,2,1
14.8,9,15,2,9,1
11.43,16,5,9,1,1
11.18,15,25,7,1,0
14.06,2,1,1,3,0
12.15,17,9,2,7,2
12.14,0,7,4,0,2
14.88,19,2,1,10,3
14.38,1,2,3,16,2
11.79,22,24,1,6,5
12.24,20,11,3,4,4
13.1,9,6,1,11,0
13.52,4,23,1,4,1
13.53,17,17,4,5,5
14.94,13,23,7,6,5
12.83,8,25,3,7,1
12.85,1,21,8,6,2
11.66,1,2,8,10,2
12.72,0,20,5,15,0
13.18,11,3,8,9,1
12.67,14,16,3,5,4
14.74,21,10,1,11,0
13.31,22,8,6,11,2
10.13,7,3,5,5,0
13.89,22,9,6,13,0
12.47,3,4,2,1,0
