volume,class_1,class_2,class_3
85,0,6,2
95,0,8,9
8,1,6,5
6,1,24,6
94,1,15,2
90,1,14,6
2,1,20,2
92,1,21,1
81,1,21,4
92,1,21,0
11,1,16,8
4,1,14,0
8,1,20,0
89,1,18,0
89,2,3,5
76,2,18,9
98,2,20,5
100,2,20,2
81,2,8,7
4,2,23,6
24,2,8,3
25,2,2,5
76,2,16,9
98,2,0,3
97,2,19,8
1,3,22,8
75,3,15,5
99,3,13,1
92,3,20,6
7,3,3,9
88,3,15,4
93,3,11,2
8,3,4,7
83,4,19,4
87,4,7,3
87,4,10,0
18,4,7,8
93,4,12,0
25,4,16,6
23,5,15,3
6,5,7,7
100,5,17,6
1,5,12,1
16,5,7,8
92,5,8,4
8,5,4,5
99,5,20,4
1,5,9,1
88,5,1,0
79,6,0,3
3,6,12,5
75,6,7,0
93,6,23,3
78,6,24,4
81,6,2,0
78,6,19,3
77,6,1,6
15,6,13,9
98,7,7,9
82,7,2,7
84,7,19,3
100,7,10,0
96,7,10,5
12,7,6,4
98,7,13,7
2,8,0,7
9,8,15,0
86,8,22,4
18,8,6,9
95,8,6,5
10,8,24,2
11,8,19,3
5,8,23,3
18,8,17,0
85,8,6,3
75,8,3,8
79,9,5,6
10,9,1,0
78,9,1,8
4,9,18,5
91,9,11,0
15,9,18,3
3,9,1,4
89,9,10,1
80,9,4,2
79,9,9,1
12,9,4,2
20,10,3,0
19,10,5,7
94,10,3,4
13,10,4,8
22,10,7,2
82,10,4,3
86,11,5,4
6,11,4,7
100,11,4,9
87,11,1,6
86,11,18,4
83,11,14,5
18,11,16,7
1,11,9,0
20,12,10,2
96,12,8,7
5,12,11,7
100,12,23,3
15,12,3,8
81,12,14,3
6,12,21,4
89,12,24,7
16,12,21,1
86,12,20,8
16,12,15,2
94,13,24,4
91,13,9,6
5,13,12,3
86,13,14,5
81,13,9,8
90,13,11,8
87,13,23,5
23,13,0,3
99,14,18,9
90,14,6,2
77,14,21,7
9,14,9,2
81,14,10,0
16,14,19,9
91,14,0,7
81,14,13,9
98,14,12,5
87,14,16,2
11,14,22,5
4,15,5,5
10,15,14,6
19,15,2,8
5,15,13,1
93,15,18,6
3,15,21,9
76,15,5,1
18,16,24,6
12,16,9,9
83,16,24,5
79,16,19,8
4,17,22,2
88,17,23,3
4,17,9,0
25,17,2,5
21,17,17,2
21,17,10,2
81,17,17,1
83,17,13,7
24,17,0,1
22,18,2,6
8,18,19,9
14,18,6,1
7,18,15,7
94,18,22,1
22,18,8,4
76,19,8,8
8,19,17,4
88,19,5,9
83,19,23,1
83,19,11,6
3,20,1,2
17,20,22,9
20,20,10,8
79,20,3,1
19,20,16,6
4,20,14,9
15,21,22,7
90,21,14,0
23,21,13,7
10,21,3,8
4,21,16,3
99,21,2,3
96,21,0,0
21,21,0,9
78,21,17,5
18,21,17,9
20,21,17,8
76,22,12,4
4,22,12,5
95,22,16,6
78,22,5,1
1,22,11,2
84,22,23,1
9,23,20,1
1,23,11,6
81,23,11,7
81,23,7,6
8,23,21,8
83,23,18,4
13,23,22,4
13,23,15,1
3,23,2,7
7,23,12,2
77,24,24,6
5,24,1,4
19,24,13,8
100,24,5,9
25,24,8,1
