volume,class_1
45,0
15,0
39,0
181,0
39,0
81,0
11,0
124,0
146,1
68,1
106,1
191,1
154,1
57,1
125,1
4,2
14,2
167,2
60,3
51,3
130,3
179,3
44,3
195,3
36,3
176,4
71,4
2,4
59,4
56,4
119,4
57,4
18,4
200,4
31,4
153,4
42,5
131,5
36,5
89,5
175,5
100,5
116,5
75,6
55,6
113,6
141,6
177,6
86,6
150,6
102,6
80,7
135,7
11,7
196,7
168,7
197,7
55,7
5,8
87,8
54,8
70,8
36,8
41,8
148,8
169,8
172,8
40,8
2,9
195,9
14,9
156,9
20,9
190,9
176,9
190,10
135,10
115,10
197,10
40,10
89,10
73,11
102,11
179,11
129,11
127,12
171,12
27,12
127,12
82,12
74,13
134,13
125,13
95,13
152,13
36,13
148,13
15,13
171,13
147,13
129,14
7,14
182,14
12,14
70,14
81,14
186,14
146,14
89,15
1,15
195,15
76,15
189,15
169,15
174,15
143,16
196,16
124,16
136,16
130,16
133,17
184,17
138,17
152,17
65,17
97,17
88,17
96,17
162,17
73,17
186,17
112,17
111,18
145,18
155,18
24,18
191,18
159,18
108,18
195,18
190,18
89,18
165,18
12,18
140,18
155,19
195,19
106,19
178,19
114,19
175,19
15,19
183,19
87,19
142,19
149,19
113,19
35,20
153,20
143,20
169,20
180,20
118,20
116,20
91,20
149,21
39,21
55,21
58,21
123,21
167,21
33,21
85,21
109,21
98,21
89,22
19,22
155,22
152,22
53,23
164,23
94,23
54,23
64,23
87,23
179,23
9,23
64,23
92,23
76,23
41,23
33,23
26,23
80,23
96,24
66,24
15,24
45,24
180,24
105,24
