volume,class_1
21,0
20,0
8,0
9,0
19,0
25,0
22,0
9,0
32,0
37,0
11,0
3,1
19,1
16,1
34,1
26,1
28,1
36,1
4,1
25,2
16,2
22,2
37,2
10,2
37,2
22,2
16,2
24,2
27,2
35,3
21,3
23,3
6,3
1,3
33,3
24,3
31,3
27,3
26,4
5,4
34,4
5,4
37,4
13,4
36,4
24,5
14,5
18,5
3,5
33,5
28,5
28,5
28,6
10,6
31,6
34,6
30,6
13,7
25,7
36,7
13,7
33,8
32,8
34,8
7,8
5,8
31,8
2,8
18,8
31,8
19,8
16,8
14,8
15,8
17,8
6,9
4,9
27,9
34,9
25,9
27,9
28,9
35,10
15,10
13,10
26,10
30,10
23,10
31,10
2,10
29,10
33,10
35,11
10,11
15,11
23,11
33,11
13,11
34,11
4,12
29,12
7,12
26,12
31,12
10,12
19,12
1,13
16,13
37,13
21,13
32,13
19,13
32,13
37,13
29,13
18,13
18,13
13,13
37,14
16,14
8,14
36,14
16,14
14,14
31,14
21,15
1,15
25,15
31,15
20,15
14,15
8,15
2,15
4,15
16,16
22,16
12,16
6,16
37,16
19,17
23,17
31,17
9,17
29,17
14,17
13,18
27,18
12,18
25,18
9,18
20,18
26,18
31,19
16,19
18,19
4,19
21,19
22,19
36,19
21,19
22,19
26,19
37,20
2,20
14,20
33,20
24,20
25,20
1,20
3,20
5,20
37,21
17,21
5,21
32,21
28,21
28,22
7,22
28,22
35,22
20,22
15,22
27,22
31,23
32,23
21,23
14,23
13,23
28,23
32,23
1,23
33,23
18,23
32,23
14,24
19,24
1,24
12,24
5,24
10,24
