volume,class_1
3,0
5,0
6,0
18,0
24,0
21,0
4,0
13,0
6,0
21,0
3,0
11,0
15,0
19,0
8,0
24,0
7,0
13,0
11,0
2,0
17,0
6,0
17,0
25,0
11,0
11,1
18,1
10,1
14,1
17,1
22,1
14,1
12,1
22,1
22,1
13,1
9,1
20,1
4,1
23,1
18,1
23,1
21,1
1,2
24,2
14,2
11,2
17,2
6,2
3,2
9,2
18,2
5,2
6,2
6,2
3,2
13,2
14,2
5,2
3,2
8,2
1,2
25,2
25,2
12,2
11,2
7,2
6,2
3,3
14,3
7,3
24,3
17,3
13,3
14,3
17,3
9,3
16,3
1,3
14,3
15,3
9,3
21,4
14,4
6,4
21,4
1,4
14,4
22,4
22,4
19,4
11,4
4,4
13,4
18,4
5,4
9,4
17,4
1,4
13,4
9,5
8,5
18,5
4,5
11,5
2,5
18,5
19,5
5,5
6,5
13,5
13,5
24,5
12,5
17,5
8,5
9,5
17,5
7,5
24,5
11,5
5,6
4,6
5,6
18,6
22,6
4,6
21,6
15,6
2,6
18,6
9,6
24,6
6,6
19,6
16,6
23,6
9,6
8,7
9,7
8,7
4,7
17,7
19,7
17,7
10,7
14,7
3,7
13,7
17,7
12,7
19,7
4,7
17,7
25,7
20,7
6,7
11,7
13,8
8,8
13,8
20,8
11,8
2,8
15,8
20,8
21,8
14,8
17,8
14,8
22,8
9,8
18,8
14,8
9,8
8,8
7,8
5,8
6,9
24,9
8,9
8,9
20,9
20,9
25,9
16,9
11,9
16,9
20,9
19,9
24,9
16,9
25,9
2,9
8,9
9,9
22,9
12,9
18,9
3,9
