volume,class_1,class_2
11,0,13
25,0,2
172,0,4
180,1,23
164,1,9
2,1,16
166,2,13
180,2,13
31,2,11
39,2,8
191,2,3
21,3,22
48,3,6
41,3,0
30,3,6
14,4,19
152,4,3
33,4,13
39,5,15
158,5,24
185,5,1
40,6,19
47,6,1
156,6,5
23,6,0
152,6,19
178,6,15
167,7,9
36,7,8
2,8,10
22,8,13
180,9,5
39,9,11
27,10,13
171,10,14
194,10,9
44,10,2
49,10,16
41,11,12
167,11,1
174,11,23
171,11,2
195,11,18
14,11,9
190,11,14
200,11,6
171,12,0
182,13,3
27,13,11
22,13,0
198,13,5
2,13,11
150,13,15
157,13,14
199,13,9
50,13,17
2,14,24
30,14,17
4,14,1
9,14,2
33,14,16
165,15,0
176,15,21
26,16,20
48,16,4
162,16,11
184,17,2
178,17,23
32,17,22
192,17,12
24,18,18
22,18,12
33,18,11
28,18,2
154,19,8
175,19,17
11,19,23
41,19,1
175,19,8
19,19,22
174,19,24
175,20,21
155,20,7
25,20,4
3,20,4
158,20,0
39,21,21
193,22,13
43,23,19
152,23,7
21,23,6
27,23,16
162,24,14
23,24,2
182,24,19
44,25,22
163,25,5
154,25,19
35,25,17
167,25,12
38,26,1
164,26,20
167,26,15
31,26,21
182,26,12
1,27,14
13,27,6
9,27,14
196,27,17
21,27,15
2,27,8
33,27,10
173,28,14
23,28,7
187,28,9
188,28,4
168,28,23
191,28,5
30,28,21
49,29,23
44,29,17
15,30,7
194,30,20
163,31,20
170,31,9
10,31,21
175,32,23
40,32,22
169,32,11
192,32,10
40,33,7
168,33,16
151,33,8
191,33,12
155,34,18
22,34,16
12,34,15
154,34,19
181,35,5
46,35,13
180,35,3
15,36,7
180,36,22
190,36,17
163,37,21
35,38,9
22,39,7
164,39,20
164,39,24
41,39,6
166,39,22
24,39,18
150,39,16
168,39,6
172,40,18
193,40,3
163,40,4
15,40,3
38,40,5
181,41,3
200,41,10
9,41,0
39,41,23
157,42,18
171,43,17
37,43,24
27,43,10
157,43,6
25,43,21
25,43,5
199,43,15
27,44,12
179,44,1
154,44,15
33,44,18
158,44,0
170,45,10
1,45,22
155,45,20
30,46,3
41,46,8
3,46,7
44,47,10
8,47,18
36,47,2
158,47,8
29,47,20
186,47,12
11,47,24
20,48,19
49,48,20
48,48,14
155,48,4
194,49,16
164,49,1
167,49,24
23,49,11
47,49,4
168,49,10
47,49,24
