volume,class_1,class_2,class_3,class_4,class_5
3.84,25,28,12,15,18
2.98,27,23,2,22,10
3.85,24,22,5,14,9
1.31,18,36,0,30,13
2.32,1,35,17,26,13
3.29,15,10,19,12,25
2.91,37,12,25,29,28
2.96,23,32,28,7,20
1.13,4,22,20,19,22
2.6,1,10,13,9,6
4.57,12,1,25,23,24
4.44,13,29,28,28,2
2.61,31,16,1,30,21
3.73,24,33,12,20,19
4.05,8,20,14,14,28
2.23,2,18,9,6,15
4.86,5,28,5,23,30
3.51,27,31,18,29,32
4.94,30,34,16,21,0
3.48,28,10,7,7,19
3.29,29,10,18,15,12
3.46,31,14,15,11,3
1.11,0,33,0,25,23
2.86,15,5,19,29,21
1.81,13,32,12,11,8
1.11,15,1,27,29,6
4.03,5,37,0,18,6
2.44,8,17,10,6,23
4.92,27,32,7,1,3
1.35,9,25,21,7,16
2.66,29,35,1,15,9
4.98,26,6,9,3,21
3.63,8,26,11,24,9
2.75,21,18,16,11,31
3.39,20,14,19,29,32
3.09,34,12,2,6,19
2.81,2,10,22,19,24
1.31,27,27,15,15,14
2.26,9,20,4,28,7
2.92,18,0,7,17,8
3.86,19,36,13,14,6
3.99,26,2,9,28,3
3.93,2,18,14,9,13
3.53,0,19,4,29,0
4.98,25,24,1,21,26
4.4,14,2,22,20,31
3.76,26,34,2,16,20
3.96,33,14,22,0,25
1.99,3,6,20,16,8
3.4,6,25,13,26,11
2.09,16,13,18,28,18
3.06,34,25,12,14,8
4.35,28,3,1,8,4
3.17,31,4,13,27,1
1.44,4,19,23,20,30
4.39,4,17,15,23,24
4.31,30,24,8,14,28
2.63,31,15,17,7,16
3.68,28,7,25,0,21
3.6,26,16,23,20,3
4.24,27,37,20,20,27
2.46,22,14,18,26,25
2.59,5,27,9,2,31
4.78,16,36,28,0,11
1.73,2,1,19,22,17
4.77,12,37,6,20,31
3.44,5,23,6,14,10
1.92,2,29,20,20,21
2.43,26,39,22,1,7
3.85,26,12,20,22,27
4.24,33,34,14,21,7
1.17,2,0,23,11,30
1.98,30,23,25,20,24
3.97,31,19,1,24,29
2.96,9,10,21,7,24
4.57,23,3,13,22,15
2.99,13,7,6,4,17
