volume,class_1,class_2
67,0,6
86,0,9
50,0,2
65,0,7
87,0,1
57,1,1
75,1,1
55,1,5
54,1,9
66,1,8
63,1,4
77,1,1
79,1,4
58,2,3
81,2,9
93,2,5
72,2,8
56,2,0
93,2,7
92,2,6
58,2,9
73,2,0
75,2,1
63,3,2
90,3,4
83,3,3
82,3,6
95,3,5
72,3,8
92,3,4
66,3,9
51,3,8
73,3,0
82,3,3
73,3,9
92,4,3
61,4,2
65,4,3
53,4,7
78,4,8
53,5,4
92,5,1
86,5,0
84,5,7
61,5,6
70,5,8
60,5,5
53,5,7
93,5,5
59,6,6
75,6,5
96,6,3
76,6,9
51,6,4
50,6,6
77,6,2
55,6,3
84,7,2
74,7,6
59,7,1
76,7,1
60,7,0
82,7,8
71,7,2
73,7,7
92,7,5
87,7,5
80,7,3
68,8,1
88,8,5
65,8,8
93,8,7
56,8,1
91,8,7
79,8,3
83,9,0
78,9,3
79,9,2
82,9,6
54,9,8
54,9,0
57,9,4
90,9,4
68,10,2
62,11,1
87,11,3
57,11,5
54,11,9
56,11,0
53,11,5
91,11,7
92,11,2
55,11,5
90,12,8
55,12,1
80,12,6
59,12,4
66,12,4
51,12,0
60,12,6
71,12,3
77,13,1
53,13,0
75,13,5
76,13,8
82,13,6
73,13,1
72,13,3
56,13,5
80,13,1
56,13,8
50,13,0
70,14,9
72,14,9
54,14,9
51,14,1
54,14,7
53,14,5
80,14,0
100,14,7
87,14,4
70,14,3
94,14,7
58,15,4
76,15,9
50,15,0
91,15,9
93,15,5
55,15,9
89,16,2
71,16,8
96,16,2
60,16,8
98,16,7
85,16,4
79,16,5
86,16,9
96,16,1
86,16,3
91,16,1
63,16,2
59,17,0
58,17,9
94,17,3
92,17,5
79,17,4
86,17,6
56,17,9
94,17,6
88,18,0
88,18,1
54,18,4
80,18,6
52,18,4
81,18,7
69,18,0
87,18,7
68,18,8
97,18,5
100,18,5
90,19,4
75,19,0
99,19,2
90,19,3
55,19,7
62,19,0
74,19,7
53,19,6
67,19,9
77,19,3
69,20,2
65,20,7
100,20,6
52,20,0
77,20,2
52,21,2
60,21,2
68,21,8
91,21,9
93,21,9
59,21,2
60,21,0
83,21,3
63,21,8
89,21,1
84,21,6
68,21,6
81,22,2
77,22,8
79,22,4
84,22,4
65,22,8
53,23,3
82,23,4
76,23,2
98,23,7
78,24,7
73,24,8
56,24,6
52,24,6
