volume,class_1
17,0
19,0
12,0
33,0
23,0
8,0
29,0
25,1
28,1
34,1
22,1
33,2
22,2
8,2
26,2
11,2
14,2
18,2
26,2
35,2
21,2
36,2
6,2
28,2
17,3
29,3
33,3
26,3
19,3
7,3
28,3
2,3
3,4
27,4
16,4
33,4
26,4
27,4
19,4
4,4
35,4
33,4
36,5
1,5
27,5
10,5
11,5
27,5
30,6
21,6
17,6
31,6
7,6
12,6
4,6
29,6
32,7
24,7
36,7
21,7
24,8
13,8
7,8
9,8
3,8
33,8
13,8
9,8
10,8
33,8
4,9
4,9
6,9
34,9
14,9
10,9
33,9
7,9
15,9
33,9
26,10
1,10
23,10
2,10
31,10
29,11
19,11
11,11
1,11
14,11
37,11
3,11
12,11
4,11
28,12
17,12
9,12
32,12
16,12
28,12
30,12
10,12
5,13
6,13
33,13
31,13
29,14
21,14
6,14
32,14
33,14
16,14
1,14
24,14
5,14
28,14
29,14
34,14
3,14
36,14
16,15
27,15
36,15
22,15
37,15
6,15
28,15
2,15
11,15
26,16
20,16
34,16
34,16
10,16
5,16
30,16
29,17
3,17
28,17
16,17
3,17
22,17
29,17
1,17
28,18
4,18
24,18
5,18
27,18
27,18
2,18
36,18
16,18
19,18
37,19
13,19
27,19
37,19
29,19
27,19
33,19
1,19
21,19
19,19
19,19
17,20
31,20
3,20
25,20
6,21
37,21
27,21
11,21
31,21
18,21
13,21
16,21
26,22
21,22
26,22
2,22
24,22
27,22
33,22
25,22
9,23
30,23
24,23
9,23
9,23
15,23
24,23
17,23
37,23
2,23
4,24
33,24
3,24
6,24
18,24
