volume,class_1,class_2,class_3,class_4,class_5
1.14,17,0,29,32,29
3.08,9,18,48,51,50
1.76,5,16,1,47,19
4.2,9,9,40,1,52
4.34,17,17,52,61,9
3.9,1,4,5,3,36
4.03,40,6,11,52,54
1.74,6,10,27,26,44
3.69,7,15,29,62,43
4.5,47,16,12,4,17
4.03,25,3,26,3,18
4.92,43,15,57,47,8
1.1,47,8,6,48,43
1.38,44,17,33,31,27
3.45,4,1,33,34,21
2.17,10,3,32,42,59
4.32,35,14,26,54,53
1.51,1,16,8,31,23
2.83,34,21,42,24,27
3.98,48,22,44,12,34
3.74,41,5,13,34,20
4.99,20,9,24,45,35
4.87,1,5,23,3,53
1.82,22,17,3,19,46
2.17,6,1,18,14,15
1.57,36,17,41,46,26
1.25,19,19,5,45,37
4.58,2,7,32,24,50
4.86,34,1,21,46,54
1.59,24,20,17,21,12
2.49,41,9,49,59,49
4.1,46,9,35,17,14
4.61,27,2,52,3,52
3.21,24,12,3,33,52
2.81,44,17,24,0,49
1.21,20,15,0,53,59
3.18,24,13,37,20,16
1.82,22,6,5,23,45
3.19,21,21,14,10,15
4.99,32,3,22,9,14
3.6,22,18,56,14,48
4.47,39,21,57,46,17
1.13,15,18,24,33,10
1.58,47,12,50,49,23
2.54,48,8,41,1,27
4.68,16,5,16,2,23
2.58,13,11,43,16,6
4.93,36,13,35,1,17
3.98,1,15,2,33,47
3.27,4,13,8,0,37
2.04,4,17,44,59,13
3.18,33,9,10,18,29
2.66,20,13,25,36,29
2.63,27,6,13,11,51
3.36,3,22,51,38,31
1.91,22,10,58,29,36
1.25,9,15,42,22,9
2.86,28,20,18,17,57
1.22,36,18,29,57,10
4.13,21,21,0,26,18
1.32,29,14,16,24,16
1.93,23,4,56,39,40
3.95,16,16,30,53,33
3.76,1,6,4,50,39
2.77,41,12,37,5,59
4.38,8,16,35,29,15
3.86,0,8,17,57,31
1.17,30,10,17,53,12
3.18,21,22,40,39,5
4.37,43,10,59,0,24
1.34,46,2,29,18,45
3.95,28,1,22,19,56
3.04,32,7,51,12,51
2.17,13,3,43,8,33
1.83,16,8,18,18,50
2.68,28,22,54,57,2
4.75,27,12,26,30,6
4.81,17,3,47,31,57
3.35,44,17,19,58,8
1.97,35,9,59,16,29
1.5,27,3,40,8,40
1.2,19,16,0,43,37
3.02,15,22,28,47,33
1.24,23,18,55,14,11
4.5,20,11,59,23,16
4.08,20,8,2,28,25
1.0,29,12,59,29,24
2.71,25,3,40,30,39
1.07,1,10,22,17,39
4.98,20,21,23,38,41
3.38,38,9,44,52,56
2.29,29,5,37,51,55
2.84,48,10,46,53,10
1.34,26,2,55,9,46
4.06,26,22,48,6,52
4.71,29,14,56,3,3
1.68,35,18,23,28,20
3.62,6,13,16,5,31
2.47,29,5,34,62,37
1.98,12,9,8,0,27
4.17,43,7,36,60,20
1.91,31,5,18,36,45
4.19,1,11,56,32,32
4.8,14,11,34,31,22
2.19,44,15,22,17,39
4.19,25,2,5,37,56
3.14,47,13,33,59,22
4.86,2,12,54,31,42
4.36,45,7,36,14,16
2.58,46,11,52,0,22
2.43,28,14,40,11,21
1.1,17,20,6,10,41
2.34,5,7,27,13,6
2.07,44,9,2,32,16
2.55,36,13,22,23,36
3.05,35,7,16,5,8
2.06,22,8,12,34,14
4.01,11,4,42,3,26
3.38,26,22,49,44,15
2.19,30,18,17,57,43
3.76,41,12,19,53,58
3.14,35,7,56,42,15
1.34,10,18,3,62,22
1.56,24,0,57,62,42
3.5,34,1,9,0,45
4.11,28,22,21,44,25
4.76,11,20,25,40,17
3.74,1,10,24,8,56
1.68,8,7,15,27,33
2.96,38,11,54,42,57
3.37,34,16,14,43,17
3.3,15,9,54,33,7
3.28,31,19,30,33,23
1.9,9,12,38,40,23
4.46,45,19,33,30,55
4.95,38,19,30,39,1
3.44,3,5,35,20,10
2.83,9,14,58,26,9
4.93,46,7,53,16,5
3.43,22,2,2,17,34
3.64,1,7,58,4,4
2.43,37,0,54,49,52
3.34,43,10,12,51,6
2.24,27,11,27,45,48
4.86,42,13,6,20,27
4.15,9,20,30,32,6
4.62,11,0,51,28,19
2.8,35,7,56,50,9
1.03,43,7,13,14,54
2.22,38,7,52,54,8
3.5,30,1,30,40,24
2.54,26,2,33,9,26
2.92,2,0,47,53,11
4.79,47,4,20,11,35
3.7,20,7,38,43,33
3.79,16,8,36,20,31
4.39,16,9,50,60,50
1.16,20,13,1,26,47
1.33,1,6,25,47,6
3.64,12,18,15,37,12
3.22,17,5,35,11,52
1.37,8,22,43,52,28
1.69,39,10,53,20,52
3.36,5,20,28,40,56
2.01,1,11,53,1,51
2.41,17,21,23,56,43
4.66,48,14,37,50,10
3.53,16,3,24,12,52
2.15,14,3,39,55,52
1.82,47,10,12,46,59
4.93,45,8,3,10,2
3.49,41,9,55,15,21
4.58,43,14,36,23,4
4.98,22,3,29,36,43
2.6,22,10,45,17,55
1.48,21,9,58,21,25
2.2,2,1,40,2,32
3.31,5,5,23,27,59
2.53,47,2,55,34,3
4.77,0,1,33,53,16
2.22,19,13,52,6,56
1.78,6,19,31,34,44
2.08,43,20,6,5,14
3.91,28,1,1,56,31
3.27,6,16,28,38,0
2.46,26,4,41,52,3
2.15,47,18,54,61,6
3.31,3,4,36,43,35
4.61,25,21,41,37,29
1.15,21,3,57,0,20
3.19,8,1,52,6,15
2.94,37,2,4,55,57
2.47,23,3,51,20,10
4.17,11,4,15,49,7
4.83,1,8,42,53,14
4.0,40,12,7,54,3
4.74,11,7,53,17,38
3.92,29,20,53,2,46
4.97,33,12,3,54,27
2.99,18,9,33,27,6
1.65,13,10,58,31,4
1.53,24,8,11,60,8
2.57,14,2,29,29,26
1.06,16,15,45,13,9
3.48,24,5,34,31,10
4.94,27,13,28,26,4
3.99,11,2,42,62,57
2.91,37,16,25,17,37
4.67,48,19,55,27,19
1.77,16,15,43,59,24
2.98,10,18,7,6,57
2.5,11,9,55,50,2
2.71,26,14,46,9,36
1.19,20,11,44,35,15
2.72,27,3,56,26,17
3.16,28,16,21,1,59
2.89,31,22,32,5,57
3.11,42,4,8,55,10
3.7,20,7,53,18,22
3.63,4,11,14,42,14
2.88,3,2,17,8,46
2.13,32,10,38,8,45
2.68,4,10,17,7,54
2.55,22,14,43,0,46
3.77,33,2,17,22,0
2.67,47,0,22,20,15
4.32,40,8,39,61,19
3.37,27,2,56,41,36
3.5,34,0,52,51,42
4.67,28,16,29,57,29
2.87,26,7,47,23,6
4.43,45,22,30,32,12
3.16,0,9,49,46,40
4.7,11,15,35,21,53
4.12,22,22,57,36,22
4.91,17,17,12,41,44
1.41,34,5,54,8,34
3.38,5,16,9,13,43
4.78,45,11,0,15,59
1.25,48,3,7,45,54
4.18,44,13,30,30,27
2.8,20,8,16,40,5
1.56,9,12,26,34,50
2.13,1,19,18,52,4
3.09,26,19,45,1,34
1.88,26,20,53,1,13
4.97,45,11,17,23,14
2.03,31,1,32,3,40
1.57,27,2,22,7,20
2.81,2,6,32,61,23
2.26,13,9,45,5,52
4.81,37,9,34,34,36
3.59,36,2,2,8,29
2.25,39,14,18,12,50
4.04,15,22,41,26,28
2.96,44,19,0,5,11
3.09,39,7,5,24,47
2.22,39,20,59,45,0
3.29,23,21,27,7,24
2.5,15,7,10,32,8
3.69,43,12,9,35,30
2.13,45,18,36,7,24
3.08,25,11,51,17,39
1.38,3,21,34,28,27
4.79,45,15,13,56,55
3.28,6,1,24,24,39
4.81,45,6,44,14,15
1.17,36,9,22,23,21
4.61,21,5,11,24,33
3.87,33,16,25,8,10
2.38,17,13,19,49,35
1.94,22,3,52,18,24
4.8,34,2,12,6,41
4.49,43,17,19,25,28
2.48,9,20,25,53,27
3.47,6,11,21,23,34
1.75,11,22,50,52,56
2.41,26,10,41,46,7
1.46,36,10,40,8,40
3.73,30,3,28,14,45
2.34,38,20,33,4,41
1.85,48,6,13,56,58
4.67,29,7,1,13,20
1.19,15,13,51,20,42
2.13,17,2,23,35,55
3.31,17,7,17,53,58
2.47,26,16,56,16,22
3.88,18,16,23,57,11
2.1,11,17,15,3,30
1.6,39,9,7,14,3
2.42,3,0,42,1,40
3.19,10,2,1,32,29
1.92,2,7,14,31,47
3.86,45,13,28,8,54
2.79,46,16,28,29,48
4.92,25,0,42,25,3
3.86,39,12,29,62,55
3.47,11,10,19,37,44
2.15,45,12,3,40,8
3.87,34,4,37,61,58
3.23,37,22,47,1,19
4.42,44,3,29,52,1
3.88,12,16,20,33,49
4.77,22,9,44,58,23
2.05,45,18,17,7,1
4.25,34,10,22,61,4
4.97,29,18,51,53,4
3.02,21,16,24,25,29
4.86,4,8,59,45,49
3.87,0,20,43,57,40
1.23,35,7,46,24,53
1.05,1,19,37,59,5
3.36,20,4,56,2,34
2.42,37,3,29,9,38
2.67,48,3,7,21,26
4.59,16,11,33,43,8
3.59,24,22,20,61,24
1.13,20,4,9,46,19
2.63,45,22,30,24,8
4.79,13,5,31,15,44
2.23,23,21,22,61,8
2.76,28,15,29,22,57
4.1,13,8,39,17,47
4.65,38,5,30,23,56
4.84,42,3,39,28,9
3.82,25,7,54,34,25
3.75,2,20,3,48,33
2.23,40,7,5,32,39
4.63,14,10,3,41,30
1.49,27,6,19,50,8
4.32,43,8,59,27,14
3.15,34,2,35,51,20
1.76,23,2,31,14,29
3.57,6,9,31,45,16
2.55,22,16,56,3,57
4.47,16,5,26,9,45
2.95,33,19,29,43,1
4.18,6,15,25,19,21
3.02,2,1,59,33,50
1.12,25,14,38,1,25
1.97,27,19,48,8,7
2.31,22,8,24,32,25
1.75,35,4,48,44,46
4.87,18,8,8,57,42
1.61,20,1,31,9,51
2.26,23,12,27,15,26
2.07,25,2,8,36,54
2.87,40,4,37,40,39
1.17,45,15,5,60,30
3.33,10,20,27,21,18
2.35,16,6,6,60,6
1.3,48,12,2,3,24
4.04,15,10,37,17,53
4.62,32,12,48,38,37
4.49,1,18,15,30,14
2.83,40,4,6,1,49
4.29,0,12,36,9,2
3.24,37,22,51,11,2
2.83,20,14,16,18,15
4.24,30,16,19,14,30
3.43,2,14,45,36,48
2.29,29,16,39,41,15
1.74,22,19,12,53,43
3.06,23,10,17,2,46
1.46,4,22,21,1,17
1.06,19,8,30,23,23
2.81,13,12,17,3,33
3.92,29,12,43,44,34
4.79,4,10,0,14,16
1.62,2,6,29,29,12
2.31,42,15,17,28,13
1.91,16,11,5,16,36
4.16,23,18,24,9,34
4.53,47,15,10,49,3
1.58,17,14,21,34,49
1.3,44,13,0,9,56
3.6,2,15,2,40,2
3.17,45,7,25,1,18
3.23,37,8,7,50,55
2.74,0,11,9,38,55
1.04,40,2,6,18,13
4.37,38,12,24,56,58
4.91,34,9,26,18,3
2.37,5,9,14,43,43
3.38,39,3,34,50,46
2.22,5,20,7,6,46
3.79,42,6,0,46,0
2.38,13,22,58,7,58
3.45,18,8,0,39,43
3.1,39,17,42,57,56
2.58,4,14,27,35,32
4.86,21,8,7,48,48
2.63,30,13,13,11,34
1.11,13,14,8,58,27
4.17,5,21,34,35,48
2.21,17,20,37,47,55
4.04,34,20,51,9,23
2.01,15,0,40,20,41
2.02,28,5,7,8,50
1.86,2,22,30,12,6
1.93,37,15,23,23,48
1.73,29,21,38,34,12
1.67,26,12,44,34,5
3.89,15,0,49,11,39
2.9,16,3,42,62,10
2.77,12,13,20,37,4
2.31,0,14,40,4,21
1.49,41,12,11,20,11
2.87,24,13,44,50,22
4.75,40,11,59,37,40
2.92,26,11,34,55,1
1.11,24,15,33,53,18
2.44,44,15,58,49,1
2.56,43,21,42,11,0
3.89,45,9,0,20,4
3.48,39,20,28,43,54
4.22,24,7,26,56,54
2.38,3,3,55,17,34
2.65,11,8,34,33,34
4.53,0,0,58,21,2
1.63,44,16,17,14,40
4.53,13,8,11,45,14
4.86,48,22,57,55,0
1.85,38,18,7,11,1
4.98,40,11,31,61,49
2.56,19,2,17,47,18
1.69,6,11,34,33,8
4.41,25,13,34,59,56
4.68,45,6,10,29,17
2.42,46,0,23,17,53
3.5,42,21,51,20,57
2.48,7,13,55,40,11
2.83,48,5,2,4,39
2.96,26,8,38,45,59
3.9,0,7,3,1,48
2.86,24,3,21,8,44
2.12,29,17,54,12,19
2.76,16,11,2,45,40
4.89,6,6,58,4,57
2.67,9,6,1,14,39
1.23,44,8,12,59,32
1.14,2,4,54,41,12
1.47,20,10,6,30,51
2.54,13,16,59,38,28
4.95,35,10,23,11,19
1.48,35,3,56,53,31
3.21,34,14,43,38,7
1.06,32,8,57,48,8
3.24,41,21,13,36,17
2.07,40,22,51,36,22
3.42,12,14,56,5,52
1.41,0,2,50,53,0
1.5,12,13,24,52,57
3.08,25,0,28,54,0
3.97,4,19,40,49,4
4.52,9,21,20,29,5
1.37,7,11,4,6,46
3.37,5,9,26,24,32
1.09,6,4,0,38,12
3.09,7,1,14,25,30
3.91,16,10,22,48,7
3.43,9,12,49,1,11
3.16,20,9,27,30,48
3.76,10,22,55,55,38
1.21,36,18,6,46,21
4.28,33,14,5,12,59
4.89,23,7,25,57,35
1.31,32,6,23,17,18
3.42,5,9,51,27,55
3.37,10,17,23,52,33
4.82,2,12,45,57,51
3.38,1,14,27,57,56
2.72,23,1,50,8,44
4.84,5,20,1,7,3
2.38,27,18,30,1,10
1.3,35,4,49,0,3
1.41,14,15,0,56,14
4.03,30,0,6,56,6
1.29,42,4,21,22,38
4.85,31,15,18,30,50
1.66,22,10,0,11,36
2.29,38,2,32,18,31
1.9,31,11,14,36,3
2.03,12,13,3,62,50
1.51,11,4,19,14,30
2.48,29,14,56,31,9
4.37,31,11,48,23,10
4.29,39,0,50,54,43
1.48,0,3,38,1,52
1.23,47,4,22,8,1
2.36,38,9,25,21,51
2.12,13,7,56,21,55
3.43,31,19,55,4,25
4.57,31,21,11,21,6
4.11,18,12,13,30,9
3.09,27,15,54,35,59
4.45,46,6,19,60,30
2.54,12,1,14,52,10
3.22,22,0,36,8,0
