volume,class_1
22,0
34,0
22,0
19,0
3,1
17,1
10,1
26,1
14,2
28,3
11,3
7,3
11,3
27,4
13,4
10,4
9,4
8,4
24,4
27,5
24,5
13,5
29,6
25,6
7,6
25,6
1,7
28,7
2,7
30,7
18,7
34,8
3,8
15,8
5,9
15,9
19,9
5,9
8,10
16,10
15,10
5,11
26,11
19,11
15,11
9,12
1,12
14,12
30,13
36,13
12,13
4,13
7,14
12,14
31,14
37,14
22,15
20,15
31,15
14,16
31,16
35,16
32,17
10,17
17,17
20,17
27,17
7,18
11,18
37,18
16,19
27,19
29,19
33,19
6,20
30,20
37,21
19,21
19,21
26,21
4,21
19,21
34,21
24,21
7,22
11,22
7,23
36,23
4,23
34,23
3,24
27,24
28,24
20,24
33,25
16,25
26,25
37,25
31,25
35,26
20,26
20,26
35,26
16,27
2,27
31,27
11,27
27,28
4,28
31,28
7,29
17,29
19,29
28,29
5,30
11,30
3,30
12,30
26,30
17,30
20,30
18,31
36,31
26,32
2,32
27,32
7,32
13,33
23,33
1,33
15,33
35,33
6,34
34,34
1,34
18,34
17,35
2,35
4,35
5,36
8,36
7,36
3,36
33,36
8,36
25,36
16,37
37,37
34,37
4,37
1,38
33,38
18,38
12,38
12,38
12,38
15,38
22,38
19,39
34,39
9,39
29,39
30,39
26,40
25,40
32,40
1,40
19,40
34,41
36,42
18,42
11,42
37,42
37,42
19,43
25,43
1,43
17,44
22,44
7,44
27,44
21,44
25,45
19,45
33,45
17,45
20,46
37,46
26,46
17,47
16,47
30,47
33,48
9,48
18,48
1,49
8,49
7,49
23,49
27,49
