volume,class_1,class_2,class_3,class_4
2.51,25,4,8,23
4.78,20,8,10,15
3.5,8,12,11,4
3.56,8,1,1,5
4.85,0,2,12,18
1.68,6,5,4,9
1.47,13,7,1,17
1.85,10,10,0,14
1.69,14,2,13,20
4.0,20,11,6,4
2.79,15,11,10,20
2.58,19,3,8,9
3.46,3,1,14,21
3.8,18,4,4,22
4.2,23,12,6,18
3.28,23,0,11,19
1.91,6,6,5,1
4.35,2,0,12,0
4.61,23,1,12,10
1.66,8,6,15,7
4.63,8,6,14,16
4.28,25,10,5,11
2.13,24,6,7,6
2.44,9,4,4,17
1.61,24,12,14,9
4.43,23,10,3,4
2.24,7,3,15,9
4.65,8,10,7,0
4.96,1,4,3,13
3.92,6,1,6,17
1.17,22,7,3,24
4.14,10,4,15,9
3.0,14,6,15,22
1.21,6,11,7,22
1.21,18,11,4,7
1.15,1,7,8,0
1.52,21,4,13,10
2.68,17,0,12,19
3.04,2,8,6,13
2.14,13,12,6,4
2.96,11,8,15,5
3.64,23,0,8,13
4.27,2,8,2,6
2.89,4,0,6,20
3.08,13,4,4,7
1.96,3,7,8,4
2.45,10,6,8,7
3.86,22,1,7,11
4.79,10,9,12,17
2.51,21,7,2,23
4.16,20,2,11,13
1.73,2,10,5,7
2.21,13,11,1,4
2.57,16,1,4,18
4.35,2,10,7,23
1.09,6,8,15,5
2.29,5,12,4,21
3.09,2,9,4,8
1.42,24,7,8,17
3.79,17,5,13,16
3.41,13,7,5,9
4.99,16,1,12,5
2.35,7,3,7,0
2.54,19,5,5,0
3.03,18,11,7,12
4.68,2,0,3,24
4.51,15,11,0,17
4.58,21,11,15,9
4.42,6,1,8,19
2.17,8,0,2,23
3.42,19,5,3,14
1.13,19,0,9,12
2.27,18,9,0,23
2.71,19,9,5,11
1.08,9,2,10,22
4.05,1,8,15,5
3.66,24,4,10,16
3.11,18,4,4,20
4.93,5,2,6,12
1.69,9,9,2,7
3.55,3,4,13,21
1.96,25,7,4,13
1.16,20,3,4,15
3.13,2,4,12,14
3.68,22,2,11,11
1.97,1,9,0,15
1.26,18,6,14,15
4.33,1,11,6,15
2.34,19,2,9,2
2.28,23,3,15,19
3.32,21,9,9,19
1.76,10,8,14,8
3.06,10,0,4,3
2.19,1,10,5,12
1.5,21,4,3,19
2.8,21,5,9,5
3.84,10,7,6,23
3.74,15,12,14,3
3.37,7,3,5,4
4.78,13,7,10,13
1.9,5,0,15,3
3.17,17,1,13,23
4.14,12,3,4,23
2.16,16,3,1,10
4.69,23,11,0,24
1.75,12,6,2,3
1.45,24,0,4,15
3.98,6,11,1,9
4.33,15,5,15,9
4.75,22,3,14,15
3.48,9,0,1,11
1.83,7,3,4,7
4.86,22,5,12,18
4.44,1,11,6,3
4.04,18,3,11,11
2.42,8,5,1,7
3.41,25,0,1,1
3.77,22,1,3,14
2.84,13,1,15,1
3.57,16,4,0,2
3.32,16,8,7,6
2.58,13,4,4,3
1.48,21,7,8,21
1.96,5,0,1,16
2.09,5,12,9,1
1.12,18,11,13,5
2.55,6,2,2,18
1.1,21,10,15,24
4.66,24,9,8,11
2.95,9,0,14,16
1.04,24,10,10,14
4.85,25,3,0,21
4.54,2,10,11,3
3.84,24,11,7,24
4.47,9,6,7,1
2.44,21,5,3,15
1.58,15,5,5,8
4.11,13,5,7,24
1.25,7,0,6,0
4.77,2,2,14,3
2.66,23,1,9,12
3.31,15,7,6,13
1.08,14,10,10,7
3.02,19,3,14,14
4.03,3,12,11,11
4.74,8,3,6,20
3.88,9,9,7,14
2.83,6,8,7,22
1.76,12,3,9,9
4.59,5,1,12,20
3.73,15,3,1,13
1.89,1,4,1,7
2.35,23,7,9,4
3.58,3,4,8,17
2.3,3,5,8,16
