volume,class_1,class_2,class_3,class_4
1.34,13,0,25,10
3.35,3,6,10,10
4.62,3,5,11,10
3.33,12,2,18,3
4.38,10,2,12,13
3.26,4,4,7,8
2.64,9,4,17,5
1.84,9,2,16,14
2.17,16,2,11,0
3.96,14,3,4,0
3.85,12,1,24,9
2.84,9,2,7,2
3.31,10,3,23,7
2.32,2,5,1,1
2.26,19,4,16,4
4.32,12,3,1,13
2.53,1,5,10,8
1.0,4,4,11,13
3.22,10,5,18,9
1.1,2,2,14,10
2.01,16,4,18,3
3.07,14,5,3,17
2.32,1,2,25,13
1.48,10,0,9,7
3.07,4,5,9,3
2.63,11,6,1,12
4.22,0,3,21,12
1.37,6,0,14,7
3.74,5,3,24,17
2.09,11,0,0,3
3.26,7,5,16,12
4.05,18,0,6,1
4.12,16,3,7,0
2.88,11,6,19,17
3.33,9,3,21,5
3.91,15,3,22,5
3.87,1,1,2,13
3.18,19,0,18,3
2.67,8,3,18,4
3.39,6,5,8,8
3.78,13,5,25,8
1.73,9,4,21,4
4.24,19,1,2,7
4.97,5,4,3,15
2.29,14,1,13,4
4.06,12,5,24,5
1.21,17,0,0,8
2.58,4,0,7,15
4.03,14,1,4,16
1.76,15,6,6,17
4.61,4,2,12,9
3.67,10,5,3,4
3.12,17,6,0,11
3.73,2,4,10,15
1.24,10,2,20,9
2.63,18,3,21,0
3.14,12,5,0,5
4.88,8,6,7,16
1.18,11,0,5,15
1.79,15,2,2,8
3.86,8,5,13,0
3.76,17,5,9,0
1.46,4,1,4,17
1.23,5,3,17,13
2.98,2,4,4,0
1.15,4,0,21,11
4.65,3,2,14,17
4.85,14,2,20,7
2.97,12,2,15,0
2.16,3,0,2,16
2.92,6,4,6,14
2.2,8,0,20,3
1.96,2,1,23,1
3.97,5,6,19,17
1.45,5,3,24,10
1.75,8,2,8,11
3.24,10,0,16,16
2.1,17,2,3,8
4.3,2,1,18,17
2.9,2,3,1,17
4.19,9,6,3,11
2.84,16,4,10,9
3.5,13,5,11,8
2.04,6,1,1,3
1.84,16,2,18,0
2.56,6,5,5,9
3.5,11,5,15,15
4.5,2,5,2,14
1.74,12,0,14,2
2.03,11,2,12,6
4.15,2,1,8,10
2.32,16,6,4,9
1.13,9,6,13,6
2.84,17,0,8,3
1.37,0,4,5,17
4.4,11,2,1,9
1.6,9,6,7,4
4.76,15,6,3,13
4.88,11,5,8,12
4.82,0,1,17,16
2.24,6,4,9,16
3.02,8,5,21,12
4.42,15,3,22,16
2.08,19,5,9,9
4.75,15,4,7,15
3.5,7,1,9,10
3.44,0,4,0,10
4.36,2,2,2,4
2.71,8,4,8,0
3.21,8,2,18,14
2.72,11,0,7,15
1.05,18,6,5,4
4.06,17,5,16,0
2.23,12,0,19,14
4.44,2,0,3,13
4.77,19,6,16,11
1.46,2,2,16,3
4.49,8,1,0,9
2.17,2,2,23,14
2.99,18,5,25,16
4.31,10,3,12,2
1.03,10,4,22,14
3.95,2,4,19,7
1.06,2,4,2,12
1.79,13,2,25,11
9.82,14,6,17,17
7.84,12,0,9,4
8.81,2,4,0,4
8.05,10,6,23,6
5.26,14,1,19,4
5.44,8,5,1,0
8.25,11,2,15,10
6.65,12,0,16,3
9.76,18,2,5,10
6.93,17,1,8,13
7.01,9,3,8,17
6.52,15,3,22,11
5.24,6,5,13,15
5.57,14,5,5,2
9.58,13,3,2,15
8.33,6,4,9,13
9.11,18,6,25,0
5.1,8,6,17,13
6.04,14,2,7,0
6.27,17,1,10,14
5.51,19,5,9,17
9.72,4,2,1,10
9.72,9,3,1,6
7.61,15,3,13,16
8.0,15,5,10,13
6.94,10,4,19,15
8.09,4,6,2,1
5.68,1,4,21,10
9.6,6,0,14,9
6.69,8,4,1,9
7.28,4,5,24,15
6.37,1,4,12,6
9.82,2,3,22,12
7.34,18,4,1,8
9.91,16,0,12,5
9.34,15,0,6,3
8.15,1,1,2,10
8.38,14,4,6,13
7.77,16,0,20,17
8.65,10,3,20,10
7.3,11,1,12,11
5.93,8,4,6,1
6.04,14,0,6,5
6.96,1,3,2,4
5.03,0,4,17,17
9.13,5,1,24,12
7.63,0,2,13,2
8.99,0,2,10,6
9.17,18,6,18,4
8.93,10,1,2,16
8.94,1,0,2,10
5.68,18,1,24,15
5.56,18,3,25,16
6.53,3,3,19,5
6.71,8,3,1,7
6.42,9,0,20,16
7.92,5,4,5,13
9.95,8,0,15,12
7.75,2,3,17,3
9.89,7,6,21,10
6.77,15,3,3,6
5.16,18,1,10,13
5.84,17,6,7,8
8.48,12,6,19,8
9.82,1,3,4,7
