volume,class_1,class_2,class_3,class_4
1.76,2,3,16,1
1.36,15,10,22,9
3.28,12,6,8,12
3.63,3,17,7,3
2.4,5,7,15,12
4.53,11,12,30,7
4.87,5,0,10,11
2.02,3,4,29,12
2.59,12,9,12,7
4.62,7,17,20,2
3.86,15,13,1,1
3.25,15,10,1,6
1.14,5,1,25,0
4.32,1,4,30,11
1.94,7,0,8,13
4.43,15,12,0,8
3.15,1,17,14,8
3.13,6,1,22,4
4.88,6,15,4,4
1.69,1,3,30,3
4.05,4,3,14,1
1.51,12,11,4,9
3.33,6,9,27,6
2.75,13,12,25,8
1.38,13,10,22,8
1.15,2,5,29,7
1.96,5,16,27,12
4.31,13,3,26,4
1.08,5,11,0,10
4.85,12,5,26,6
3.7,6,3,24,2
3.34,1,1,23,9
4.97,8,11,8,1
3.46,9,13,12,4
1.34,1,2,12,8
2.29,9,16,11,9
4.54,16,12,8,1
2.31,6,14,16,9
1.83,13,13,29,7
1.89,3,14,20,13
1.86,10,14,27,3
1.32,16,3,10,10
3.62,6,11,6,2
3.83,6,5,5,12
3.21,1,17,5,11
2.76,2,17,12,7
3.69,4,2,26,5
3.54,1,2,8,7
3.34,1,7,31,8
3.38,5,8,26,1
2.28,8,1,17,3
3.13,11,16,12,0
4.77,7,9,6,7
4.54,0,8,13,1
1.85,10,2,27,2
2.29,10,15,1,3
3.64,6,5,11,6
4.1,0,8,11,13
2.23,8,9,5,9
2.91,13,17,8,2
1.76,15,4,24,5
1.66,1,9,26,5
1.3,12,6,11,5
3.62,1,1,0,4
3.51,0,5,1,11
1.37,2,11,15,13
3.98,3,16,23,4
2.25,5,15,26,2
1.55,13,3,25,12
3.49,7,4,9,5
4.74,1,10,27,5
3.75,10,1,11,2
3.87,9,12,25,12
1.56,11,14,17,12
4.16,7,15,24,10
3.68,8,13,16,8
3.96,2,7,17,1
3.08,14,1,6,7
4.12,1,1,18,6
4.96,13,16,26,4
4.21,3,3,16,6
2.04,9,5,1,8
1.72,1,2,2,3
3.97,8,2,25,8
3.56,0,14,4,7
1.68,9,0,5,8
2.24,2,1,4,9
4.64,0,11,30,8
4.97,5,13,5,1
4.35,1,13,26,6
4.98,9,8,28,8
3.13,7,12,31,9
1.6,9,13,26,13
2.71,13,16,11,11
1.48,6,16,25,7
3.19,11,6,18,8
2.77,4,9,24,3
3.47,10,14,10,3
2.93,4,6,7,2
1.3,8,1,21,1
1.34,0,0,24,13
2.13,13,5,12,9
4.62,16,8,11,12
1.12,12,1,16,9
3.09,2,4,16,4
3.04,11,8,2,3
2.98,16,11,19,12
1.4,8,9,29,7
1.55,5,17,5,13
1.81,3,16,3,4
4.5,14,9,5,11
1.9,5,12,1,8
2.29,1,7,23,4
2.79,11,11,13,1
2.78,9,5,4,5
4.9,11,11,31,9
3.16,5,17,23,7
3.68,14,9,3,9
4.85,8,0,11,7
1.74,10,5,28,0
1.95,15,14,4,8
2.61,7,11,0,2
3.1,8,7,0,11
2.55,2,15,22,7
2.47,9,14,17,11
2.58,16,6,17,1
1.43,5,0,3,9
2.27,7,9,17,13
2.31,2,17,0,4
4.23,16,14,5,8
3.5,5,3,18,10
4.89,12,8,22,10
4.59,3,7,7,12
2.18,16,11,11,0
4.55,16,3,25,12
1.61,6,11,29,5
1.84,15,4,19,7
4.67,4,9,4,11
2.1,8,4,21,6
2.44,7,1,15,4
3.44,16,1,9,12
2.48,1,1,22,4
1.26,8,16,10,10
1.69,2,6,17,9
3.86,13,13,12,5
4.51,1,4,25,1
4.12,13,2,25,11
4.49,8,15,14,13
4.36,16,4,26,0
3.98,13,11,3,11
4.05,14,5,26,8
3.37,14,11,17,3
2.67,2,17,27,5
1.57,8,6,15,1
1.42,11,1,30,12
3.08,7,8,17,6
1.27,15,4,17,11
2.87,6,4,21,11
4.76,10,0,12,6
2.32,1,17,15,2
1.68,1,16,30,8
2.81,16,17,23,4
2.24,15,12,23,13
3.51,4,16,2,0
1.59,13,11,6,10
2.1,0,7,30,5
1.64,13,12,31,2
3.53,5,17,20,4
4.18,10,12,4,2
3.24,16,10,2,12
1.17,9,2,28,8
3.55,9,7,7,3
1.32,5,17,27,13
3.71,8,11,23,5
3.62,7,7,26,13
3.49,16,12,10,10
3.94,13,11,19,5
1.54,8,10,13,9
4.02,16,4,12,13
2.97,11,7,17,11
2.92,9,15,20,4
3.4,10,15,6,0
3.77,7,7,0,12
3.83,5,3,30,7
4.01,1,7,16,11
4.96,5,10,8,2
4.71,15,9,30,1
4.38,4,12,19,10
4.71,0,3,20,4
3.06,6,16,26,6
2.39,11,12,8,8
3.34,7,6,12,13
3.13,15,11,29,7
1.97,16,6,2,4
4.11,7,3,28,12
1.94,8,2,28,10
2.35,5,11,19,8
1.63,4,5,14,9
1.29,1,16,30,1
1.33,16,4,5,0
1.11,8,17,17,0
4.83,4,13,14,8
2.12,5,0,0,6
3.77,10,17,29,9
3.0,6,14,22,7
4.7,5,16,7,1
1.33,7,17,7,2
3.66,6,4,18,5
2.05,5,15,17,4
2.38,12,17,22,1
2.81,2,7,15,4
2.11,3,11,6,3
3.65,12,1,23,3
4.68,2,4,19,1
