volume,class_1,class_2
83,0,48
16,0,38
5,0,4
85,0,8
19,0,32
13,0,26
92,0,21
83,0,25
24,0,43
23,0,1
2,0,14
9,0,30
8,0,2
23,0,19
9,0,16
90,0,14
5,0,35
13,0,37
92,0,15
91,0,17
98,0,24
11,0,19
17,0,1
11,0,28
75,0,27
85,1,42
25,1,31
98,1,5
13,1,14
90,1,22
8,1,40
22,1,2
87,1,15
100,1,27
95,1,38
6,1,11
91,1,41
79,1,48
78,1,46
23,1,15
79,1,10
22,1,28
24,2,2
90,2,38
18,2,41
15,2,18
93,2,26
75,2,24
23,2,29
22,2,9
79,2,32
17,2,5
18,2,42
21,2,28
14,2,45
24,2,9
88,2,31
1,2,7
18,2,20
6,2,33
13,2,32
16,2,37
85,2,43
13,2,27
98,2,25
23,2,12
82,2,33
18,3,21
21,3,4
19,3,0
78,3,12
21,3,5
15,3,13
95,3,0
6,3,21
90,3,17
90,3,17
81,3,44
77,3,3
16,3,46
10,3,10
94,3,23
80,3,11
7,3,13
80,3,11
6,3,3
19,3,42
6,3,0
75,4,33
5,4,47
20,4,16
94,4,36
89,4,44
85,4,22
13,4,23
90,4,48
14,4,45
87,4,8
18,4,34
21,4,29
24,4,16
8,4,7
75,4,11
12,4,15
77,4,28
86,4,37
84,4,20
78,4,34
99,4,6
25,5,46
82,5,25
17,5,19
90,5,20
12,5,45
82,5,36
79,5,35
95,5,13
77,5,1
5,5,35
76,5,34
99,5,1
1,5,3
82,5,18
10,5,48
92,5,31
13,5,6
90,5,29
6,5,20
9,5,49
21,5,40
5,6,22
96,6,0
25,6,47
3,6,25
11,6,18
1,6,47
98,6,43
99,6,42
90,6,31
18,6,9
22,6,26
92,6,30
23,6,41
4,6,8
11,6,39
98,6,34
83,6,44
8,6,8
93,6,7
22,6,41
18,7,22
1,7,16
89,7,30
91,7,44
84,7,35
84,7,23
91,7,9
14,7,21
18,7,2
79,7,38
83,7,30
7,7,40
2,7,12
25,7,24
99,7,39
85,7,36
83,8,10
86,8,49
90,8,43
78,8,46
9,8,18
7,8,7
13,8,37
95,8,26
93,8,13
1,8,6
1,8,39
99,8,14
25,8,10
78,8,49
2,8,49
100,8,45
3,8,47
83,8,3
87,8,27
93,8,24
85,8,40
95,8,33
18,9,6
6,9,23
12,9,17
83,9,4
24,9,5
5,9,19
97,9,39
87,9,32
95,9,29
95,9,4
83,9,12
6,9,36
