volume,class_1
151,0
187,0
190,0
159,0
153,0
14,0
40,1
11,1
28,1
3,1
45,1
35,1
197,1
165,1
16,1
168,2
11,2
38,2
150,2
185,2
151,3
200,3
46,3
163,3
16,3
29,3
1,3
195,3
190,3
31,3
46,3
178,4
176,4
4,4
2,4
157,4
24,4
8,4
200,4
8,4
188,4
175,4
180,5
183,5
1,5
27,5
43,5
190,5
153,5
1,6
6,6
23,6
46,6
9,6
163,6
23,6
13,7
177,7
164,7
19,7
194,7
30,8
43,8
19,8
195,9
167,9
167,9
30,9
33,9
6,9
37,9
177,9
162,9
24,10
23,10
152,10
195,10
1,10
172,10
187,10
160,10
31,11
160,11
6,11
151,11
34,11
21,11
23,11
187,11
43,11
159,12
18,12
165,12
187,12
27,12
152,12
28,12
50,12
198,12
167,12
15,13
173,13
33,13
8,13
187,13
36,13
6,13
188,13
19,14
29,14
165,14
160,14
3,14
23,14
196,14
200,14
17,15
189,15
47,15
3,15
187,15
47,15
32,15
2,15
176,15
22,15
37,16
38,16
170,16
159,16
33,16
193,16
153,16
47,16
186,17
20,17
154,17
166,17
35,17
158,17
171,17
168,17
45,17
157,17
1,17
197,18
3,18
165,18
198,18
182,18
160,18
14,19
30,19
46,19
22,19
22,20
158,20
42,20
48,20
160,20
45,21
176,21
168,21
20,21
49,21
198,21
173,21
42,21
2,21
159,21
174,21
49,21
28,21
32,21
192,21
19,21
163,22
181,22
184,22
43,22
18,22
23,22
153,22
158,22
3,22
46,23
176,23
23,23
22,23
27,23
16,23
44,23
48,23
196,23
175,24
9,24
166,24
181,24
162,24
189,24
