volume,class_1,class_2,class_3,class_4
3.71,21,13,4,17
4.22,10,3,8,8
1.65,11,15,4,18
2.62,1,15,9,3
4.13,17,11,3,14
4.42,7,15,5,16
4.02,10,1,10,11
1.64,16,12,10,4
3.23,14,12,2,8
3.57,5,4,0,19
4.01,22,4,2,3
4.06,4,9,3,5
1.26,9,5,7,6
3.06,6,0,2,7
3.41,5,14,8,4
1.83,20,9,6,17
3.4,7,2,7,20
2.49,16,0,0,16
1.8,18,14,1,8
4.49,19,17,8,19
1.97,12,19,12,5
1.61,21,16,3,18
2.86,2,12,3,20
2.04,16,19,11,4
2.0,11,12,9,15
2.21,2,6,11,9
1.19,13,3,1,0
2.29,6,1,0,0
3.93,5,17,7,20
1.9,10,9,11,2
2.83,12,1,11,13
4.19,22,7,12,1
1.54,3,18,5,21
4.69,6,1,10,10
1.08,7,0,12,20
3.98,20,7,0,7
3.85,1,16,2,17
2.52,6,19,11,16
4.46,22,1,8,10
4.63,21,13,4,6
4.96,13,10,1,8
1.97,22,19,7,0
4.23,10,3,11,13
4.32,9,2,11,0
3.4,15,2,8,9
4.7,16,15,1,16
4.99,8,5,7,11
1.83,17,16,2,0
3.45,13,17,10,18
3.8,3,18,3,5
2.27,10,7,12,3
2.75,20,15,12,17
1.73,6,1,9,2
1.03,16,1,9,1
1.37,18,1,9,1
1.09,3,5,4,13
4.43,2,5,5,10
4.7,21,13,2,0
2.87,9,1,6,16
1.47,7,19,0,16
1.32,19,11,4,13
3.48,3,18,5,15
2.45,17,7,0,1
1.34,7,13,6,18
4.64,5,13,5,18
4.96,18,10,0,2
1.21,17,18,1,13
2.91,11,14,11,5
1.14,7,8,3,17
4.65,18,10,3,17
2.5,18,0,5,17
2.4,7,13,10,1
4.35,13,12,11,18
4.26,5,6,7,12
4.87,5,5,0,8
4.06,19,17,8,2
1.36,23,5,7,9
2.99,9,17,12,14
3.76,3,10,8,7
2.23,1,5,6,10
3.15,0,3,0,7
2.46,9,14,11,7
4.81,16,18,8,9
1.0,7,1,0,17
1.66,19,12,6,3
3.38,13,13,7,1
1.52,23,3,7,6
1.02,3,14,9,12
1.47,23,18,3,20
2.79,21,9,0,19
4.1,10,18,12,3
4.07,4,1,1,13
2.1,22,13,9,15
3.0,21,6,2,1
4.28,0,15,5,14
1.16,8,9,1,18
4.46,7,6,0,12
4.39,23,18,2,2
4.78,12,10,12,1
1.98,7,19,5,12
2.56,13,12,3,1
1.62,21,14,9,5
4.13,23,5,0,19
4.25,14,19,10,1
1.36,10,15,7,3
1.52,12,1,6,1
1.2,4,10,12,17
1.33,1,4,3,15
1.33,5,0,8,16
1.32,19,1,10,6
2.08,5,6,3,1
3.38,3,10,0,12
2.17,19,2,12,21
2.82,13,16,11,4
3.6,9,2,6,13
1.02,11,6,12,15
1.37,3,6,7,0
3.92,12,10,3,12
4.92,7,2,7,18
4.07,17,12,10,5
3.37,1,0,1,17
3.51,8,8,9,11
4.66,8,15,4,7
3.89,22,2,8,6
2.52,4,15,8,14
5.31,18,12,12,19
8.3,9,7,10,1
9.17,5,5,0,0
8.43,20,12,0,10
9.12,16,9,11,8
7.67,13,0,9,16
5.6,17,6,11,17
9.59,0,7,7,16
8.01,21,15,11,17
8.72,15,7,10,2
6.24,16,14,7,7
7.05,8,9,1,14
9.05,15,3,2,6
7.54,14,14,6,4
9.09,14,2,12,9
5.05,13,3,2,8
8.88,6,7,5,16
8.47,11,2,7,5
5.39,7,2,9,14
8.04,7,2,3,1
9.18,21,11,3,18
6.74,13,15,12,9
7.95,10,2,12,8
6.27,7,18,7,18
6.99,10,8,6,1
9.29,2,11,3,13
5.56,21,19,10,19
6.36,9,19,2,0
7.21,6,5,7,7
9.33,1,12,6,14
8.23,22,0,12,20
7.68,23,19,2,16
6.72,7,5,8,4
6.35,17,4,9,10
7.28,13,9,7,14
5.87,20,5,2,18
6.69,16,19,8,0
8.55,0,15,2,12
6.62,5,16,1,14
9.54,19,15,0,20
7.21,10,4,7,3
5.48,2,1,6,9
9.08,15,11,4,14
8.04,7,6,2,11
5.74,14,4,5,21
8.34,23,9,10,2
5.4,23,18,1,7
5.88,13,3,4,11
6.4,3,12,0,8
8.66,1,8,11,14
7.83,0,6,10,7
9.62,17,0,12,21
9.76,0,6,9,2
7.45,12,2,10,0
9.47,10,19,5,14
9.65,3,17,5,19
5.87,17,6,9,1
5.34,21,14,5,3
7.97,19,9,11,15
8.28,19,10,1,18
8.62,4,9,5,21
6.63,18,11,7,21
5.39,4,16,1,17
8.92,20,11,1,16
8.18,2,14,9,3
7.32,2,17,0,11
9.18,23,15,11,14
6.68,17,2,1,18
7.95,23,17,1,2
9.72,16,10,7,5
5.62,15,3,5,0
7.54,18,0,0,13
5.37,5,5,11,9
9.93,4,8,10,9
7.88,18,1,12,14
8.01,0,8,1,17
5.32,3,4,1,3
8.59,15,3,8,10
6.17,11,2,0,13
6.31,11,18,6,10
9.43,13,1,4,11
9.99,15,9,8,2
5.29,3,18,9,13
8.87,18,3,1,5
