volume,class_1,class_2
46,0,6
42,0,3
59,0,19
62,0,8
55,0,20
41,0,1
60,0,18
70,0,18
66,0,22
75,0,7
69,0,11
40,0,5
44,1,14
69,1,4
67,1,18
69,1,5
59,1,14
51,1,13
67,1,6
54,1,20
56,1,23
45,1,0
57,1,6
62,1,1
50,1,24
58,1,11
56,1,13
55,1,2
51,1,21
75,1,1
69,1,9
42,1,0
68,1,12
40,1,9
38,1,4
68,1,5
44,1,24
38,1,15
39,2,24
50,2,3
58,2,22
52,2,15
58,2,1
73,2,13
60,2,10
60,2,19
38,2,14
46,2,23
62,2,14
48,2,9
60,2,4
39,2,0
54,2,24
46,2,22
62,2,11
72,2,12
67,2,7
75,2,3
55,2,4
41,3,10
45,3,15
62,3,4
60,3,10
73,3,6
61,3,2
54,3,18
51,3,7
43,3,8
66,3,15
61,3,0
45,3,17
71,3,23
44,3,20
74,3,1
40,3,18
61,3,15
43,3,17
56,3,10
72,3,14
64,3,3
73,4,6
48,4,23
46,4,23
43,4,21
60,4,6
55,4,11
40,4,16
65,4,21
49,4,11
63,4,13
45,4,2
68,4,2
68,4,13
62,4,1
56,4,8
72,4,21
70,4,7
72,4,4
47,4,9
45,4,18
64,4,19
60,4,8
47,4,24
69,4,17
46,4,21
48,4,8
60,4,19
37,5,5
40,5,17
72,5,14
37,5,1
75,5,21
62,5,20
43,5,13
65,5,10
60,5,12
47,5,7
67,5,22
68,5,12
53,5,24
47,5,3
45,5,16
47,6,2
45,6,23
46,6,7
53,6,9
69,6,3
60,6,5
57,6,18
62,6,10
60,6,5
47,6,16
71,6,14
70,6,11
41,6,4
47,6,9
67,6,16
67,6,5
74,6,22
39,6,14
71,6,19
63,6,0
68,6,0
49,7,12
67,7,21
40,7,16
46,7,23
66,7,22
74,7,12
46,7,5
37,7,20
66,7,24
73,7,24
41,7,22
39,7,22
73,7,8
39,7,3
64,7,12
70,7,20
49,7,6
50,7,10
50,7,6
40,7,16
74,8,10
71,8,13
61,8,9
42,8,7
51,8,2
45,8,0
71,8,8
46,8,15
71,8,20
46,8,20
46,8,7
40,8,9
51,8,8
64,8,3
49,8,19
55,9,19
63,9,4
59,9,11
52,9,0
66,9,2
56,9,15
48,9,2
55,9,23
58,9,16
68,9,17
57,9,17
44,9,12
54,9,19
43,9,17
75,9,18
69,9,13
61,9,15
54,9,11
47,9,21
69,9,1
44,9,16
39,9,17
