volume,class_1,class_2,class_3,class_4,class_5
2.14,6,6,1,19,13
3.25,4,13,1,9,3
1.85,9,8,7,14,10
1.33,21,9,13,2,15
1.41,6,0,9,12,27
2.59,10,15,9,28,0
2.68,19,18,7,8,22
4.93,3,5,7,32,18
4.95,20,0,13,24,10
3.07,3,1,8,22,11
1.12,1,14,9,1,11
2.47,10,0,9,20,4
2.96,11,7,3,8,11
3.68,9,18,1,4,8
1.01,18,18,12,33,28
4.39,19,16,6,33,14
1.99,8,16,2,19,9
1.61,12,16,2,5,0
3.03,18,18,1,0,17
3.42,9,7,5,13,22
1.05,15,18,7,6,18
3.93,1,17,5,16,18
1.55,1,9,7,31,3
3.45,3,0,2,1,18
2.51,9,21,0,16,3
3.58,14,18,9,28,6
1.22,20,10,12,33,2
2.91,6,3,9,4,0
3.67,0,8,4,16,8
1.65,17,2,1,4,22
2.35,14,14,7,13,16
2.02,7,15,2,0,3
2.77,17,17,7,12,18
1.42,1,6,6,31,22
2.18,3,10,5,21,12
4.27,8,5,3,15,17
4.97,16,1,9,11,14
4.58,13,9,9,14,21
2.8,20,17,13,8,23
2.98,18,0,4,10,14
3.98,18,7,1,23,4
3.33,12,20,12,22,23
3.28,0,14,0,22,1
1.65,21,20,4,6,6
1.04,14,4,3,13,13
4.42,13,14,4,30,0
1.11,9,14,5,16,22
2.77,10,13,2,17,8
2.58,7,19,4,5,0
4.04,10,19,12,16,20
4.42,16,4,9,26,5
1.73,17,13,2,4,14
1.35,20,15,6,5,19
2.64,16,6,13,12,26
3.48,14,6,2,14,29
2.69,14,2,8,29,6
4.72,8,3,0,14,27
1.61,16,12,11,5,19
1.63,0,12,13,18,9
3.5,18,12,4,17,22
4.93,3,3,1,20,20
2.94,21,2,6,25,2
3.62,13,11,8,22,24
3.8,1,12,11,16,23
1.92,0,19,8,2,5
2.94,8,18,1,20,4
5.0,11,21,10,23,27
2.14,10,20,1,13,24
3.59,14,13,2,13,24
1.02,6,19,1,1,13
2.49,16,4,4,21,25
2.93,16,20,12,20,9
4.17,14,13,3,9,27
1.45,5,8,10,16,29
4.06,20,18,8,6,11
3.67,12,13,12,16,4
2.54,12,5,10,19,10
2.44,0,8,5,8,28
1.66,13,0,6,15,3
1.43,21,0,4,8,27
4.16,1,21,6,29,11
2.51,10,5,11,14,18
1.34,0,13,8,33,24
2.75,4,20,11,15,25
3.96,14,0,3,9,1
2.99,13,12,7,19,17
3.51,5,10,10,20,15
2.47,18,9,6,26,23
2.06,14,6,13,17,17
3.28,7,5,10,15,25
1.21,5,0,13,15,13
2.35,9,14,0,25,4
3.39,11,15,9,5,16
3.79,15,13,6,30,0
3.81,2,12,9,18,13
4.16,6,18,11,8,22
2.02,7,7,6,32,15
4.28,17,15,12,5,19
2.27,14,17,8,10,10
2.96,14,21,5,17,12
2.31,21,6,7,8,9
3.75,18,16,10,10,11
3.36,18,21,7,27,21
4.52,19,9,0,27,2
4.18,10,1,2,19,13
3.56,9,18,11,20,28
3.67,11,14,12,27,18
4.92,15,4,13,32,20
2.2,12,7,11,22,17
1.93,20,10,6,32,6
1.73,14,1,9,7,6
2.62,10,19,5,15,7
3.48,18,14,3,19,13
2.3,5,1,2,5,13
1.02,4,12,5,31,3
3.55,9,14,7,31,29
2.99,19,17,13,18,22
2.92,11,5,11,12,5
1.74,15,7,0,7,10
2.13,6,8,12,19,0
4.55,3,9,9,4,11
1.59,13,18,5,6,24
2.85,5,10,10,24,22
4.49,9,9,3,31,10
3.67,19,6,12,33,26
1.84,20,8,10,10,4
4.09,19,21,4,29,6
4.15,9,2,4,19,6
1.66,16,1,2,20,26
2.99,1,11,13,3,18
3.83,10,14,1,23,20
1.7,8,5,10,31,25
3.92,18,21,9,10,7
4.94,3,3,8,3,14
4.49,14,18,9,18,21
2.17,21,9,0,19,26
2.69,11,19,10,19,19
3.63,8,10,2,10,1
3.39,11,0,12,16,19
1.9,16,20,4,19,2
1.72,20,9,2,2,23
2.75,9,19,8,15,19
3.97,2,8,0,3,14
4.21,5,8,6,26,9
3.61,13,15,7,2,12
3.2,14,16,13,6,27
3.16,6,8,2,4,6
4.38,7,10,4,14,15
2.21,1,13,4,25,8
4.03,18,9,5,7,5
1.71,17,17,0,18,14
3.37,1,20,3,23,23
4.86,16,6,7,6,9
2.8,20,3,13,23,13
1.3,16,13,6,21,3
3.03,20,20,10,13,15
3.63,10,8,13,17,6
1.24,3,17,3,27,28
4.28,16,19,12,6,7
4.16,21,4,8,33,29
4.63,17,7,12,15,16
1.26,14,13,12,1,29
2.51,7,6,4,11,26
1.56,3,21,8,31,2
1.59,19,20,7,6,7
4.93,18,13,6,26,28
3.72,17,15,9,13,1
2.94,21,12,5,31,28
1.32,2,15,13,7,8
4.28,5,12,12,11,15
3.38,9,1,6,28,3
2.63,10,19,9,9,9
2.16,10,8,2,10,11
1.37,8,5,6,22,27
2.79,0,9,1,15,4
1.89,15,10,11,6,9
3.57,12,5,3,6,16
3.91,16,21,0,14,29
4.69,19,18,7,9,10
2.28,6,15,2,21,8
3.39,19,11,12,14,9
2.08,17,13,1,27,20
1.93,13,4,9,8,6
3.94,15,3,6,5,22
4.91,7,0,2,27,16
4.28,17,16,7,13,16
1.8,11,2,7,24,6
3.35,2,4,1,21,14
4.52,16,8,5,3,2
1.56,14,20,13,19,23
1.95,9,6,6,32,28
3.32,13,15,10,13,8
1.08,8,14,6,7,4
2.67,4,0,13,21,4
4.82,1,17,0,31,27
1.01,10,7,11,20,9
2.77,2,11,13,13,3
4.83,8,8,9,28,5
2.19,11,8,13,4,1
4.72,19,8,3,23,21
4.85,14,11,6,19,0
4.5,17,1,6,15,4
2.9,14,8,0,27,24
4.36,2,19,5,22,3
3.45,5,16,4,6,27
3.46,8,7,0,19,13
5.0,3,5,10,12,10
1.82,19,9,7,24,22
4.21,14,5,0,27,29
4.42,15,15,12,23,28
1.03,4,6,5,22,29
2.17,16,16,4,3,8
3.42,21,12,13,6,12
3.04,8,7,13,27,10
3.27,19,6,9,12,19
2.91,11,11,8,32,15
3.36,15,15,3,1,18
4.3,2,6,0,16,22
2.91,11,18,4,16,16
