volume,class_1,class_2,class_3
4.36,21,37,19
2.52,13,31,22
3.66,2,31,17
3.81,22,29,11
3.63,29,6,4
2.31,29,23,14
1.54,6,25,21
4.39,25,19,29
2.65,28,16,14
3.3,11,26,14
3.91,14,4,27
4.46,7,12,12
2.43,9,7,6
2.35,5,36,0
2.68,0,16,13
1.41,15,34,24
1.83,1,0,24
2.41,23,44,28
1.7,31,20,20
1.68,29,33,20
1.08,18,22,24
2.5,17,25,9
2.81,9,30,4
3.92,9,13,19
1.0,28,33,1
3.69,34,10,0
4.34,14,31,22
2.83,18,39,17
4.39,34,6,1
3.44,30,42,33
3.02,27,44,18
3.04,23,8,22
2.15,28,40,15
3.68,0,21,25
2.12,21,7,14
3.35,24,26,31
3.97,13,29,5
4.96,33,34,28
1.07,33,6,5
3.79,17,14,10
3.1,28,19,32
3.05,30,11,24
1.61,14,36,26
4.47,28,42,5
4.89,16,26,29
4.91,0,5,3
3.68,6,24,22
3.66,21,24,9
4.57,5,11,25
1.06,27,27,14
3.96,27,42,21
1.67,30,4,6
3.76,0,41,4
4.7,30,29,21
3.61,8,22,5
4.84,27,3,18
4.37,19,4,18
1.61,21,10,2
2.96,19,42,10
2.19,4,21,19
2.72,26,8,20
4.52,0,9,14
3.86,31,3,15
4.2,5,42,24
4.23,26,5,30
1.62,15,44,17
3.34,3,0,22
1.02,19,43,29
1.44,13,22,8
3.16,28,0,18
3.47,1,27,14
2.14,14,27,1
2.0,6,32,20
4.11,23,17,12
2.69,8,13,21
4.78,12,4,9
4.52,26,41,12
1.8,10,15,20
4.69,18,4,14
4.45,21,6,10
3.55,17,32,15
2.99,5,32,12
4.15,8,31,3
3.23,0,1,19
1.38,24,8,26
3.48,9,7,32
1.32,25,23,18
4.77,0,2,7
1.51,26,26,15
3.32,18,41,29
1.77,8,35,33
1.0,6,38,19
2.73,6,22,10
1.29,24,30,24
1.6,13,18,30
3.89,31,16,17
1.48,16,1,15
2.74,3,41,11
3.07,3,6,3
1.05,14,26,0
3.19,8,37,33
4.52,3,9,6
2.96,11,18,21
4.3,4,39,0
