volume,class_1,class_2,class_3,class_4
3.31,39,19,35,6
2.13,16,2,34,15
1.3,31,3,17,9
3.83,24,16,31,11
1.36,32,23,37,8
2.74,23,29,16,16
2.96,37,0,15,19
3.17,28,20,40,16
3.81,31,24,9,19
2.6,18,8,13,6
4.5,43,11,38,20
4.0,18,6,2,13
1.11,39,24,16,20
4.55,3,31,10,16
3.46,15,25,24,15
3.93,14,27,25,19
3.92,1,15,19,6
4.48,24,20,34,17
1.96,19,32,19,10
2.23,17,32,39,20
2.41,2,27,5,12
4.74,42,12,24,10
1.71,27,20,1,4
3.44,41,12,32,7
3.91,16,33,41,16
4.79,3,6,6,17
4.69,15,29,43,21
4.09,38,28,36,19
3.99,10,3,14,14
3.73,18,2,10,0
4.19,23,21,3,10
4.49,39,17,11,7
2.86,29,3,35,15
2.12,6,2,6,4
3.36,6,3,15,20
4.11,16,8,8,3
4.83,7,13,20,13
3.0,7,3,31,21
4.81,28,32,17,6
4.7,3,20,6,6
4.26,2,22,10,14
3.3,25,4,40,2
2.43,8,17,32,5
2.9,20,5,32,7
3.42,2,19,42,2
1.84,0,20,12,11
2.44,37,8,28,6
2.32,32,23,34,16
4.91,2,32,38,7
3.97,44,8,2,10
1.8,44,15,39,21
4.19,24,8,8,13
4.46,41,18,18,6
4.89,18,5,26,19
4.41,18,24,18,2
4.46,9,27,15,3
1.4,9,20,24,4
3.56,32,19,3,8
1.34,20,1,41,19
1.17,28,7,36,7
3.56,44,32,23,6
3.0,7,29,36,21
3.04,45,19,17,9
2.32,23,29,0,19
1.36,26,5,34,14
3.78,34,25,41,13
1.34,33,28,2,2
1.91,35,33,18,0
1.43,11,2,5,11
4.65,39,5,0,10
1.98,42,17,13,21
1.69,25,13,6,3
2.56,12,21,13,8
3.46,25,26,17,2
1.38,35,16,34,5
4.88,15,13,40,15
4.83,22,5,13,20
2.12,7,11,8,10
3.43,23,15,38,14
2.21,0,18,39,15
3.67,40,13,0,14
3.56,43,12,22,12
1.49,35,33,14,18
1.53,37,29,2,3
3.03,44,27,10,10
2.05,5,10,22,9
1.7,13,30,6,4
2.39,29,1,7,15
3.35,20,30,22,8
1.48,18,32,29,13
3.44,6,19,18,17
3.02,35,12,2,10
2.03,14,10,28,4
2.19,9,27,13,3
3.82,11,16,31,20
4.02,40,1,1,0
4.84,20,0,22,1
2.37,3,27,21,12
2.03,36,14,19,1
2.85,4,30,36,8
2.86,42,30,39,4
4.97,26,29,7,3
2.03,2,31,16,1
3.54,44,24,24,1
3.19,0,1,13,20
2.26,40,2,35,21
1.59,8,1,43,20
4.5,21,22,39,20
3.86,38,0,16,10
1.38,24,27,9,17
4.2,35,28,28,17
1.68,41,25,43,11
3.4,31,31,35,19
1.84,45,26,16,2
3.35,45,16,2,3
2.53,31,31,36,1
1.17,29,21,4,19
4.63,30,3,6,17
1.85,11,8,28,17
2.31,37,27,13,12
4.85,10,13,39,5
2.22,3,31,33,21
4.48,13,8,0,19
4.92,9,30,41,18
3.28,10,16,4,1
2.73,0,33,21,1
4.52,2,16,23,18
4.6,42,31,8,0
1.63,37,32,12,12
3.59,15,32,35,5
4.02,23,26,26,6
3.41,16,18,34,11
4.34,27,8,33,8
1.48,1,4,21,8
4.91,43,9,11,17
1.0,35,14,35,15
1.25,31,25,35,21
3.09,28,26,27,17
1.64,30,5,33,12
2.94,3,7,24,17
3.03,37,8,39,9
4.87,33,11,40,13
2.55,13,26,39,0
1.7,34,24,6,5
3.53,12,25,38,10
2.52,20,25,38,5
4.12,4,4,22,10
1.42,11,13,35,21
2.9,28,19,37,4
1.97,39,12,12,3
2.56,26,2,15,7
3.74,39,27,36,8
1.67,42,9,36,21
4.77,12,27,32,1
2.35,19,20,38,15
2.93,18,23,29,9
2.87,43,26,0,1
3.61,42,9,4,15
3.17,30,10,2,2
3.9,9,25,36,15
2.64,26,16,17,14
3.64,20,9,0,0
2.48,44,28,15,15
3.33,4,4,24,19
4.94,22,9,6,2
4.34,10,23,31,3
4.42,35,12,6,11
1.66,28,0,31,21
4.28,34,5,41,11
2.87,6,22,29,3
2.18,34,24,17,6
2.76,12,2,41,4
4.59,31,19,26,19
1.74,40,1,34,14
1.19,22,14,38,1
3.76,16,8,10,19
4.59,10,28,9,2
2.53,40,21,24,8
4.78,29,27,7,1
3.52,16,19,32,5
3.33,32,25,24,11
4.15,41,28,23,19
2.46,29,5,39,2
2.89,35,15,41,19
2.26,4,25,8,1
1.83,9,29,36,8
4.23,1,8,29,8
1.7,26,17,36,11
2.98,2,18,22,8
4.66,39,31,20,5
1.23,43,7,22,14
1.11,26,2,43,10
1.09,16,16,31,20
1.29,24,4,24,6
4.19,13,31,39,13
3.18,4,5,28,3
2.66,15,24,27,2
1.29,24,27,17,20
4.54,13,9,13,14
2.6,10,7,14,15
4.59,0,19,4,12
1.84,0,8,6,14
4.53,28,3,37,3
1.6,8,27,6,19
4.74,1,23,8,3
1.32,28,27,28,6
3.83,4,20,29,9
1.28,29,7,32,4
1.13,30,22,16,19
4.7,5,31,32,5
1.24,23,7,7,13
4.88,8,1,28,20
1.13,16,31,29,21
4.78,28,18,4,11
3.71,11,30,17,7
4.72,27,13,16,17
1.08,20,25,40,7
2.94,34,7,34,10
4.29,26,26,20,17
4.23,42,28,5,15
4.39,31,9,9,3
4.09,28,18,43,1
3.97,1,32,17,21
3.12,1,15,32,9
4.69,23,6,39,3
4.55,37,20,35,11
4.1,32,14,43,0
1.38,5,5,29,17
2.93,14,5,22,0
1.63,26,23,17,0
4.65,24,16,16,10
1.21,0,1,30,6
3.55,36,5,2,11
4.51,4,1,29,7
1.37,19,32,37,15
4.15,10,1,14,14
2.03,10,12,10,8
4.21,12,24,34,18
4.22,6,21,10,7
3.35,28,30,5,19
2.57,16,4,10,9
2.05,29,17,10,21
4.73,18,5,42,0
4.9,9,28,8,17
1.96,8,33,5,13
4.47,15,25,22,16
