volume,class_1
69,0
16,0
37,0
123,0
97,0
106,0
127,1
68,1
12,1
94,1
133,1
70,1
125,1
74,2
150,2
116,2
58,2
25,2
121,2
113,2
66,3
86,3
20,3
53,4
121,4
109,4
144,4
145,4
131,4
7,4
46,4
76,5
48,5
44,5
26,5
142,5
76,6
55,6
15,6
28,6
66,7
103,7
126,7
54,7
115,7
66,7
8,7
78,7
97,7
78,7
41,8
8,8
112,8
32,8
82,9
101,9
115,9
122,9
54,9
109,9
100,9
100,9
3,10
13,10
73,10
64,10
122,10
42,10
23,10
25,10
131,10
59,10
133,10
22,10
129,10
49,10
55,10
78,11
144,11
47,11
33,11
138,11
18,11
73,11
110,11
72,11
34,11
100,11
66,11
134,12
124,12
102,12
55,12
62,12
144,12
36,12
77,13
95,13
49,13
58,13
3,13
19,13
119,13
18,14
25,14
46,14
108,14
68,14
62,15
128,15
43,15
92,15
39,15
115,15
47,15
67,16
115,16
11,16
142,16
88,16
8,16
12,16
40,17
85,17
21,17
115,17
48,17
52,17
30,17
6,17
31,18
10,18
15,18
16,18
112,18
105,18
29,18
6,18
35,18
28,19
141,19
103,19
127,19
108,19
66,19
73,19
138,19
7,19
77,20
93,20
95,20
25,20
149,20
63,20
2,20
96,20
33,21
8,21
131,21
38,21
143,21
3,21
124,21
133,21
123,21
5,21
62,21
5,22
49,22
140,22
12,22
8,22
46,22
130,22
47,22
93,22
138,23
26,23
131,23
127,23
22,23
11,23
63,23
8,23
25,23
33,24
36,24
137,24
56,24
58,24
73,24
108,24
92,24
136,24
99,24
85,24
121,24
63,24
111,24
106,24
