volume,class_1,class_2,class_3,class_4
3.45,43,22,36,0
1.06,24,6,33,9
1.75,8,2,19,2
4.43,23,22,4,1
1.3,32,5,4,1
1.8,45,4,35,10
3.52,21,27,17,2
1.39,5,17,43,2
1.61,13,12,11,10
1.72,16,2,28,2
1.53,32,9,31,10
4.94,47,28,19,1
4.06,31,32,3,4
2.01,3,11,24,0
2.96,5,13,33,10
1.84,20,14,16,4
2.44,18,13,6,0
4.65,29,12,11,1
1.25,33,3,1,2
1.8,46,14,34,7
2.06,5,7,41,9
4.83,16,8,42,4
4.14,3,18,35,8
1.43,42,14,43,8
4.56,18,24,15,4
2.52,11,22,19,1
2.32,26,15,27,1
1.28,20,5,32,7
2.48,34,24,24,4
4.91,25,35,26,8
2.56,45,0,25,1
2.51,3,9,20,5
2.56,5,12,37,6
1.18,14,18,25,10
2.43,41,23,17,9
1.5,25,11,26,6
1.35,42,34,9,7
2.08,15,6,39,5
2.6,12,4,16,4
3.87,41,23,34,2
1.82,23,23,19,3
4.31,28,23,30,5
1.92,1,19,34,10
2.74,29,28,4,5
3.05,7,15,0,9
4.21,32,3,36,8
2.57,27,24,34,8
4.14,8,0,15,2
3.77,29,28,22,0
2.62,32,12,5,6
3.5,7,7,17,0
1.4,20,8,14,4
2.74,9,11,30,9
1.42,41,4,24,1
1.63,13,0,7,7
3.6,19,10,28,3
3.71,15,12,39,0
2.61,29,2,41,4
4.9,34,17,0,3
3.98,39,4,35,7
1.1,39,16,28,9
1.45,38,26,22,2
2.03,15,8,9,4
3.14,17,10,23,10
2.44,3,14,1,1
3.22,19,15,13,8
3.1,9,22,15,8
4.7,0,19,42,10
3.64,26,13,36,10
4.28,41,23,13,8
2.25,20,7,17,9
3.24,38,0,38,8
4.85,47,16,38,9
3.9,24,23,36,2
1.76,12,6,14,4
3.04,6,2,41,0
1.51,1,6,41,9
2.53,17,0,5,6
3.65,23,25,23,7
2.05,29,26,36,10
3.66,29,17,25,6
2.31,30,26,5,4
3.59,28,0,25,8
2.9,16,11,19,9
3.2,27,13,18,1
4.86,47,15,36,10
4.11,0,24,37,1
3.0,14,20,2,0
2.69,34,22,35,8
4.3,45,26,36,1
1.4,35,15,6,6
3.94,5,23,41,1
3.75,46,5,43,1
4.18,44,12,24,3
1.11,24,24,20,3
2.06,43,0,16,6
4.19,32,19,28,0
1.06,15,11,21,3
2.35,1,33,31,2
3.19,17,24,21,6
1.84,1,31,3,0
1.25,11,30,27,4
1.94,12,2,13,6
2.7,12,6,17,1
