volume,class_1,class_2
59,0,2
187,0,6
11,0,1
196,0,1
95,0,4
74,0,3
2,0,3
160,1,9
52,1,0
39,1,0
45,1,7
177,1,6
122,1,4
146,2,5
59,2,1
97,2,6
1,2,7
141,2,1
139,2,6
126,2,0
169,2,5
66,2,6
114,2,9
160,2,2
138,3,4
117,3,1
17,3,3
96,3,0
21,3,0
46,3,2
77,3,4
160,3,8
5,3,6
104,3,0
97,3,4
117,4,8
55,4,3
195,4,3
152,4,5
83,4,0
49,4,3
126,4,9
10,4,4
167,5,0
47,5,9
67,5,8
104,5,5
22,5,8
98,5,2
171,5,8
192,5,6
118,5,9
174,5,2
145,6,9
76,6,6
56,6,5
9,6,9
24,6,8
113,6,1
84,6,2
187,6,4
90,6,9
182,6,1
152,6,7
112,6,2
150,6,7
95,6,7
19,6,0
38,7,5
18,7,0
46,7,3
39,7,5
53,7,7
93,7,6
2,7,8
157,7,0
126,8,6
14,8,7
11,8,5
154,8,8
83,8,5
184,8,2
91,9,3
74,9,8
77,9,4
5,9,7
181,9,6
130,10,0
181,10,4
29,10,1
160,10,8
17,10,5
152,11,7
22,11,6
30,11,5
74,11,7
45,11,9
46,11,4
88,11,0
32,11,4
2,11,3
14,11,0
189,11,6
81,12,9
51,12,5
51,12,0
81,12,6
99,13,4
100,13,4
122,13,3
24,13,1
153,13,3
137,13,7
27,13,2
117,13,3
172,13,5
190,13,4
76,14,7
145,14,3
133,14,7
4,14,7
192,14,1
119,14,6
17,14,2
82,14,9
127,14,1
126,15,0
129,15,1
123,15,8
138,15,8
4,15,2
169,16,3
160,16,1
53,16,4
105,16,9
30,16,2
33,16,8
112,16,9
54,16,7
121,16,3
178,16,2
56,16,6
92,16,9
111,17,5
86,17,2
153,17,2
150,17,7
152,17,8
18,17,6
118,17,4
110,17,5
129,18,6
4,18,1
86,18,3
33,18,8
186,18,3
13,18,8
166,18,2
153,18,7
33,18,8
91,19,9
20,19,0
99,19,0
22,19,9
74,19,4
115,19,7
22,19,5
177,20,3
111,20,9
125,20,9
50,20,1
101,20,8
48,20,3
32,21,5
24,21,1
186,21,4
155,21,6
151,21,8
38,21,2
87,21,0
127,22,9
72,22,2
56,22,5
101,22,1
88,22,8
194,22,1
104,22,2
111,22,5
187,22,5
127,23,2
100,23,1
196,24,0
62,24,7
109,24,3
145,24,9
154,24,1
75,24,7
18,24,4
36,24,6
64,24,4
