volume,class_1,class_2,class_3,class_4
1.0,29,0,1,2
1.52,7,1,11,6
1.55,13,6,13,13
2.52,18,1,12,8
3.48,12,3,6,13
4.35,19,7,10,3
1.5,18,0,7,7
3.24,2,3,4,15
2.1,26,8,10,12
4.3,2,10,6,12
3.57,24,8,14,8
1.86,39,4,8,1
1.16,39,0,12,12
2.97,20,7,11,7
2.3,13,2,14,12
4.86,7,1,7,14
4.12,0,8,12,9
4.03,17,3,8,6
4.99,35,0,6,13
4.08,22,8,4,1
4.02,4,5,0,5
3.01,25,5,11,9
2.56,9,5,1,12
1.35,16,6,0,9
1.14,34,7,0,12
4.15,9,4,7,5
3.71,31,6,3,13
2.77,9,9,11,15
1.85,20,4,3,15
4.2,28,6,11,0
1.58,39,3,3,7
4.74,21,6,14,12
4.22,36,10,14,10
3.44,28,0,3,7
2.35,8,4,8,8
2.65,3,5,13,5
1.13,16,0,8,11
4.46,1,5,8,14
3.97,21,10,1,13
1.39,9,2,5,3
3.12,1,2,10,8
2.32,12,10,10,7
3.11,23,1,0,8
3.39,15,5,3,3
2.9,9,4,13,0
4.14,27,9,8,15
3.34,31,0,0,14
3.29,22,1,1,15
3.75,17,4,2,14
4.06,27,5,2,7
2.59,11,1,9,15
2.29,38,3,1,13
3.37,27,2,2,1
4.35,37,6,4,2
4.38,18,6,12,9
4.89,31,8,14,4
2.46,37,8,12,1
4.94,17,9,11,7
3.28,30,6,5,15
1.03,30,5,8,4
2.17,19,4,10,2
2.76,20,9,10,8
3.25,16,6,8,0
4.12,31,3,3,14
4.84,21,3,13,11
3.64,10,2,8,11
1.36,36,3,3,9
2.91,24,6,4,8
2.51,16,4,12,1
3.23,39,9,4,6
3.15,26,7,3,4
2.37,3,5,3,6
1.03,0,4,5,1
3.86,24,1,5,2
3.15,32,9,7,4
4.74,36,1,6,11
4.77,24,0,0,15
4.41,7,7,6,13
2.07,9,5,8,4
1.85,8,8,4,5
1.82,19,3,6,13
3.11,1,4,7,8
4.83,0,1,10,12
2.85,37,5,12,1
1.57,25,5,13,7
3.24,11,9,3,6
3.12,14,4,11,4
1.85,26,6,3,15
2.51,1,3,9,14
1.23,24,10,0,11
4.51,18,9,8,6
4.85,9,6,13,2
1.11,17,3,14,4
4.61,16,5,1,8
1.52,24,9,1,11
4.93,16,10,0,4
2.79,15,9,5,3
4.52,27,4,8,11
3.17,23,6,14,3
2.79,25,3,5,1
1.38,22,1,13,9
4.9,26,10,12,15
2.11,5,3,6,5
4.37,1,3,11,8
1.79,9,5,13,1
1.34,32,1,7,5
3.37,14,5,2,12
1.71,38,0,1,4
3.29,24,6,10,11
3.31,9,10,9,13
3.98,18,5,0,10
2.07,22,6,1,5
4.13,22,0,1,14
1.32,22,10,12,13
4.3,29,7,14,13
2.86,27,0,13,8
3.46,17,4,12,6
4.95,19,4,7,12
3.14,5,5,9,13
2.18,12,2,3,14
2.74,6,8,14,4
1.74,34,10,3,8
4.61,10,0,1,1
3.05,32,1,14,13
3.5,31,3,12,13
1.18,21,1,3,13
2.24,35,6,2,13
4.75,31,9,11,0
2.27,0,5,2,3
3.99,24,8,5,7
2.09,11,1,7,14
3.99,22,4,12,11
2.41,22,9,12,0
3.46,7,7,14,0
3.44,12,3,12,12
3.16,28,10,13,0
2.65,22,8,1,15
1.37,19,10,5,8
4.48,5,1,5,0
2.65,5,10,0,5
3.8,15,9,3,12
2.16,12,1,12,13
2.94,1,7,10,1
2.69,36,10,10,13
2.81,23,3,9,15
1.41,13,8,10,3
1.49,29,1,12,13
1.73,22,8,2,9
4.35,5,4,5,3
2.02,9,7,3,6
1.47,9,4,11,11
3.99,13,0,8,6
1.23,30,9,14,5
4.87,23,7,13,9
3.8,7,9,13,1
4.31,13,3,2,12
3.0,22,2,9,14
2.19,15,3,10,0
3.96,28,1,10,10
2.3,13,9,8,3
2.31,30,5,14,13
4.43,13,0,1,0
2.63,2,10,0,7
3.11,4,2,12,5
1.36,18,4,1,15
4.06,24,4,6,2
2.95,29,1,1,1
1.41,11,3,7,11
3.06,20,4,5,3
2.99,7,5,3,8
4.35,38,10,6,8
2.52,31,5,8,4
2.64,39,0,9,4
2.05,3,9,4,7
3.3,10,2,0,15
4.85,4,4,0,3
2.28,7,3,6,1
4.56,36,8,14,0
4.99,37,9,3,9
3.81,29,6,10,3
4.61,25,4,8,7
2.74,34,5,14,13
3.35,32,3,5,7
1.75,8,4,13,8
2.3,32,4,1,12
2.17,8,4,1,8
3.12,26,1,11,2
3.06,4,5,5,1
4.46,31,4,2,10
3.76,16,8,0,15
4.69,13,0,10,7
2.08,37,8,3,12
4.5,12,8,2,15
1.88,6,5,1,4
2.67,14,2,8,8
3.87,30,8,11,0
3.29,4,1,8,3
1.78,23,6,14,14
2.35,15,10,11,11
1.31,2,3,6,5
1.72,37,2,8,7
3.44,34,8,10,2
4.9,2,8,12,2
4.77,13,1,4,7
2.36,37,3,9,10
2.49,39,5,14,15
2.34,35,6,7,9
3.15,3,0,3,6
2.86,4,4,14,1
1.37,5,3,14,14
1.6,25,9,4,8
2.32,37,8,2,1
3.15,6,4,4,5
4.1,7,9,11,1
1.28,23,10,11,5
2.0,34,10,0,13
3.24,31,6,9,15
3.99,24,7,13,8
4.83,27,4,1,10
4.47,9,10,10,6
2.85,30,3,3,13
3.73,23,3,4,7
3.37,25,3,12,7
2.26,11,1,6,13
1.26,30,10,3,6
4.72,4,6,0,14
4.8,21,0,13,11
4.48,13,7,11,14
3.63,26,4,5,9
4.3,39,6,1,2
1.02,12,8,7,7
3.12,11,7,4,7
2.55,14,2,14,13
2.55,11,10,6,9
2.77,17,3,1,11
4.17,15,2,10,8
2.95,15,9,3,6
4.3,38,0,8,1
1.74,2,8,7,11
4.62,15,6,4,14
4.18,10,0,14,11
2.2,25,9,14,15
4.84,3,4,5,2
3.18,35,1,0,7
1.16,33,9,1,10
1.38,22,1,4,8
1.39,7,1,1,13
4.46,25,9,4,12
2.15,2,7,3,1
4.49,9,6,10,3
5.72,3,4,1,1
9.2,6,10,11,3
7.84,9,10,4,14
9.19,5,8,5,1
9.23,8,7,7,9
5.16,7,3,7,4
7.37,37,10,2,15
6.0,5,2,6,4
8.8,11,8,0,1
7.43,29,9,5,14
5.65,32,7,14,2
9.6,24,4,14,8
6.86,37,4,12,7
8.57,12,0,2,11
9.28,15,5,9,5
5.09,36,2,2,0
8.19,38,2,1,2
5.05,18,7,9,2
6.8,30,10,0,8
8.99,17,10,1,14
9.94,11,10,2,11
5.3,28,9,14,13
8.99,30,8,14,5
