volume,class_1,class_2,class_3
2.08,14,2,0
1.94,4,2,3
3.39,13,5,5
2.99,0,9,0
1.04,19,6,4
1.45,3,2,4
3.27,2,2,4
1.7,15,2,5
4.31,17,0,0
1.82,8,9,0
4.02,5,3,3
4.77,0,6,3
1.01,8,2,2
2.63,4,6,5
1.31,14,8,4
2.26,19,7,2
1.11,15,0,1
3.47,14,0,5
2.05,19,8,0
1.9,18,6,4
4.97,1,2,2
4.22,3,7,2
4.81,18,4,2
2.96,1,9,2
1.19,17,5,1
3.99,5,2,2
4.55,0,5,5
4.21,3,3,4
4.64,12,4,0
4.29,15,3,0
1.74,14,4,0
1.74,10,5,2
2.63,10,2,2
2.69,15,2,1
1.22,15,6,0
2.99,2,10,1
3.1,18,2,1
2.09,7,6,5
2.84,7,3,1
3.05,5,3,4
1.79,18,8,3
4.04,17,7,3
2.55,18,6,4
4.13,13,0,5
1.42,17,10,3
2.65,16,7,0
3.12,11,7,0
2.62,14,8,0
1.84,13,6,1
4.11,15,9,0
1.7,17,3,0
3.47,7,1,3
1.5,7,4,2
1.7,12,0,3
1.88,14,7,1
2.59,12,9,1
4.75,11,9,2
2.2,9,9,0
2.06,12,9,5
3.7,18,4,5
4.27,3,3,5
4.6,8,1,0
3.1,0,10,5
8.05,11,1,1
8.26,5,3,4
9.82,0,7,3
9.64,19,9,3
9.07,3,10,5
5.47,4,0,4
8.38,1,3,5
8.69,15,7,3
5.75,2,7,5
8.05,1,3,4
8.97,7,1,4
5.57,4,10,1
6.74,5,4,4
6.96,4,4,5
7.78,1,1,4
6.91,1,6,2
8.15,12,8,1
8.13,10,4,5
8.29,14,8,3
8.05,2,2,3
6.02,4,3,1
9.48,2,7,0
7.28,14,7,4
5.54,19,10,2
9.33,17,2,5
9.51,8,5,2
9.86,13,6,2
6.8,6,7,2
7.18,16,1,0
5.21,12,5,3
9.83,2,1,0
7.91,16,1,0
6.47,17,9,4
6.72,5,6,0
5.23,17,9,5
8.03,8,7,0
9.54,19,4,3
5.78,10,0,4
9.44,17,7,5
5.04,2,3,4
5.35,0,10,2
9.31,4,7,2
8.61,17,2,3
5.73,4,8,3
9.5,4,6,2
6.6,14,4,0
6.88,18,5,2
9.15,1,3,4
9.74,13,1,0
6.48,1,1,5
8.7,18,0,3
7.25,15,2,2
5.47,12,0,4
8.64,7,10,0
7.85,10,10,0
8.13,1,1,4
6.22,9,0,3
7.18,0,6,5
8.7,7,0,5
8.3,0,1,2
6.3,2,1,5
6.16,19,6,5
5.93,19,6,0
8.48,6,7,2
8.71,15,3,0
8.34,6,8,5
9.73,2,7,4
9.44,18,10,5
9.65,11,3,3
7.37,4,8,2
8.45,13,10,0
7.15,16,9,0
8.58,14,8,0
9.23,14,5,3
5.64,15,7,0
7.7,5,8,4
5.52,0,10,2
5.47,12,8,1
5.76,2,3,2
9.38,5,4,2
8.95,4,2,3
8.04,10,6,5
9.35,0,9,4
9.19,4,7,0
8.49,3,7,5
9.93,10,1,1
7.54,2,5,1
5.01,13,3,3
9.43,7,1,4
9.32,4,10,5
6.49,2,10,4
5.06,17,1,2
6.96,6,9,2
8.4,1,1,3
9.41,3,8,2
8.21,4,2,1
8.93,5,1,1
6.18,10,0,2
6.8,6,3,0
7.27,12,6,0
9.68,17,2,3
6.95,9,1,0
6.51,0,2,0
8.43,14,5,1
5.59,16,4,0
5.81,6,7,5
9.65,7,2,4
7.93,7,7,0
6.07,4,5,2
8.23,3,9,3
8.9,14,7,1
9.87,4,2,2
7.69,2,0,3
5.17,18,10,0
5.78,19,10,0
7.38,1,9,5
8.03,7,5,0
7.8,15,10,1
6.87,4,7,1
9.3,2,10,2
5.58,4,2,3
5.66,10,2,0
9.86,2,7,2
8.18,14,6,1
9.8,11,2,2
10.36,2,5,2
13.33,6,2,1
13.8,17,10,3
10.25,18,0,2
14.06,9,1,2
10.56,15,2,5
14.0,4,7,4
14.58,19,6,5
12.91,15,3,3
13.25,7,7,4
13.83,3,7,4
13.31,11,9,5
10.4,12,9,2
14.33,8,9,5
13.68,19,4,4
10.44,3,8,1
12.33,10,8,4
13.92,14,5,3
10.07,19,4,1
13.84,18,0,0
10.05,11,3,5
12.19,15,10,1
13.88,15,8,5
10.56,19,10,1
12.48,6,1,3
12.19,16,10,4
11.07,1,3,2
13.29,3,5,2
12.93,16,1,5
10.13,2,4,2
13.9,16,8,0
13.37,3,3,0
10.91,11,3,5
14.91,2,9,1
10.67,12,7,5
10.68,12,10,5
11.53,5,5,5
11.47,0,4,5
11.93,17,0,0
13.94,0,6,1
14.62,17,6,4
10.51,17,1,2
13.82,16,4,3
10.71,11,8,5
11.53,9,8,3
11.97,15,1,3
10.86,14,5,4
10.93,12,7,3
11.79,6,4,3
11.21,5,7,4
11.36,11,7,3
11.54,9,5,0
10.31,5,2,3
11.56,12,5,2
10.01,9,5,4
12.87,15,4,0
14.37,2,8,1
12.98,11,9,5
10.68,14,10,4
10.04,6,0,5
10.27,2,6,3
12.65,0,0,0
